CrossSearchBayesianSkopt: New best config found. Config 0: {'num_factors': 14, 'n_oversamples': 5, 'n_iter': 3, 'feature_weighting': 'none'} - results: ROC_AUC: 0.027553±0.0007, PRECISION: 0.004250±0.0001, PRECISION_RECALL_MIN_DEN: 0.042502±0.0013, RECALL: 0.042502±0.0013, MAP: 0.018783±0.0005, MRR: 0.018783±0.0005, NDCG: 0.024309±0.0006, F1: 0.007728±0.0002, HIT_RATE: 0.042502±0.0013, ARHR: 0.018783±0.0005, RMSE: 0.987769±0.0003, NOVELTY: 0.005035±0.0000, AVERAGE_POPULARITY: 0.725893±0.0088, DIVERSITY_MEAN_INTER_LIST: 0.815786±0.0058, DIVERSITY_HERFINDAHL: 0.981575±0.0006, COVERAGE_ITEM: 0.007613±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.359438±0.0066, SHANNON_ENTROPY: 6.050137±0.0418, 
CrossSearchBayesianSkopt: Config 56 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 28, 'n_iter': 12, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044480±0.0013, PRECISION: 0.006475±0.0002, PRECISION_RECALL_MIN_DEN: 0.064751±0.0016, RECALL: 0.064751±0.0016, MAP: 0.030882±0.0010, MRR: 0.030882±0.0010, NDCG: 0.038834±0.0011, F1: 0.011773±0.0003, HIT_RATE: 0.064751±0.0016, ARHR: 0.030882±0.0010, RMSE: 0.934055±0.0012, NOVELTY: 0.005311±0.0000, AVERAGE_POPULARITY: 0.549948±0.0051, DIVERSITY_MEAN_INTER_LIST: 0.932185±0.0004, DIVERSITY_HERFINDAHL: 0.993214±0.0000, COVERAGE_ITEM: 0.040552±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.203157±0.0024, SHANNON_ENTROPY: 7.678694±0.0073, 
CrossSearchBayesianSkopt: Config 57 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 13, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044314±0.0010, PRECISION: 0.006430±0.0002, PRECISION_RECALL_MIN_DEN: 0.064299±0.0016, RECALL: 0.064299±0.0016, MAP: 0.030894±0.0007, MRR: 0.030894±0.0007, NDCG: 0.038737±0.0009, F1: 0.011691±0.0003, HIT_RATE: 0.064299±0.0016, ARHR: 0.030894±0.0007, RMSE: 0.933864±0.0012, NOVELTY: 0.005312±0.0000, AVERAGE_POPULARITY: 0.549427±0.0052, DIVERSITY_MEAN_INTER_LIST: 0.932170±0.0003, DIVERSITY_HERFINDAHL: 0.993213±0.0000, COVERAGE_ITEM: 0.040930±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.201624±0.0037, SHANNON_ENTROPY: 7.680967±0.0063, 
CrossSearchBayesianSkopt: Config 58 is suboptimal. Config: {'num_factors': 49, 'n_oversamples': 2, 'n_iter': 13, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.040944±0.0006, PRECISION: 0.005861±0.0001, PRECISION_RECALL_MIN_DEN: 0.058615±0.0006, RECALL: 0.058615±0.0006, MAP: 0.029113±0.0004, MRR: 0.029113±0.0004, NDCG: 0.036044±0.0003, F1: 0.010657±0.0001, HIT_RATE: 0.058615±0.0006, ARHR: 0.029113±0.0004, RMSE: 0.949447±0.0008, NOVELTY: 0.005300±0.0000, AVERAGE_POPULARITY: 0.542556±0.0064, DIVERSITY_MEAN_INTER_LIST: 0.921634±0.0015, DIVERSITY_HERFINDAHL: 0.992159±0.0002, COVERAGE_ITEM: 0.019421±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.345513±0.0057, SHANNON_ENTROPY: 7.372402±0.0204, 
CrossSearchBayesianSkopt: Config 59 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 3, 'n_iter': 12, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.041073±0.0006, PRECISION: 0.005910±0.0001, PRECISION_RECALL_MIN_DEN: 0.059103±0.0008, RECALL: 0.059103±0.0008, MAP: 0.029412±0.0006, MRR: 0.029412±0.0006, NDCG: 0.036371±0.0006, F1: 0.010746±0.0001, HIT_RATE: 0.059103±0.0008, ARHR: 0.029412±0.0006, RMSE: 0.949195±0.0009, NOVELTY: 0.005306±0.0000, AVERAGE_POPULARITY: 0.538407±0.0069, DIVERSITY_MEAN_INTER_LIST: 0.923992±0.0015, DIVERSITY_HERFINDAHL: 0.992395±0.0002, COVERAGE_ITEM: 0.019897±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.345047±0.0049, SHANNON_ENTROPY: 7.405001±0.0194, 
CrossSearchBayesianSkopt: Config 60 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 2, 'n_iter': 14, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.043989±0.0008, PRECISION: 0.006435±0.0002, PRECISION_RECALL_MIN_DEN: 0.064352±0.0015, RECALL: 0.064352±0.0015, MAP: 0.030693±0.0007, MRR: 0.030693±0.0007, NDCG: 0.038585±0.0008, F1: 0.011700±0.0003, HIT_RATE: 0.064352±0.0015, ARHR: 0.030693±0.0007, RMSE: 0.934241±0.0011, NOVELTY: 0.005305±0.0000, AVERAGE_POPULARITY: 0.553012±0.0051, DIVERSITY_MEAN_INTER_LIST: 0.931471±0.0008, DIVERSITY_HERFINDAHL: 0.993143±0.0001, COVERAGE_ITEM: 0.040962±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.198881±0.0029, SHANNON_ENTROPY: 7.662729±0.0166, 
CrossSearchBayesianSkopt: Config 61 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 13, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044484±0.0011, PRECISION: 0.006476±0.0002, PRECISION_RECALL_MIN_DEN: 0.064760±0.0018, RECALL: 0.064760±0.0018, MAP: 0.030902±0.0008, MRR: 0.030902±0.0008, NDCG: 0.038852±0.0010, F1: 0.011775±0.0003, HIT_RATE: 0.064760±0.0018, ARHR: 0.030902±0.0008, RMSE: 0.934099±0.0012, NOVELTY: 0.005311±0.0000, AVERAGE_POPULARITY: 0.549887±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.932000±0.0001, DIVERSITY_HERFINDAHL: 0.993196±0.0000, COVERAGE_ITEM: 0.040865±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.200846±0.0019, SHANNON_ENTROPY: 7.673454±0.0035, 
CrossSearchBayesianSkopt: Config 62 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 13, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044341±0.0008, PRECISION: 0.006428±0.0001, PRECISION_RECALL_MIN_DEN: 0.064281±0.0015, RECALL: 0.064281±0.0015, MAP: 0.030845±0.0006, MRR: 0.030845±0.0006, NDCG: 0.038701±0.0008, F1: 0.011688±0.0003, HIT_RATE: 0.064281±0.0015, ARHR: 0.030845±0.0006, RMSE: 0.934063±0.0010, NOVELTY: 0.005312±0.0000, AVERAGE_POPULARITY: 0.549734±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.932094±0.0002, DIVERSITY_HERFINDAHL: 0.993205±0.0000, COVERAGE_ITEM: 0.041103±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.200714±0.0012, SHANNON_ENTROPY: 7.680508±0.0020, 
CrossSearchBayesianSkopt: Config 63 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 29, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.030735±0.0011, PRECISION: 0.004542±0.0001, PRECISION_RECALL_MIN_DEN: 0.045420±0.0014, RECALL: 0.045420±0.0014, MAP: 0.021711±0.0009, MRR: 0.021711±0.0009, NDCG: 0.027251±0.0010, F1: 0.008258±0.0003, HIT_RATE: 0.045420±0.0014, ARHR: 0.021711±0.0009, RMSE: 0.947855±0.0010, NOVELTY: 0.005227±0.0000, AVERAGE_POPULARITY: 0.593412±0.0068, DIVERSITY_MEAN_INTER_LIST: 0.921063±0.0011, DIVERSITY_HERFINDAHL: 0.992102±0.0001, COVERAGE_ITEM: 0.030624±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.225761±0.0051, SHANNON_ENTROPY: 7.429894±0.0152, 
CrossSearchBayesianSkopt: Config 64 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 13, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044405±0.0012, PRECISION: 0.006441±0.0002, PRECISION_RECALL_MIN_DEN: 0.064414±0.0016, RECALL: 0.064414±0.0016, MAP: 0.030916±0.0008, MRR: 0.030916±0.0008, NDCG: 0.038785±0.0010, F1: 0.011712±0.0003, HIT_RATE: 0.064414±0.0016, ARHR: 0.030916±0.0008, RMSE: 0.934080±0.0011, NOVELTY: 0.005310±0.0000, AVERAGE_POPULARITY: 0.550092±0.0043, DIVERSITY_MEAN_INTER_LIST: 0.931947±0.0003, DIVERSITY_HERFINDAHL: 0.993191±0.0000, COVERAGE_ITEM: 0.040649±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.202177±0.0028, SHANNON_ENTROPY: 7.675032±0.0072, 
CrossSearchBayesianSkopt: Config 65 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.041249±0.0006, PRECISION: 0.005930±0.0001, PRECISION_RECALL_MIN_DEN: 0.059298±0.0011, RECALL: 0.059298±0.0011, MAP: 0.029381±0.0005, MRR: 0.029381±0.0005, NDCG: 0.036398±0.0005, F1: 0.010781±0.0002, HIT_RATE: 0.059298±0.0011, ARHR: 0.029381±0.0005, RMSE: 0.949686±0.0010, NOVELTY: 0.005313±0.0000, AVERAGE_POPULARITY: 0.534909±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.924169±0.0007, DIVERSITY_HERFINDAHL: 0.992413±0.0001, COVERAGE_ITEM: 0.020232±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.344280±0.0051, SHANNON_ENTROPY: 7.425127±0.0090, 
CrossSearchBayesianSkopt: Config 66 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 28, 'n_iter': 8, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.041284±0.0008, PRECISION: 0.005893±0.0001, PRECISION_RECALL_MIN_DEN: 0.058934±0.0011, RECALL: 0.058934±0.0011, MAP: 0.029407±0.0006, MRR: 0.029407±0.0006, NDCG: 0.036345±0.0006, F1: 0.010715±0.0002, HIT_RATE: 0.058934±0.0011, ARHR: 0.029407±0.0006, RMSE: 0.949739±0.0009, NOVELTY: 0.005310±0.0000, AVERAGE_POPULARITY: 0.536670±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.924312±0.0007, DIVERSITY_HERFINDAHL: 0.992427±0.0001, COVERAGE_ITEM: 0.020178±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.344635±0.0053, SHANNON_ENTROPY: 7.422058±0.0128, 
CrossSearchBayesianSkopt: New best config found. Config 67: {'num_factors': 50, 'n_oversamples': 3, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044566±0.0011, PRECISION: 0.006480±0.0002, PRECISION_RECALL_MIN_DEN: 0.064804±0.0017, RECALL: 0.064804±0.0017, MAP: 0.031138±0.0008, MRR: 0.031138±0.0008, NDCG: 0.039037±0.0010, F1: 0.011783±0.0003, HIT_RATE: 0.064804±0.0017, ARHR: 0.031138±0.0008, RMSE: 0.933866±0.0013, NOVELTY: 0.005308±0.0000, AVERAGE_POPULARITY: 0.551560±0.0052, DIVERSITY_MEAN_INTER_LIST: 0.931632±0.0005, DIVERSITY_HERFINDAHL: 0.993159±0.0000, COVERAGE_ITEM: 0.040908±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.199904±0.0030, SHANNON_ENTROPY: 7.668016±0.0099, 
CrossSearchBayesianSkopt: Config 68 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 13, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044255±0.0010, PRECISION: 0.006442±0.0001, PRECISION_RECALL_MIN_DEN: 0.064423±0.0014, RECALL: 0.064423±0.0014, MAP: 0.030819±0.0008, MRR: 0.030819±0.0008, NDCG: 0.038706±0.0009, F1: 0.011713±0.0003, HIT_RATE: 0.064423±0.0014, ARHR: 0.030819±0.0008, RMSE: 0.934063±0.0013, NOVELTY: 0.005311±0.0000, AVERAGE_POPULARITY: 0.549799±0.0040, DIVERSITY_MEAN_INTER_LIST: 0.932060±0.0003, DIVERSITY_HERFINDAHL: 0.993202±0.0000, COVERAGE_ITEM: 0.041146±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.200492±0.0016, SHANNON_ENTROPY: 7.680646±0.0026, 
CrossSearchBayesianSkopt: Config 69 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 2, 'n_iter': 11, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044191±0.0008, PRECISION: 0.006378±0.0001, PRECISION_RECALL_MIN_DEN: 0.063776±0.0012, RECALL: 0.063776±0.0012, MAP: 0.030908±0.0006, MRR: 0.030908±0.0006, NDCG: 0.038631±0.0007, F1: 0.011596±0.0002, HIT_RATE: 0.063776±0.0012, ARHR: 0.030908±0.0006, RMSE: 0.934038±0.0012, NOVELTY: 0.005304±0.0000, AVERAGE_POPULARITY: 0.553629±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.931074±0.0004, DIVERSITY_HERFINDAHL: 0.993103±0.0000, COVERAGE_ITEM: 0.040433±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.200443±0.0027, SHANNON_ENTROPY: 7.655428±0.0050, 
CrossSearchBayesianSkopt: Config 70 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 14, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044594±0.0011, PRECISION: 0.006474±0.0001, PRECISION_RECALL_MIN_DEN: 0.064742±0.0013, RECALL: 0.064742±0.0013, MAP: 0.031014±0.0008, MRR: 0.031014±0.0008, NDCG: 0.038934±0.0009, F1: 0.011771±0.0002, HIT_RATE: 0.064742±0.0013, ARHR: 0.031014±0.0008, RMSE: 0.934033±0.0013, NOVELTY: 0.005312±0.0000, AVERAGE_POPULARITY: 0.549531±0.0049, DIVERSITY_MEAN_INTER_LIST: 0.932153±0.0002, DIVERSITY_HERFINDAHL: 0.993211±0.0000, COVERAGE_ITEM: 0.040930±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.201250±0.0037, SHANNON_ENTROPY: 7.678257±0.0054, 
CrossSearchBayesianSkopt: Config 71 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 9, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.040478±0.0011, PRECISION: 0.005769±0.0001, PRECISION_RECALL_MIN_DEN: 0.057693±0.0012, RECALL: 0.057693±0.0012, MAP: 0.029030±0.0006, MRR: 0.029030±0.0006, NDCG: 0.035760±0.0007, F1: 0.010490±0.0002, HIT_RATE: 0.057693±0.0012, ARHR: 0.029030±0.0006, RMSE: 0.948596±0.0011, NOVELTY: 0.005290±0.0000, AVERAGE_POPULARITY: 0.547940±0.0051, DIVERSITY_MEAN_INTER_LIST: 0.921341±0.0010, DIVERSITY_HERFINDAHL: 0.992130±0.0001, COVERAGE_ITEM: 0.018567±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.354319±0.0059, SHANNON_ENTROPY: 7.343340±0.0120, 
CrossSearchBayesianSkopt: Config 72 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.041420±0.0008, PRECISION: 0.005940±0.0001, PRECISION_RECALL_MIN_DEN: 0.059404±0.0012, RECALL: 0.059404±0.0012, MAP: 0.029356±0.0004, MRR: 0.029356±0.0004, NDCG: 0.036410±0.0005, F1: 0.010801±0.0002, HIT_RATE: 0.059404±0.0012, ARHR: 0.029356±0.0004, RMSE: 0.949847±0.0009, NOVELTY: 0.005314±0.0000, AVERAGE_POPULARITY: 0.534329±0.0054, DIVERSITY_MEAN_INTER_LIST: 0.923567±0.0006, DIVERSITY_HERFINDAHL: 0.992353±0.0001, COVERAGE_ITEM: 0.020341±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.340519±0.0027, SHANNON_ENTROPY: 7.418038±0.0121, 
CrossSearchBayesianSkopt: Config 73 is suboptimal. Config: {'num_factors': 49, 'n_oversamples': 23, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.035410±0.0009, PRECISION: 0.005185±0.0002, PRECISION_RECALL_MIN_DEN: 0.051849±0.0019, RECALL: 0.051849±0.0019, MAP: 0.025001±0.0008, MRR: 0.025001±0.0008, NDCG: 0.031283±0.0009, F1: 0.009427±0.0003, HIT_RATE: 0.051849±0.0019, ARHR: 0.025001±0.0008, RMSE: 0.985073±0.0002, NOVELTY: 0.005274±0.0000, AVERAGE_POPULARITY: 0.547845±0.0049, DIVERSITY_MEAN_INTER_LIST: 0.913948±0.0003, DIVERSITY_HERFINDAHL: 0.991391±0.0000, COVERAGE_ITEM: 0.019086±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.317148±0.0057, SHANNON_ENTROPY: 7.225472±0.0043, 
CrossSearchBayesianSkopt: Config 74 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 2, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.035398±0.0008, PRECISION: 0.005154±0.0001, PRECISION_RECALL_MIN_DEN: 0.051539±0.0014, RECALL: 0.051539±0.0014, MAP: 0.025237±0.0005, MRR: 0.025237±0.0005, NDCG: 0.031390±0.0007, F1: 0.009371±0.0003, HIT_RATE: 0.051539±0.0014, ARHR: 0.025237±0.0005, RMSE: 0.985042±0.0001, NOVELTY: 0.005275±0.0000, AVERAGE_POPULARITY: 0.546466±0.0044, DIVERSITY_MEAN_INTER_LIST: 0.913944±0.0004, DIVERSITY_HERFINDAHL: 0.991390±0.0000, COVERAGE_ITEM: 0.019119±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.316451±0.0044, SHANNON_ENTROPY: 7.225645±0.0072, 
CrossSearchBayesianSkopt: Config 75 is suboptimal. Config: {'num_factors': 35, 'n_oversamples': 3, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042021±0.0010, PRECISION: 0.006155±0.0001, PRECISION_RECALL_MIN_DEN: 0.061550±0.0011, RECALL: 0.061550±0.0011, MAP: 0.029080±0.0008, MRR: 0.029080±0.0008, NDCG: 0.036697±0.0009, F1: 0.011191±0.0002, HIT_RATE: 0.061550±0.0011, ARHR: 0.029080±0.0008, RMSE: 0.937185±0.0013, NOVELTY: 0.005289±0.0000, AVERAGE_POPULARITY: 0.565741±0.0042, DIVERSITY_MEAN_INTER_LIST: 0.922348±0.0006, DIVERSITY_HERFINDAHL: 0.992231±0.0001, COVERAGE_ITEM: 0.037653±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.191405±0.0039, SHANNON_ENTROPY: 7.482697±0.0090, 
CrossSearchBayesianSkopt: Config 76 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 7, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044317±0.0009, PRECISION: 0.006499±0.0001, PRECISION_RECALL_MIN_DEN: 0.064991±0.0010, RECALL: 0.064991±0.0010, MAP: 0.030943±0.0005, MRR: 0.030943±0.0005, NDCG: 0.038921±0.0006, F1: 0.011816±0.0002, HIT_RATE: 0.064991±0.0010, ARHR: 0.030943±0.0005, RMSE: 0.934179±0.0010, NOVELTY: 0.005305±0.0000, AVERAGE_POPULARITY: 0.553572±0.0040, DIVERSITY_MEAN_INTER_LIST: 0.931025±0.0008, DIVERSITY_HERFINDAHL: 0.993098±0.0001, COVERAGE_ITEM: 0.040184±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.202001±0.0053, SHANNON_ENTROPY: 7.656830±0.0148, 
CrossSearchBayesianSkopt: Config 77 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 12, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.043890±0.0007, PRECISION: 0.006391±0.0001, PRECISION_RECALL_MIN_DEN: 0.063909±0.0010, RECALL: 0.063909±0.0010, MAP: 0.030710±0.0007, MRR: 0.030710±0.0007, NDCG: 0.038497±0.0007, F1: 0.011620±0.0002, HIT_RATE: 0.063909±0.0010, ARHR: 0.030710±0.0007, RMSE: 0.934290±0.0012, NOVELTY: 0.005303±0.0000, AVERAGE_POPULARITY: 0.553688±0.0055, DIVERSITY_MEAN_INTER_LIST: 0.931128±0.0006, DIVERSITY_HERFINDAHL: 0.993109±0.0001, COVERAGE_ITEM: 0.040054±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.201428±0.0040, SHANNON_ENTROPY: 7.649811±0.0130, 
CrossSearchBayesianSkopt: Config 78 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 2, 'n_iter': 15, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.041164±0.0008, PRECISION: 0.005878±0.0001, PRECISION_RECALL_MIN_DEN: 0.058783±0.0010, RECALL: 0.058783±0.0010, MAP: 0.029274±0.0006, MRR: 0.029274±0.0006, NDCG: 0.036209±0.0006, F1: 0.010688±0.0002, HIT_RATE: 0.058783±0.0010, ARHR: 0.029274±0.0006, RMSE: 0.949727±0.0010, NOVELTY: 0.005309±0.0000, AVERAGE_POPULARITY: 0.537049±0.0060, DIVERSITY_MEAN_INTER_LIST: 0.923845±0.0016, DIVERSITY_HERFINDAHL: 0.992380±0.0002, COVERAGE_ITEM: 0.020168±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.343527±0.0053, SHANNON_ENTROPY: 7.418580±0.0187, 
CrossSearchBayesianSkopt: Config 79 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 14, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044489±0.0011, PRECISION: 0.006464±0.0002, PRECISION_RECALL_MIN_DEN: 0.064636±0.0016, RECALL: 0.064636±0.0016, MAP: 0.030918±0.0010, MRR: 0.030918±0.0010, NDCG: 0.038838±0.0011, F1: 0.011752±0.0003, HIT_RATE: 0.064636±0.0016, ARHR: 0.030918±0.0010, RMSE: 0.934026±0.0012, NOVELTY: 0.005312±0.0000, AVERAGE_POPULARITY: 0.549172±0.0040, DIVERSITY_MEAN_INTER_LIST: 0.932371±0.0002, DIVERSITY_HERFINDAHL: 0.993233±0.0000, COVERAGE_ITEM: 0.040562±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.203640±0.0021, SHANNON_ENTROPY: 7.682601±0.0022, 
CrossSearchBayesianSkopt: Config 80 is suboptimal. Config: {'num_factors': 10, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.033186±0.0010, PRECISION: 0.005160±0.0001, PRECISION_RECALL_MIN_DEN: 0.051601±0.0014, RECALL: 0.051601±0.0014, MAP: 0.022438±0.0007, MRR: 0.022438±0.0007, NDCG: 0.029226±0.0008, F1: 0.009382±0.0003, HIT_RATE: 0.051601±0.0014, ARHR: 0.022438±0.0007, RMSE: 0.953446±0.0009, NOVELTY: 0.005135±0.0000, AVERAGE_POPULARITY: 0.662422±0.0061, DIVERSITY_MEAN_INTER_LIST: 0.838817±0.0013, DIVERSITY_HERFINDAHL: 0.983878±0.0001, COVERAGE_ITEM: 0.008229±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.385444±0.0068, SHANNON_ENTROPY: 6.265999±0.0144, 
CrossSearchBayesianSkopt: Config 81 is suboptimal. Config: {'num_factors': 36, 'n_oversamples': 3, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042065±0.0010, PRECISION: 0.006212±0.0001, PRECISION_RECALL_MIN_DEN: 0.062118±0.0013, RECALL: 0.062118±0.0013, MAP: 0.029156±0.0008, MRR: 0.029156±0.0008, NDCG: 0.036872±0.0009, F1: 0.011294±0.0002, HIT_RATE: 0.062118±0.0013, ARHR: 0.029156±0.0008, RMSE: 0.937055±0.0010, NOVELTY: 0.005288±0.0000, AVERAGE_POPULARITY: 0.565528±0.0052, DIVERSITY_MEAN_INTER_LIST: 0.922627±0.0007, DIVERSITY_HERFINDAHL: 0.992259±0.0001, COVERAGE_ITEM: 0.037891±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.191096±0.0031, SHANNON_ENTROPY: 7.490099±0.0056, 
CrossSearchBayesianSkopt: Config 82 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 3, 'n_iter': 7, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.043364±0.0009, PRECISION: 0.006272±0.0001, PRECISION_RECALL_MIN_DEN: 0.062721±0.0008, RECALL: 0.062721±0.0008, MAP: 0.030340±0.0007, MRR: 0.030340±0.0007, NDCG: 0.037947±0.0007, F1: 0.011404±0.0001, HIT_RATE: 0.062721±0.0008, ARHR: 0.030340±0.0007, RMSE: 0.935082±0.0012, NOVELTY: 0.005295±0.0000, AVERAGE_POPULARITY: 0.557538±0.0053, DIVERSITY_MEAN_INTER_LIST: 0.930476±0.0007, DIVERSITY_HERFINDAHL: 0.993043±0.0001, COVERAGE_ITEM: 0.039686±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.201300±0.0043, SHANNON_ENTROPY: 7.635034±0.0142, 
CrossSearchBayesianSkopt: Config 83 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 27, 'n_iter': 8, 'feature_weighting': 'none'} - results: ROC_AUC: 0.035422±0.0006, PRECISION: 0.005157±0.0001, PRECISION_RECALL_MIN_DEN: 0.051565±0.0014, RECALL: 0.051565±0.0014, MAP: 0.025084±0.0003, MRR: 0.025084±0.0003, NDCG: 0.031283±0.0005, F1: 0.009375±0.0003, HIT_RATE: 0.051565±0.0014, ARHR: 0.025084±0.0003, RMSE: 0.985043±0.0001, NOVELTY: 0.005274±0.0000, AVERAGE_POPULARITY: 0.546428±0.0044, DIVERSITY_MEAN_INTER_LIST: 0.913949±0.0006, DIVERSITY_HERFINDAHL: 0.991391±0.0001, COVERAGE_ITEM: 0.018491±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.326754±0.0062, SHANNON_ENTROPY: 7.223299±0.0088, 
