CrossSearchBayesianSkopt: New best config found. Config 0: {'num_factors': 35, 'n_oversamples': 19, 'n_iter': 4, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.046310±0.0016, PRECISION: 0.006631±0.0002, PRECISION_RECALL_MIN_DEN: 0.066306±0.0016, RECALL: 0.066306±0.0016, MAP: 0.032865±0.0013, MRR: 0.032865±0.0013, NDCG: 0.040721±0.0013, F1: 0.012056±0.0003, HIT_RATE: 0.066306±0.0016, ARHR: 0.032865±0.0013, RMSE: 0.934823±0.0013, NOVELTY: 0.005391±0.0000, AVERAGE_POPULARITY: 0.573798±0.0035, DIVERSITY_MEAN_INTER_LIST: 0.919438±0.0010, DIVERSITY_HERFINDAHL: 0.991939±0.0001, COVERAGE_ITEM: 0.022006±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.307730±0.0034, SHANNON_ENTROPY: 7.389722±0.0215, 
CrossSearchBayesianSkopt: Config 56 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 15, 'feature_weighting': 'none'} - results: ROC_AUC: 0.019121±0.0005, PRECISION: 0.003290±0.0001, PRECISION_RECALL_MIN_DEN: 0.032897±0.0007, RECALL: 0.032897±0.0007, MAP: 0.012205±0.0003, MRR: 0.012205±0.0003, NDCG: 0.016979±0.0003, F1: 0.005981±0.0001, HIT_RATE: 0.032897±0.0007, ARHR: 0.012205±0.0003, RMSE: 0.977997±0.0002, NOVELTY: 0.005881±0.0000, AVERAGE_POPULARITY: 0.572784±0.0060, DIVERSITY_MEAN_INTER_LIST: 0.827416±0.0017, DIVERSITY_HERFINDAHL: 0.982737±0.0002, COVERAGE_ITEM: 0.248813±0.0026, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.113589±0.0027, SHANNON_ENTROPY: 7.615081±0.0223, 
CrossSearchBayesianSkopt: Config 57 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 19, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050718±0.0009, PRECISION: 0.007256±0.0001, PRECISION_RECALL_MIN_DEN: 0.072560±0.0008, RECALL: 0.072560±0.0008, MAP: 0.035913±0.0006, MRR: 0.035913±0.0006, NDCG: 0.044524±0.0006, F1: 0.013193±0.0001, HIT_RATE: 0.072560±0.0008, ARHR: 0.035913±0.0006, RMSE: 0.939322±0.0010, NOVELTY: 0.005468±0.0000, AVERAGE_POPULARITY: 0.531321±0.0040, DIVERSITY_MEAN_INTER_LIST: 0.935184±0.0005, DIVERSITY_HERFINDAHL: 0.993513±0.0000, COVERAGE_ITEM: 0.026796±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.321170±0.0032, SHANNON_ENTROPY: 7.736484±0.0116, 
CrossSearchBayesianSkopt: New best config found. Config 58: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050530±0.0011, PRECISION: 0.007205±0.0001, PRECISION_RECALL_MIN_DEN: 0.072047±0.0015, RECALL: 0.072047±0.0015, MAP: 0.036098±0.0007, MRR: 0.036098±0.0007, NDCG: 0.044542±0.0007, F1: 0.013099±0.0003, HIT_RATE: 0.072047±0.0015, ARHR: 0.036098±0.0007, RMSE: 0.939110±0.0011, NOVELTY: 0.005464±0.0000, AVERAGE_POPULARITY: 0.533136±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.934743±0.0005, DIVERSITY_HERFINDAHL: 0.993469±0.0000, COVERAGE_ITEM: 0.026353±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.323560±0.0028, SHANNON_ENTROPY: 7.723279±0.0057, 
CrossSearchBayesianSkopt: Config 59 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 15, 'feature_weighting': 'none'} - results: ROC_AUC: 0.018954±0.0011, PRECISION: 0.003259±0.0001, PRECISION_RECALL_MIN_DEN: 0.032589±0.0013, RECALL: 0.032589±0.0013, MAP: 0.012181±0.0009, MRR: 0.012181±0.0009, NDCG: 0.016888±0.0009, F1: 0.005925±0.0002, HIT_RATE: 0.032589±0.0013, ARHR: 0.012181±0.0009, RMSE: 0.978123±0.0002, NOVELTY: 0.005888±0.0000, AVERAGE_POPULARITY: 0.570305±0.0043, DIVERSITY_MEAN_INTER_LIST: 0.828471±0.0041, DIVERSITY_HERFINDAHL: 0.982842±0.0004, COVERAGE_ITEM: 0.247051±0.0042, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.115495±0.0013, SHANNON_ENTROPY: 7.639070±0.0391, 
CrossSearchBayesianSkopt: Config 60 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 29, 'n_iter': 13, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050728±0.0011, PRECISION: 0.007272±0.0001, PRECISION_RECALL_MIN_DEN: 0.072719±0.0009, RECALL: 0.072719±0.0009, MAP: 0.036014±0.0008, MRR: 0.036014±0.0008, NDCG: 0.044634±0.0008, F1: 0.013222±0.0002, HIT_RATE: 0.072719±0.0009, ARHR: 0.036014±0.0008, RMSE: 0.939333±0.0007, NOVELTY: 0.005468±0.0000, AVERAGE_POPULARITY: 0.531908±0.0049, DIVERSITY_MEAN_INTER_LIST: 0.934943±0.0001, DIVERSITY_HERFINDAHL: 0.993489±0.0000, COVERAGE_ITEM: 0.026429±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.324452±0.0019, SHANNON_ENTROPY: 7.730680±0.0045, 
CrossSearchBayesianSkopt: Config 61 is suboptimal. Config: {'num_factors': 11, 'n_oversamples': 5, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.036028±0.0010, PRECISION: 0.005626±0.0002, PRECISION_RECALL_MIN_DEN: 0.056259±0.0017, RECALL: 0.056259±0.0017, MAP: 0.024257±0.0005, MRR: 0.024257±0.0005, NDCG: 0.031708±0.0007, F1: 0.010229±0.0003, HIT_RATE: 0.056259±0.0017, ARHR: 0.024257±0.0005, RMSE: 0.946309±0.0013, NOVELTY: 0.005374±0.0000, AVERAGE_POPULARITY: 0.590499±0.0053, DIVERSITY_MEAN_INTER_LIST: 0.884197±0.0011, DIVERSITY_HERFINDAHL: 0.988415±0.0001, COVERAGE_ITEM: 0.010889±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.396448±0.0038, SHANNON_ENTROPY: 6.709034±0.0134, 
CrossSearchBayesianSkopt: Config 62 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 15, 'feature_weighting': 'none'} - results: ROC_AUC: 0.018768±0.0006, PRECISION: 0.003245±0.0001, PRECISION_RECALL_MIN_DEN: 0.032452±0.0008, RECALL: 0.032452±0.0008, MAP: 0.011897±0.0005, MRR: 0.011897±0.0005, NDCG: 0.016640±0.0004, F1: 0.005900±0.0001, HIT_RATE: 0.032452±0.0008, ARHR: 0.011897±0.0005, RMSE: 0.978040±0.0002, NOVELTY: 0.005879±0.0000, AVERAGE_POPULARITY: 0.571228±0.0058, DIVERSITY_MEAN_INTER_LIST: 0.826413±0.0021, DIVERSITY_HERFINDAHL: 0.982637±0.0002, COVERAGE_ITEM: 0.248943±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.114724±0.0013, SHANNON_ENTROPY: 7.616766±0.0238, 
CrossSearchBayesianSkopt: Config 63 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 28, 'n_iter': 8, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050641±0.0007, PRECISION: 0.007221±0.0001, PRECISION_RECALL_MIN_DEN: 0.072206±0.0013, RECALL: 0.072206±0.0013, MAP: 0.035709±0.0005, MRR: 0.035709±0.0005, NDCG: 0.044297±0.0004, F1: 0.013128±0.0002, HIT_RATE: 0.072206±0.0013, ARHR: 0.035709±0.0005, RMSE: 0.938165±0.0010, NOVELTY: 0.005458±0.0000, AVERAGE_POPULARITY: 0.536298±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.934147±0.0007, DIVERSITY_HERFINDAHL: 0.993409±0.0001, COVERAGE_ITEM: 0.026461±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.319655±0.0047, SHANNON_ENTROPY: 7.712174±0.0080, 
CrossSearchBayesianSkopt: Config 64 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 14, 'feature_weighting': 'none'} - results: ROC_AUC: 0.018885±0.0011, PRECISION: 0.003234±0.0001, PRECISION_RECALL_MIN_DEN: 0.032339±0.0014, RECALL: 0.032339±0.0014, MAP: 0.012149±0.0007, MRR: 0.012149±0.0007, NDCG: 0.016808±0.0009, F1: 0.005880±0.0003, HIT_RATE: 0.032339±0.0014, ARHR: 0.012149±0.0007, RMSE: 0.978103±0.0003, NOVELTY: 0.005887±0.0000, AVERAGE_POPULARITY: 0.571376±0.0059, DIVERSITY_MEAN_INTER_LIST: 0.827723±0.0019, DIVERSITY_HERFINDAHL: 0.982768±0.0002, COVERAGE_ITEM: 0.249873±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.116113±0.0012, SHANNON_ENTROPY: 7.637688±0.0155, 
CrossSearchBayesianSkopt: Config 65 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 3, 'n_iter': 12, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050716±0.0008, PRECISION: 0.007208±0.0001, PRECISION_RECALL_MIN_DEN: 0.072081±0.0005, RECALL: 0.072081±0.0005, MAP: 0.035957±0.0008, MRR: 0.035957±0.0008, NDCG: 0.044455±0.0006, F1: 0.013106±0.0001, HIT_RATE: 0.072081±0.0005, ARHR: 0.035957±0.0008, RMSE: 0.937637±0.0013, NOVELTY: 0.005452±0.0000, AVERAGE_POPULARITY: 0.539456±0.0044, DIVERSITY_MEAN_INTER_LIST: 0.933219±0.0005, DIVERSITY_HERFINDAHL: 0.993317±0.0001, COVERAGE_ITEM: 0.026126±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.319257±0.0041, SHANNON_ENTROPY: 7.691513±0.0080, 
CrossSearchBayesianSkopt: Config 66 is suboptimal. Config: {'num_factors': 49, 'n_oversamples': 27, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050817±0.0009, PRECISION: 0.007295±0.0001, PRECISION_RECALL_MIN_DEN: 0.072947±0.0011, RECALL: 0.072947±0.0011, MAP: 0.035949±0.0004, MRR: 0.035949±0.0004, NDCG: 0.044639±0.0006, F1: 0.013263±0.0002, HIT_RATE: 0.072947±0.0011, ARHR: 0.035949±0.0004, RMSE: 0.939608±0.0009, NOVELTY: 0.005469±0.0000, AVERAGE_POPULARITY: 0.531202±0.0041, DIVERSITY_MEAN_INTER_LIST: 0.935083±0.0006, DIVERSITY_HERFINDAHL: 0.993503±0.0001, COVERAGE_ITEM: 0.026299±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.326032±0.0037, SHANNON_ENTROPY: 7.730913±0.0098, 
CrossSearchBayesianSkopt: Config 67 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 15, 'feature_weighting': 'none'} - results: ROC_AUC: 0.019297±0.0006, PRECISION: 0.003295±0.0001, PRECISION_RECALL_MIN_DEN: 0.032954±0.0012, RECALL: 0.032954±0.0012, MAP: 0.012381±0.0005, MRR: 0.012381±0.0005, NDCG: 0.017130±0.0006, F1: 0.005992±0.0002, HIT_RATE: 0.032954±0.0012, ARHR: 0.012381±0.0005, RMSE: 0.978028±0.0004, NOVELTY: 0.005883±0.0000, AVERAGE_POPULARITY: 0.569495±0.0033, DIVERSITY_MEAN_INTER_LIST: 0.830300±0.0040, DIVERSITY_HERFINDAHL: 0.983025±0.0004, COVERAGE_ITEM: 0.249213±0.0044, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.116793±0.0023, SHANNON_ENTROPY: 7.658257±0.0499, 
CrossSearchBayesianSkopt: Config 68 is suboptimal. Config: {'num_factors': 10, 'n_oversamples': 2, 'n_iter': 8, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035472±0.0010, PRECISION: 0.005374±0.0002, PRECISION_RECALL_MIN_DEN: 0.053742±0.0017, RECALL: 0.053742±0.0017, MAP: 0.024152±0.0005, MRR: 0.024152±0.0005, NDCG: 0.031065±0.0008, F1: 0.009771±0.0003, HIT_RATE: 0.053742±0.0017, ARHR: 0.024152±0.0005, RMSE: 0.944424±0.0015, NOVELTY: 0.005360±0.0000, AVERAGE_POPULARITY: 0.595691±0.0075, DIVERSITY_MEAN_INTER_LIST: 0.879871±0.0024, DIVERSITY_HERFINDAHL: 0.987982±0.0002, COVERAGE_ITEM: 0.010716±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.391273±0.0064, SHANNON_ENTROPY: 6.667265±0.0275, 
CrossSearchBayesianSkopt: Config 69 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 15, 'feature_weighting': 'none'} - results: ROC_AUC: 0.018791±0.0006, PRECISION: 0.003259±0.0001, PRECISION_RECALL_MIN_DEN: 0.032589±0.0010, RECALL: 0.032589±0.0010, MAP: 0.011980±0.0003, MRR: 0.011980±0.0003, NDCG: 0.016732±0.0004, F1: 0.005925±0.0002, HIT_RATE: 0.032589±0.0010, ARHR: 0.011980±0.0003, RMSE: 0.978064±0.0002, NOVELTY: 0.005885±0.0000, AVERAGE_POPULARITY: 0.570245±0.0031, DIVERSITY_MEAN_INTER_LIST: 0.826345±0.0015, DIVERSITY_HERFINDAHL: 0.982630±0.0001, COVERAGE_ITEM: 0.247689±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.115259±0.0018, SHANNON_ENTROPY: 7.620137±0.0231, 
CrossSearchBayesianSkopt: Config 70 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 28, 'n_iter': 15, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050620±0.0009, PRECISION: 0.007266±0.0001, PRECISION_RECALL_MIN_DEN: 0.072662±0.0006, RECALL: 0.072662±0.0006, MAP: 0.035834±0.0006, MRR: 0.035834±0.0006, NDCG: 0.044483±0.0006, F1: 0.013211±0.0001, HIT_RATE: 0.072662±0.0006, ARHR: 0.035834±0.0006, RMSE: 0.939389±0.0009, NOVELTY: 0.005468±0.0000, AVERAGE_POPULARITY: 0.531280±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.935154±0.0004, DIVERSITY_HERFINDAHL: 0.993510±0.0000, COVERAGE_ITEM: 0.026494±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.324502±0.0023, SHANNON_ENTROPY: 7.734584±0.0076, 
CrossSearchBayesianSkopt: Config 71 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 11, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050878±0.0013, PRECISION: 0.007261±0.0001, PRECISION_RECALL_MIN_DEN: 0.072605±0.0014, RECALL: 0.072605±0.0014, MAP: 0.036036±0.0009, MRR: 0.036036±0.0009, NDCG: 0.044632±0.0010, F1: 0.013201±0.0002, HIT_RATE: 0.072605±0.0014, ARHR: 0.036036±0.0009, RMSE: 0.938945±0.0011, NOVELTY: 0.005466±0.0000, AVERAGE_POPULARITY: 0.532543±0.0049, DIVERSITY_MEAN_INTER_LIST: 0.935008±0.0006, DIVERSITY_HERFINDAHL: 0.993495±0.0001, COVERAGE_ITEM: 0.026504±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.323402±0.0023, SHANNON_ENTROPY: 7.730777±0.0134, 
CrossSearchBayesianSkopt: Config 72 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050875±0.0011, PRECISION: 0.007311±0.0001, PRECISION_RECALL_MIN_DEN: 0.073106±0.0011, RECALL: 0.073106±0.0011, MAP: 0.035918±0.0007, MRR: 0.035918±0.0007, NDCG: 0.044651±0.0007, F1: 0.013292±0.0002, HIT_RATE: 0.073106±0.0011, ARHR: 0.035918±0.0007, RMSE: 0.939587±0.0009, NOVELTY: 0.005470±0.0000, AVERAGE_POPULARITY: 0.530174±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.935608±0.0005, DIVERSITY_HERFINDAHL: 0.993555±0.0000, COVERAGE_ITEM: 0.026677±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.323785±0.0022, SHANNON_ENTROPY: 7.742003±0.0103, 
CrossSearchBayesianSkopt: Config 73 is suboptimal. Config: {'num_factors': 49, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050606±0.0008, PRECISION: 0.007253±0.0001, PRECISION_RECALL_MIN_DEN: 0.072525±0.0008, RECALL: 0.072525±0.0008, MAP: 0.035965±0.0005, MRR: 0.035965±0.0005, NDCG: 0.044551±0.0005, F1: 0.013186±0.0002, HIT_RATE: 0.072525±0.0008, ARHR: 0.035965±0.0005, RMSE: 0.938823±0.0009, NOVELTY: 0.005459±0.0000, AVERAGE_POPULARITY: 0.536365±0.0049, DIVERSITY_MEAN_INTER_LIST: 0.933693±0.0006, DIVERSITY_HERFINDAHL: 0.993364±0.0001, COVERAGE_ITEM: 0.026083±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.321502±0.0052, SHANNON_ENTROPY: 7.699285±0.0076, 
CrossSearchBayesianSkopt: Config 74 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 11, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050889±0.0011, PRECISION: 0.007294±0.0001, PRECISION_RECALL_MIN_DEN: 0.072935±0.0014, RECALL: 0.072935±0.0014, MAP: 0.035873±0.0007, MRR: 0.035873±0.0007, NDCG: 0.044585±0.0008, F1: 0.013261±0.0002, HIT_RATE: 0.072935±0.0014, ARHR: 0.035873±0.0007, RMSE: 0.936783±0.0012, NOVELTY: 0.005448±0.0000, AVERAGE_POPULARITY: 0.541231±0.0055, DIVERSITY_MEAN_INTER_LIST: 0.932888±0.0004, DIVERSITY_HERFINDAHL: 0.993283±0.0000, COVERAGE_ITEM: 0.026180±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.315743±0.0058, SHANNON_ENTROPY: 7.680760±0.0034, 
CrossSearchBayesianSkopt: Config 75 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 24, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.034746±0.0015, PRECISION: 0.005050±0.0002, PRECISION_RECALL_MIN_DEN: 0.050496±0.0020, RECALL: 0.050496±0.0020, MAP: 0.024951±0.0011, MRR: 0.024951±0.0011, NDCG: 0.030925±0.0013, F1: 0.009181±0.0004, HIT_RATE: 0.050496±0.0020, ARHR: 0.024951±0.0011, RMSE: 0.933738±0.0016, NOVELTY: 0.005369±0.0000, AVERAGE_POPULARITY: 0.582954±0.0064, DIVERSITY_MEAN_INTER_LIST: 0.924711±0.0008, DIVERSITY_HERFINDAHL: 0.992466±0.0001, COVERAGE_ITEM: 0.029413±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244112±0.0036, SHANNON_ENTROPY: 7.485331±0.0145, 
CrossSearchBayesianSkopt: Config 76 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 15, 'feature_weighting': 'none'} - results: ROC_AUC: 0.018967±0.0004, PRECISION: 0.003242±0.0001, PRECISION_RECALL_MIN_DEN: 0.032418±0.0008, RECALL: 0.032418±0.0008, MAP: 0.012114±0.0003, MRR: 0.012114±0.0003, NDCG: 0.016803±0.0003, F1: 0.005894±0.0001, HIT_RATE: 0.032418±0.0008, ARHR: 0.012114±0.0003, RMSE: 0.978015±0.0001, NOVELTY: 0.005882±0.0000, AVERAGE_POPULARITY: 0.570860±0.0057, DIVERSITY_MEAN_INTER_LIST: 0.827216±0.0019, DIVERSITY_HERFINDAHL: 0.982717±0.0002, COVERAGE_ITEM: 0.248273±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.115053±0.0007, SHANNON_ENTROPY: 7.625945±0.0171, 
CrossSearchBayesianSkopt: Config 77 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050907±0.0009, PRECISION: 0.007295±0.0001, PRECISION_RECALL_MIN_DEN: 0.072947±0.0013, RECALL: 0.072947±0.0013, MAP: 0.036001±0.0005, MRR: 0.036001±0.0005, NDCG: 0.044681±0.0006, F1: 0.013263±0.0002, HIT_RATE: 0.072947±0.0013, ARHR: 0.036001±0.0005, RMSE: 0.939614±0.0010, NOVELTY: 0.005470±0.0000, AVERAGE_POPULARITY: 0.530327±0.0038, DIVERSITY_MEAN_INTER_LIST: 0.935364±0.0005, DIVERSITY_HERFINDAHL: 0.993531±0.0001, COVERAGE_ITEM: 0.026613±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.323964±0.0031, SHANNON_ENTROPY: 7.738949±0.0123, 
CrossSearchBayesianSkopt: New best config found. Config 78: {'num_factors': 49, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050649±0.0010, PRECISION: 0.007198±0.0001, PRECISION_RECALL_MIN_DEN: 0.071979±0.0011, RECALL: 0.071979±0.0011, MAP: 0.036110±0.0007, MRR: 0.036110±0.0007, NDCG: 0.044544±0.0008, F1: 0.013087±0.0002, HIT_RATE: 0.071979±0.0011, ARHR: 0.036110±0.0007, RMSE: 0.938909±0.0012, NOVELTY: 0.005460±0.0000, AVERAGE_POPULARITY: 0.535610±0.0033, DIVERSITY_MEAN_INTER_LIST: 0.933992±0.0006, DIVERSITY_HERFINDAHL: 0.993394±0.0001, COVERAGE_ITEM: 0.026050±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.323659±0.0015, SHANNON_ENTROPY: 7.706540±0.0120, 
CrossSearchBayesianSkopt: Config 79 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 15, 'feature_weighting': 'none'} - results: ROC_AUC: 0.019248±0.0006, PRECISION: 0.003291±0.0000, PRECISION_RECALL_MIN_DEN: 0.032908±0.0005, RECALL: 0.032908±0.0005, MAP: 0.012458±0.0005, MRR: 0.012458±0.0005, NDCG: 0.017176±0.0005, F1: 0.005983±0.0001, HIT_RATE: 0.032908±0.0005, ARHR: 0.012458±0.0005, RMSE: 0.977988±0.0002, NOVELTY: 0.005880±0.0000, AVERAGE_POPULARITY: 0.570469±0.0040, DIVERSITY_MEAN_INTER_LIST: 0.827954±0.0021, DIVERSITY_HERFINDAHL: 0.982791±0.0002, COVERAGE_ITEM: 0.246369±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.115019±0.0017, SHANNON_ENTROPY: 7.623024±0.0182, 
CrossSearchBayesianSkopt: Config 80 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 15, 'feature_weighting': 'none'} - results: ROC_AUC: 0.018849±0.0012, PRECISION: 0.003261±0.0002, PRECISION_RECALL_MIN_DEN: 0.032612±0.0020, RECALL: 0.032612±0.0020, MAP: 0.012096±0.0008, MRR: 0.012096±0.0008, NDCG: 0.016824±0.0010, F1: 0.005929±0.0004, HIT_RATE: 0.032612±0.0020, ARHR: 0.012096±0.0008, RMSE: 0.978002±0.0003, NOVELTY: 0.005884±0.0000, AVERAGE_POPULARITY: 0.569534±0.0040, DIVERSITY_MEAN_INTER_LIST: 0.825212±0.0035, DIVERSITY_HERFINDAHL: 0.982516±0.0004, COVERAGE_ITEM: 0.244996±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.115303±0.0006, SHANNON_ENTROPY: 7.608418±0.0290, 
CrossSearchBayesianSkopt: Config 81 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 29, 'n_iter': 13, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050692±0.0008, PRECISION: 0.007267±0.0001, PRECISION_RECALL_MIN_DEN: 0.072673±0.0008, RECALL: 0.072673±0.0008, MAP: 0.035778±0.0004, MRR: 0.035778±0.0004, NDCG: 0.044447±0.0005, F1: 0.013213±0.0001, HIT_RATE: 0.072673±0.0008, ARHR: 0.035778±0.0004, RMSE: 0.939381±0.0008, NOVELTY: 0.005467±0.0000, AVERAGE_POPULARITY: 0.532377±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.935019±0.0004, DIVERSITY_HERFINDAHL: 0.993497±0.0000, COVERAGE_ITEM: 0.026407±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.324986±0.0033, SHANNON_ENTROPY: 7.732399±0.0079, 
CrossSearchBayesianSkopt: Config 82 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 2, 'n_iter': 13, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050555±0.0013, PRECISION: 0.007168±0.0002, PRECISION_RECALL_MIN_DEN: 0.071682±0.0020, RECALL: 0.071682±0.0020, MAP: 0.035934±0.0008, MRR: 0.035934±0.0008, NDCG: 0.044346±0.0010, F1: 0.013033±0.0004, HIT_RATE: 0.071682±0.0020, ARHR: 0.035934±0.0008, RMSE: 0.938003±0.0011, NOVELTY: 0.005456±0.0000, AVERAGE_POPULARITY: 0.537563±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.933891±0.0007, DIVERSITY_HERFINDAHL: 0.993384±0.0001, COVERAGE_ITEM: 0.026148±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.321046±0.0021, SHANNON_ENTROPY: 7.701574±0.0116, 
CrossSearchBayesianSkopt: Config 83 is suboptimal. Config: {'num_factors': 10, 'n_oversamples': 6, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.019205±0.0007, PRECISION: 0.003090±0.0001, PRECISION_RECALL_MIN_DEN: 0.030903±0.0009, RECALL: 0.030903±0.0009, MAP: 0.012706±0.0004, MRR: 0.012706±0.0004, NDCG: 0.016930±0.0005, F1: 0.005619±0.0002, HIT_RATE: 0.030903±0.0009, ARHR: 0.012706±0.0004, RMSE: 0.958335±0.0007, NOVELTY: 0.005285±0.0000, AVERAGE_POPULARITY: 0.640123±0.0146, DIVERSITY_MEAN_INTER_LIST: 0.868302±0.0079, DIVERSITY_HERFINDAHL: 0.986825±0.0008, COVERAGE_ITEM: 0.014144±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.285464±0.0119, SHANNON_ENTROPY: 6.638131±0.0805, 
