SearchBayesianSkopt: New best config found. Config 0: {'topK': 1568, 'shrink': 1817, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.3822121747949483, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0425107, PRECISION: 0.0079752, PRECISION_RECALL_MIN_DEN: 0.0303375, RECALL: 0.0303375, MAP: 0.0110227, MRR: 0.0276551, NDCG: 0.0204677, F1: 0.0126302, HIT_RATE: 0.0797521, ARHR: 0.0284078, RMSE: 0.9058179, NOVELTY: 0.0050274, AVERAGE_POPULARITY: 0.7587867, DIVERSITY_MEAN_INTER_LIST: 0.7530943, DIVERSITY_HERFINDAHL: 0.9752939, COVERAGE_ITEM: 0.0064342, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3481429, SHANNON_ENTROPY: 5.7750653, 
SearchBayesianSkopt: Config 60 is suboptimal. Config: {'topK': 3120, 'shrink': 2350, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8920254262355969, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0386105, PRECISION: 0.0070661, PRECISION_RECALL_MIN_DEN: 0.0266873, RECALL: 0.0266873, MAP: 0.0093398, MRR: 0.0236353, NDCG: 0.0177362, F1: 0.0111737, HIT_RATE: 0.0706612, ARHR: 0.0240926, RMSE: 0.9670781, NOVELTY: 0.0052093, AVERAGE_POPULARITY: 0.7599575, DIVERSITY_MEAN_INTER_LIST: 0.6515659, DIVERSITY_HERFINDAHL: 0.9651431, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4580772, SHANNON_ENTROPY: 5.1819812, 
SearchBayesianSkopt: Config 61 is suboptimal. Config: {'topK': 1068, 'shrink': 1417, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.15941721440821557, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0403190, PRECISION: 0.0075620, PRECISION_RECALL_MIN_DEN: 0.0287190, RECALL: 0.0287190, MAP: 0.0103870, MRR: 0.0263394, NDCG: 0.0193591, F1: 0.0119717, HIT_RATE: 0.0756198, ARHR: 0.0269761, RMSE: 0.9125231, NOVELTY: 0.0052117, AVERAGE_POPULARITY: 0.6890997, DIVERSITY_MEAN_INTER_LIST: 0.8160043, DIVERSITY_HERFINDAHL: 0.9815836, COVERAGE_ITEM: 0.0233036, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1559070, SHANNON_ENTROPY: 6.4353522, 
SearchBayesianSkopt: Config 62 is suboptimal. Config: {'topK': 3271, 'shrink': 475, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.826644961426916, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0411993, PRECISION: 0.0075620, PRECISION_RECALL_MIN_DEN: 0.0285124, RECALL: 0.0285124, MAP: 0.0103846, MRR: 0.0262247, NDCG: 0.0193427, F1: 0.0119537, HIT_RATE: 0.0756198, ARHR: 0.0268824, RMSE: 0.7877914, NOVELTY: 0.0052573, AVERAGE_POPULARITY: 0.7180788, DIVERSITY_MEAN_INTER_LIST: 0.7210675, DIVERSITY_HERFINDAHL: 0.9720919, COVERAGE_ITEM: 0.0041633, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4695979, SHANNON_ENTROPY: 5.5548568, 
SearchBayesianSkopt: Config 63 is suboptimal. Config: {'topK': 3617, 'shrink': 2823, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.2021419038092207, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0391787, PRECISION: 0.0070248, PRECISION_RECALL_MIN_DEN: 0.0265152, RECALL: 0.0265152, MAP: 0.0094374, MRR: 0.0239924, NDCG: 0.0178020, F1: 0.0111070, HIT_RATE: 0.0702479, ARHR: 0.0244570, RMSE: 0.9706040, NOVELTY: 0.0052085, AVERAGE_POPULARITY: 0.7609418, DIVERSITY_MEAN_INTER_LIST: 0.6451699, DIVERSITY_HERFINDAHL: 0.9645037, COVERAGE_ITEM: 0.0032441, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4581974, SHANNON_ENTROPY: 5.1586931, 
SearchBayesianSkopt: Config 64 is suboptimal. Config: {'topK': 2847, 'shrink': 2408, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.771817958139654, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0377697, PRECISION: 0.0072107, PRECISION_RECALL_MIN_DEN: 0.0275482, RECALL: 0.0275482, MAP: 0.0093997, MRR: 0.0237550, NDCG: 0.0179920, F1: 0.0114298, HIT_RATE: 0.0721074, ARHR: 0.0242749, RMSE: 0.9666069, NOVELTY: 0.0053063, AVERAGE_POPULARITY: 0.6992879, DIVERSITY_MEAN_INTER_LIST: 0.7635000, DIVERSITY_HERFINDAHL: 0.9763342, COVERAGE_ITEM: 0.0096242, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2439750, SHANNON_ENTROPY: 5.8503790, 
SearchBayesianSkopt: Config 65 is suboptimal. Config: {'topK': 2224, 'shrink': 579, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8891179329110581, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0419844, PRECISION: 0.0078512, PRECISION_RECALL_MIN_DEN: 0.0298898, RECALL: 0.0298898, MAP: 0.0102361, MRR: 0.0258055, NDCG: 0.0195725, F1: 0.0124359, HIT_RATE: 0.0785124, ARHR: 0.0263259, RMSE: 0.8950992, NOVELTY: 0.0049403, AVERAGE_POPULARITY: 0.8289060, DIVERSITY_MEAN_INTER_LIST: 0.6424609, DIVERSITY_HERFINDAHL: 0.9642328, COVERAGE_ITEM: 0.0031360, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4556205, SHANNON_ENTROPY: 5.0975877, 
SearchBayesianSkopt: Config 66 is suboptimal. Config: {'topK': 3927, 'shrink': 1127, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.522006092745177, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0440208, PRECISION: 0.0083264, PRECISION_RECALL_MIN_DEN: 0.0314050, RECALL: 0.0314050, MAP: 0.0114344, MRR: 0.0289655, NDCG: 0.0212716, F1: 0.0131630, HIT_RATE: 0.0832645, ARHR: 0.0296467, RMSE: 0.7760236, NOVELTY: 0.0049665, AVERAGE_POPULARITY: 0.8059919, DIVERSITY_MEAN_INTER_LIST: 0.6605384, DIVERSITY_HERFINDAHL: 0.9660402, COVERAGE_ITEM: 0.0034063, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4517368, SHANNON_ENTROPY: 5.2137368, 
SearchBayesianSkopt: Config 67 is suboptimal. Config: {'topK': 3731, 'shrink': 1582, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.2384997145590042, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0379333, PRECISION: 0.0074174, PRECISION_RECALL_MIN_DEN: 0.0283747, RECALL: 0.0283747, MAP: 0.0096069, MRR: 0.0241279, NDCG: 0.0184067, F1: 0.0117604, HIT_RATE: 0.0741736, ARHR: 0.0246715, RMSE: 0.9387462, NOVELTY: 0.0052470, AVERAGE_POPULARITY: 0.7252188, DIVERSITY_MEAN_INTER_LIST: 0.7348460, DIVERSITY_HERFINDAHL: 0.9734694, COVERAGE_ITEM: 0.0110841, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1880897, SHANNON_ENTROPY: 5.6725132, 
SearchBayesianSkopt: Config 68 is suboptimal. Config: {'topK': 530, 'shrink': 2957, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9219686048209139, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0334022, PRECISION: 0.0064050, PRECISION_RECALL_MIN_DEN: 0.0242769, RECALL: 0.0242769, MAP: 0.0085375, MRR: 0.0216263, NDCG: 0.0161254, F1: 0.0101358, HIT_RATE: 0.0640496, ARHR: 0.0220374, RMSE: 0.9930877, NOVELTY: 0.0055056, AVERAGE_POPULARITY: 0.6159107, DIVERSITY_MEAN_INTER_LIST: 0.8335959, DIVERSITY_HERFINDAHL: 0.9833424, COVERAGE_ITEM: 0.0269803, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1420750, SHANNON_ENTROPY: 6.5008031, 
SearchBayesianSkopt: Config 69 is suboptimal. Config: {'topK': 2657, 'shrink': 2916, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.3256085599945742, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0386321, PRECISION: 0.0070248, PRECISION_RECALL_MIN_DEN: 0.0264807, RECALL: 0.0264807, MAP: 0.0093061, MRR: 0.0236213, NDCG: 0.0176595, F1: 0.0111039, HIT_RATE: 0.0702479, ARHR: 0.0240491, RMSE: 0.9756021, NOVELTY: 0.0052681, AVERAGE_POPULARITY: 0.7397501, DIVERSITY_MEAN_INTER_LIST: 0.6729960, DIVERSITY_HERFINDAHL: 0.9672857, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4854119, SHANNON_ENTROPY: 5.2617811, 
SearchBayesianSkopt: Config 70 is suboptimal. Config: {'topK': 2049, 'shrink': 255, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.6980088002699203, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0382289, PRECISION: 0.0070868, PRECISION_RECALL_MIN_DEN: 0.0268595, RECALL: 0.0268595, MAP: 0.0092321, MRR: 0.0233165, NDCG: 0.0176612, F1: 0.0112146, HIT_RATE: 0.0708678, ARHR: 0.0237616, RMSE: 0.8515613, NOVELTY: 0.0054288, AVERAGE_POPULARITY: 0.6469395, DIVERSITY_MEAN_INTER_LIST: 0.8028201, DIVERSITY_HERFINDAHL: 0.9802654, COVERAGE_ITEM: 0.0101108, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2850037, SHANNON_ENTROPY: 6.1426594, 
SearchBayesianSkopt: Config 71 is suboptimal. Config: {'topK': 3454, 'shrink': 921, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9134606935287217, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0433952, PRECISION: 0.0083264, PRECISION_RECALL_MIN_DEN: 0.0313705, RECALL: 0.0313705, MAP: 0.0111684, MRR: 0.0282482, NDCG: 0.0209819, F1: 0.0131599, HIT_RATE: 0.0832645, ARHR: 0.0289302, RMSE: 0.7565736, NOVELTY: 0.0049707, AVERAGE_POPULARITY: 0.8026610, DIVERSITY_MEAN_INTER_LIST: 0.6657287, DIVERSITY_HERFINDAHL: 0.9665591, COVERAGE_ITEM: 0.0035685, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4397724, SHANNON_ENTROPY: 5.2430343, 
SearchBayesianSkopt: Config 72 is suboptimal. Config: {'topK': 227, 'shrink': 1826, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5592401647620096, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0185750, PRECISION: 0.0033264, PRECISION_RECALL_MIN_DEN: 0.0128099, RECALL: 0.0128099, MAP: 0.0048398, MRR: 0.0120350, NDCG: 0.0088147, F1: 0.0052814, HIT_RATE: 0.0332645, ARHR: 0.0122137, RMSE: 0.9959843, NOVELTY: 0.0066796, AVERAGE_POPULARITY: 0.2672041, DIVERSITY_MEAN_INTER_LIST: 0.7526501, DIVERSITY_HERFINDAHL: 0.9752495, COVERAGE_ITEM: 0.0640714, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1239000, SHANNON_ENTROPY: 6.8536043, 
SearchBayesianSkopt: Config 73 is suboptimal. Config: {'topK': 2017, 'shrink': 2528, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.923475430198605, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0389637, PRECISION: 0.0073554, PRECISION_RECALL_MIN_DEN: 0.0278237, RECALL: 0.0278237, MAP: 0.0100265, MRR: 0.0252691, NDCG: 0.0187273, F1: 0.0116350, HIT_RATE: 0.0735537, ARHR: 0.0258869, RMSE: 0.9209737, NOVELTY: 0.0053853, AVERAGE_POPULARITY: 0.6700615, DIVERSITY_MEAN_INTER_LIST: 0.7685071, DIVERSITY_HERFINDAHL: 0.9768348, COVERAGE_ITEM: 0.0049743, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4650862, SHANNON_ENTROPY: 5.7980330, 
SearchBayesianSkopt: Config 74 is suboptimal. Config: {'topK': 3382, 'shrink': 868, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.2907924404942442, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0407482, PRECISION: 0.0078099, PRECISION_RECALL_MIN_DEN: 0.0294421, RECALL: 0.0294421, MAP: 0.0100511, MRR: 0.0253226, NDCG: 0.0192594, F1: 0.0123451, HIT_RATE: 0.0780992, ARHR: 0.0259286, RMSE: 0.9123577, NOVELTY: 0.0049353, AVERAGE_POPULARITY: 0.8358845, DIVERSITY_MEAN_INTER_LIST: 0.5901075, DIVERSITY_HERFINDAHL: 0.9589986, COVERAGE_ITEM: 0.0027575, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4643579, SHANNON_ENTROPY: 4.9373332, 
SearchBayesianSkopt: Config 75 is suboptimal. Config: {'topK': 718, 'shrink': 1370, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.1347578701357173, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0339101, PRECISION: 0.0062397, PRECISION_RECALL_MIN_DEN: 0.0237259, RECALL: 0.0237259, MAP: 0.0086469, MRR: 0.0218797, NDCG: 0.0160692, F1: 0.0098808, HIT_RATE: 0.0623967, ARHR: 0.0223431, RMSE: 0.9129430, NOVELTY: 0.0055163, AVERAGE_POPULARITY: 0.5965356, DIVERSITY_MEAN_INTER_LIST: 0.8638698, DIVERSITY_HERFINDAHL: 0.9863691, COVERAGE_ITEM: 0.0333063, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1572788, SHANNON_ENTROPY: 6.9289686, 
SearchBayesianSkopt: Config 76 is suboptimal. Config: {'topK': 1021, 'shrink': 2730, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8067132246259756, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0345472, PRECISION: 0.0064669, PRECISION_RECALL_MIN_DEN: 0.0245523, RECALL: 0.0245523, MAP: 0.0089028, MRR: 0.0223341, NDCG: 0.0165593, F1: 0.0102374, HIT_RATE: 0.0646694, ARHR: 0.0228006, RMSE: 0.9856761, NOVELTY: 0.0056056, AVERAGE_POPULARITY: 0.5851401, DIVERSITY_MEAN_INTER_LIST: 0.8349041, DIVERSITY_HERFINDAHL: 0.9834732, COVERAGE_ITEM: 0.0236280, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1561196, SHANNON_ENTROPY: 6.4626596, 
SearchBayesianSkopt: Config 77 is suboptimal. Config: {'topK': 2150, 'shrink': 516, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.060026554210415, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0367797, PRECISION: 0.0068182, PRECISION_RECALL_MIN_DEN: 0.0256543, RECALL: 0.0256543, MAP: 0.0093239, MRR: 0.0232744, NDCG: 0.0173411, F1: 0.0107732, HIT_RATE: 0.0681818, ARHR: 0.0238519, RMSE: 0.9728073, NOVELTY: 0.0053478, AVERAGE_POPULARITY: 0.7021080, DIVERSITY_MEAN_INTER_LIST: 0.7356396, DIVERSITY_HERFINDAHL: 0.9735488, COVERAGE_ITEM: 0.0056231, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3590779, SHANNON_ENTROPY: 5.6218555, 
SearchBayesianSkopt: Config 78 is suboptimal. Config: {'topK': 2957, 'shrink': 1277, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5781206041474792, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0429096, PRECISION: 0.0084298, PRECISION_RECALL_MIN_DEN: 0.0316460, RECALL: 0.0316460, MAP: 0.0109326, MRR: 0.0275130, NDCG: 0.0208190, F1: 0.0133132, HIT_RATE: 0.0842975, ARHR: 0.0281821, RMSE: 0.8195849, NOVELTY: 0.0049792, AVERAGE_POPULARITY: 0.7960444, DIVERSITY_MEAN_INTER_LIST: 0.6734547, DIVERSITY_HERFINDAHL: 0.9673316, COVERAGE_ITEM: 0.0040011, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4088755, SHANNON_ENTROPY: 5.3066972, 
SearchBayesianSkopt: Config 79 is suboptimal. Config: {'topK': 266, 'shrink': 1462, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8643406194825201, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0198691, PRECISION: 0.0036364, PRECISION_RECALL_MIN_DEN: 0.0139807, RECALL: 0.0139807, MAP: 0.0051009, MRR: 0.0129205, NDCG: 0.0094681, F1: 0.0057716, HIT_RATE: 0.0363636, ARHR: 0.0130855, RMSE: 0.9661699, NOVELTY: 0.0064149, AVERAGE_POPULARITY: 0.3380511, DIVERSITY_MEAN_INTER_LIST: 0.8190441, DIVERSITY_HERFINDAHL: 0.9818875, COVERAGE_ITEM: 0.0690457, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1249949, SHANNON_ENTROPY: 7.1559984, 
SearchBayesianSkopt: Config 80 is suboptimal. Config: {'topK': 1409, 'shrink': 65, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.03971774116003891, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0405155, PRECISION: 0.0075413, PRECISION_RECALL_MIN_DEN: 0.0285468, RECALL: 0.0285468, MAP: 0.0101447, MRR: 0.0254889, NDCG: 0.0190644, F1: 0.0119308, HIT_RATE: 0.0754132, ARHR: 0.0260332, RMSE: 2.9454835, NOVELTY: 0.0050432, AVERAGE_POPULARITY: 0.7543712, DIVERSITY_MEAN_INTER_LIST: 0.7708220, DIVERSITY_HERFINDAHL: 0.9770663, COVERAGE_ITEM: 0.0095702, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2517506, SHANNON_ENTROPY: 5.8886920, 
SearchBayesianSkopt: Config 81 is suboptimal. Config: {'topK': 491, 'shrink': 2305, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5708691377461342, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0309085, PRECISION: 0.0057851, PRECISION_RECALL_MIN_DEN: 0.0221763, RECALL: 0.0221763, MAP: 0.0079582, MRR: 0.0198397, NDCG: 0.0148232, F1: 0.0091764, HIT_RATE: 0.0578512, ARHR: 0.0202830, RMSE: 0.9623850, NOVELTY: 0.0057675, AVERAGE_POPULARITY: 0.5192879, DIVERSITY_MEAN_INTER_LIST: 0.8834044, DIVERSITY_HERFINDAHL: 0.9883222, COVERAGE_ITEM: 0.0412544, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1543397, SHANNON_ENTROPY: 7.1711484, 
SearchBayesianSkopt: Config 82 is suboptimal. Config: {'topK': 2791, 'shrink': 2973, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.03011323208610351, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0405588, PRECISION: 0.0076446, PRECISION_RECALL_MIN_DEN: 0.0293044, RECALL: 0.0293044, MAP: 0.0103591, MRR: 0.0258396, NDCG: 0.0194430, F1: 0.0121260, HIT_RATE: 0.0764463, ARHR: 0.0264654, RMSE: 0.9938657, NOVELTY: 0.0049408, AVERAGE_POPULARITY: 0.8292470, DIVERSITY_MEAN_INTER_LIST: 0.6377693, DIVERSITY_HERFINDAHL: 0.9637638, COVERAGE_ITEM: 0.0042174, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3448949, SHANNON_ENTROPY: 5.1405692, 
SearchBayesianSkopt: Config 83 is suboptimal. Config: {'topK': 1279, 'shrink': 968, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.4701644808032273, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0423701, PRECISION: 0.0078306, PRECISION_RECALL_MIN_DEN: 0.0298898, RECALL: 0.0298898, MAP: 0.0109391, MRR: 0.0274388, NDCG: 0.0202472, F1: 0.0124100, HIT_RATE: 0.0783058, ARHR: 0.0281148, RMSE: 0.8595843, NOVELTY: 0.0050840, AVERAGE_POPULARITY: 0.7339620, DIVERSITY_MEAN_INTER_LIST: 0.7837416, DIVERSITY_HERFINDAHL: 0.9783580, COVERAGE_ITEM: 0.0130846, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2062783, SHANNON_ENTROPY: 6.0478093, 
SearchBayesianSkopt: Config 84 is suboptimal. Config: {'topK': 1734, 'shrink': 524, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.1423056818964743, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0385749, PRECISION: 0.0074793, PRECISION_RECALL_MIN_DEN: 0.0283402, RECALL: 0.0283402, MAP: 0.0100216, MRR: 0.0252094, NDCG: 0.0188477, F1: 0.0118352, HIT_RATE: 0.0747934, ARHR: 0.0258046, RMSE: 0.7961762, NOVELTY: 0.0053946, AVERAGE_POPULARITY: 0.6638305, DIVERSITY_MEAN_INTER_LIST: 0.7786667, DIVERSITY_HERFINDAHL: 0.9778506, COVERAGE_ITEM: 0.0075155, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3224602, SHANNON_ENTROPY: 5.8670681, 
SearchBayesianSkopt: Config 85 is suboptimal. Config: {'topK': 1645, 'shrink': 1980, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.510854283421761, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0405830, PRECISION: 0.0078099, PRECISION_RECALL_MIN_DEN: 0.0296143, RECALL: 0.0296143, MAP: 0.0101281, MRR: 0.0252518, NDCG: 0.0193249, F1: 0.0123602, HIT_RATE: 0.0780992, ARHR: 0.0258584, RMSE: 0.8838373, NOVELTY: 0.0050122, AVERAGE_POPULARITY: 0.7701600, DIVERSITY_MEAN_INTER_LIST: 0.7521850, DIVERSITY_HERFINDAHL: 0.9752030, COVERAGE_ITEM: 0.0053528, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3969946, SHANNON_ENTROPY: 5.6997566, 
SearchBayesianSkopt: Config 86 is suboptimal. Config: {'topK': 814, 'shrink': 1999, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8850396577338597, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0398488, PRECISION: 0.0072314, PRECISION_RECALL_MIN_DEN: 0.0275138, RECALL: 0.0275138, MAP: 0.0102442, MRR: 0.0256798, NDCG: 0.0188262, F1: 0.0114527, HIT_RATE: 0.0723140, ARHR: 0.0262335, RMSE: 0.9849714, NOVELTY: 0.0052081, AVERAGE_POPULARITY: 0.7166726, DIVERSITY_MEAN_INTER_LIST: 0.7797611, DIVERSITY_HERFINDAHL: 0.9779600, COVERAGE_ITEM: 0.0164909, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1676544, SHANNON_ENTROPY: 6.0670897, 
SearchBayesianSkopt: Config 87 is suboptimal. Config: {'topK': 1526, 'shrink': 1898, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4114526695777977, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0416859, PRECISION: 0.0081405, PRECISION_RECALL_MIN_DEN: 0.0308196, RECALL: 0.0308196, MAP: 0.0105924, MRR: 0.0265802, NDCG: 0.0201771, F1: 0.0128792, HIT_RATE: 0.0814050, ARHR: 0.0272866, RMSE: 0.9142638, NOVELTY: 0.0050355, AVERAGE_POPULARITY: 0.7546420, DIVERSITY_MEAN_INTER_LIST: 0.7561530, DIVERSITY_HERFINDAHL: 0.9755997, COVERAGE_ITEM: 0.0080562, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2808559, SHANNON_ENTROPY: 5.7968259, 
SearchBayesianSkopt: Config 88 is suboptimal. Config: {'topK': 1708, 'shrink': 1642, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5669224755583193, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0380524, PRECISION: 0.0067975, PRECISION_RECALL_MIN_DEN: 0.0256887, RECALL: 0.0256887, MAP: 0.0092672, MRR: 0.0234721, NDCG: 0.0173711, F1: 0.0107504, HIT_RATE: 0.0679752, ARHR: 0.0238877, RMSE: 0.9676932, NOVELTY: 0.0053429, AVERAGE_POPULARITY: 0.7074282, DIVERSITY_MEAN_INTER_LIST: 0.7283840, DIVERSITY_HERFINDAHL: 0.9728233, COVERAGE_ITEM: 0.0057313, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3287951, SHANNON_ENTROPY: 5.4895866, 
SearchBayesianSkopt: Config 89 is suboptimal. Config: {'topK': 3284, 'shrink': 275, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.21538606506832775, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0427549, PRECISION: 0.0083471, PRECISION_RECALL_MIN_DEN: 0.0312672, RECALL: 0.0312672, MAP: 0.0110541, MRR: 0.0280608, NDCG: 0.0208624, F1: 0.0131766, HIT_RATE: 0.0834711, ARHR: 0.0287316, RMSE: 0.9132083, NOVELTY: 0.0049742, AVERAGE_POPULARITY: 0.8001795, DIVERSITY_MEAN_INTER_LIST: 0.6662221, DIVERSITY_HERFINDAHL: 0.9666084, COVERAGE_ITEM: 0.0038389, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4151710, SHANNON_ENTROPY: 5.2672880, 
