CrossSearchBayesianSkopt: New best config found. Config 0: {'num_factors': 20, 'n_oversamples': 15, 'n_iter': 16, 'feature_weighting': 'none'} - results: ROC_AUC: 0.010674±0.0009, PRECISION: 0.002060±0.0001, PRECISION_RECALL_MIN_DEN: 0.020596±0.0010, RECALL: 0.020596±0.0010, MAP: 0.006963±0.0006, MRR: 0.006963±0.0006, NDCG: 0.010061±0.0007, F1: 0.003745±0.0002, HIT_RATE: 0.020596±0.0010, ARHR: 0.006963±0.0006, RMSE: 0.921933±0.0008, NOVELTY: 0.005031±0.0000, AVERAGE_POPULARITY: 0.847149±0.0035, DIVERSITY_MEAN_INTER_LIST: 0.230700±0.0042, DIVERSITY_HERFINDAHL: 0.923065±0.0004, COVERAGE_ITEM: 0.012825±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.060575±0.0018, SHANNON_ENTROPY: 3.940735±0.0077, 
CrossSearchBayesianSkopt: Config 56 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.013967±0.0012, PRECISION: 0.002575±0.0002, PRECISION_RECALL_MIN_DEN: 0.025745±0.0017, RECALL: 0.025745±0.0017, MAP: 0.008738±0.0008, MRR: 0.008738±0.0008, NDCG: 0.012636±0.0009, F1: 0.004681±0.0003, HIT_RATE: 0.025745±0.0017, ARHR: 0.008738±0.0008, RMSE: 0.909900±0.0012, NOVELTY: 0.005130±0.0000, AVERAGE_POPULARITY: 0.762601±0.0040, DIVERSITY_MEAN_INTER_LIST: 0.675066±0.0027, DIVERSITY_HERFINDAHL: 0.967491±0.0003, COVERAGE_ITEM: 0.022341±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.079744±0.0019, SHANNON_ENTROPY: 5.326148±0.0122, 
CrossSearchBayesianSkopt: Config 57 is suboptimal. Config: {'num_factors': 49, 'n_oversamples': 1, 'n_iter': 2, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.024732±0.0009, PRECISION: 0.003771±0.0002, PRECISION_RECALL_MIN_DEN: 0.037715±0.0019, RECALL: 0.037715±0.0019, MAP: 0.016815±0.0006, MRR: 0.016815±0.0006, NDCG: 0.021691±0.0007, F1: 0.006857±0.0003, HIT_RATE: 0.037715±0.0019, ARHR: 0.016815±0.0006, RMSE: 0.855026±0.0026, NOVELTY: 0.005378±0.0000, AVERAGE_POPULARITY: 0.572687±0.0038, DIVERSITY_MEAN_INTER_LIST: 0.929857±0.0004, DIVERSITY_HERFINDAHL: 0.992965±0.0000, COVERAGE_ITEM: 0.022147±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.333559±0.0041, SHANNON_ENTROPY: 7.518796±0.0052, 
CrossSearchBayesianSkopt: Config 58 is suboptimal. Config: {'num_factors': 48, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035361±0.0012, PRECISION: 0.005474±0.0001, PRECISION_RECALL_MIN_DEN: 0.054743±0.0008, RECALL: 0.054743±0.0008, MAP: 0.023885±0.0011, MRR: 0.023885±0.0011, NDCG: 0.031075±0.0010, F1: 0.009953±0.0002, HIT_RATE: 0.054743±0.0008, ARHR: 0.023885±0.0011, RMSE: 0.860136±0.0039, NOVELTY: 0.005496±0.0000, AVERAGE_POPULARITY: 0.509357±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.942045±0.0003, DIVERSITY_HERFINDAHL: 0.994183±0.0000, COVERAGE_ITEM: 0.022395±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.387872±0.0043, SHANNON_ENTROPY: 7.737653±0.0073, 
CrossSearchBayesianSkopt: New best config found. Config 59: {'num_factors': 49, 'n_oversamples': 29, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035597±0.0011, PRECISION: 0.005465±0.0002, PRECISION_RECALL_MIN_DEN: 0.054652±0.0022, RECALL: 0.054652±0.0022, MAP: 0.024058±0.0011, MRR: 0.024058±0.0011, NDCG: 0.031198±0.0012, F1: 0.009937±0.0004, HIT_RATE: 0.054652±0.0022, ARHR: 0.024058±0.0011, RMSE: 0.859891±0.0042, NOVELTY: 0.005498±0.0000, AVERAGE_POPULARITY: 0.507724±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.942450±0.0002, DIVERSITY_HERFINDAHL: 0.994224±0.0000, COVERAGE_ITEM: 0.022449±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.389476±0.0018, SHANNON_ENTROPY: 7.747283±0.0076, 
CrossSearchBayesianSkopt: Config 60 is suboptimal. Config: {'num_factors': 10, 'n_oversamples': 1, 'n_iter': 19, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.025314±0.0012, PRECISION: 0.004047±0.0001, PRECISION_RECALL_MIN_DEN: 0.040470±0.0014, RECALL: 0.040470±0.0014, MAP: 0.017653±0.0012, MRR: 0.017653±0.0012, NDCG: 0.022927±0.0012, F1: 0.007358±0.0002, HIT_RATE: 0.040470±0.0014, ARHR: 0.017653±0.0012, RMSE: 0.856003±0.0006, NOVELTY: 0.005330±0.0000, AVERAGE_POPULARITY: 0.612046±0.0031, DIVERSITY_MEAN_INTER_LIST: 0.879304±0.0008, DIVERSITY_HERFINDAHL: 0.987911±0.0001, COVERAGE_ITEM: 0.009905±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.420461±0.0081, SHANNON_ENTROPY: 6.657677±0.0145, 
CrossSearchBayesianSkopt: Config 61 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 3, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.031065±0.0018, PRECISION: 0.004833±0.0002, PRECISION_RECALL_MIN_DEN: 0.048329±0.0019, RECALL: 0.048329±0.0019, MAP: 0.021120±0.0017, MRR: 0.021120±0.0017, NDCG: 0.027454±0.0015, F1: 0.008787±0.0003, HIT_RATE: 0.048329±0.0019, ARHR: 0.021120±0.0017, RMSE: 0.854023±0.0026, NOVELTY: 0.005426±0.0000, AVERAGE_POPULARITY: 0.546292±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.935803±0.0002, DIVERSITY_HERFINDAHL: 0.993559±0.0000, COVERAGE_ITEM: 0.022320±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.357094±0.0063, SHANNON_ENTROPY: 7.620869±0.0064, 
CrossSearchBayesianSkopt: New best config found. Config 62: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035577±0.0009, PRECISION: 0.005461±0.0001, PRECISION_RECALL_MIN_DEN: 0.054607±0.0006, RECALL: 0.054607±0.0006, MAP: 0.024259±0.0009, MRR: 0.024259±0.0009, NDCG: 0.031334±0.0008, F1: 0.009929±0.0001, HIT_RATE: 0.054607±0.0006, ARHR: 0.024259±0.0009, RMSE: 0.859515±0.0049, NOVELTY: 0.005502±0.0000, AVERAGE_POPULARITY: 0.505185±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.943316±0.0004, DIVERSITY_HERFINDAHL: 0.994310±0.0000, COVERAGE_ITEM: 0.022828±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.388357±0.0026, SHANNON_ENTROPY: 7.766938±0.0124, 
CrossSearchBayesianSkopt: Config 63 is suboptimal. Config: {'num_factors': 11, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.026137±0.0014, PRECISION: 0.004155±0.0002, PRECISION_RECALL_MIN_DEN: 0.041554±0.0020, RECALL: 0.041554±0.0020, MAP: 0.017705±0.0011, MRR: 0.017705±0.0011, NDCG: 0.023236±0.0013, F1: 0.007555±0.0004, HIT_RATE: 0.041554±0.0020, ARHR: 0.017705±0.0011, RMSE: 0.856123±0.0009, NOVELTY: 0.005351±0.0000, AVERAGE_POPULARITY: 0.599757±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.886288±0.0006, DIVERSITY_HERFINDAHL: 0.988609±0.0001, COVERAGE_ITEM: 0.010554±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.418014±0.0030, SHANNON_ENTROPY: 6.742538±0.0091, 
CrossSearchBayesianSkopt: Config 64 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.013932±0.0014, PRECISION: 0.002575±0.0001, PRECISION_RECALL_MIN_DEN: 0.025745±0.0015, RECALL: 0.025745±0.0015, MAP: 0.008746±0.0010, MRR: 0.008746±0.0010, NDCG: 0.012641±0.0011, F1: 0.004681±0.0003, HIT_RATE: 0.025745±0.0015, ARHR: 0.008746±0.0010, RMSE: 0.909829±0.0011, NOVELTY: 0.005131±0.0000, AVERAGE_POPULARITY: 0.762007±0.0034, DIVERSITY_MEAN_INTER_LIST: 0.677638±0.0047, DIVERSITY_HERFINDAHL: 0.967748±0.0005, COVERAGE_ITEM: 0.022720±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.079219±0.0021, SHANNON_ENTROPY: 5.339208±0.0229, 
CrossSearchBayesianSkopt: Config 65 is suboptimal. Config: {'num_factors': 49, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035030±0.0007, PRECISION: 0.005443±0.0001, PRECISION_RECALL_MIN_DEN: 0.054426±0.0012, RECALL: 0.054426±0.0012, MAP: 0.023597±0.0010, MRR: 0.023597±0.0010, NDCG: 0.030777±0.0007, F1: 0.009896±0.0002, HIT_RATE: 0.054426±0.0012, ARHR: 0.023597±0.0010, RMSE: 0.857961±0.0038, NOVELTY: 0.005488±0.0000, AVERAGE_POPULARITY: 0.512121±0.0031, DIVERSITY_MEAN_INTER_LIST: 0.942250±0.0006, DIVERSITY_HERFINDAHL: 0.994204±0.0001, COVERAGE_ITEM: 0.022482±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.387438±0.0020, SHANNON_ENTROPY: 7.740053±0.0135, 
CrossSearchBayesianSkopt: Config 66 is suboptimal. Config: {'num_factors': 49, 'n_oversamples': 1, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.016275±0.0006, PRECISION: 0.002678±0.0002, PRECISION_RECALL_MIN_DEN: 0.026784±0.0016, RECALL: 0.026784±0.0016, MAP: 0.010319±0.0006, MRR: 0.010319±0.0006, NDCG: 0.014140±0.0005, F1: 0.004870±0.0003, HIT_RATE: 0.026784±0.0016, ARHR: 0.010319±0.0006, RMSE: 0.861691±0.0028, NOVELTY: 0.005343±0.0000, AVERAGE_POPULARITY: 0.594935±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.920346±0.0010, DIVERSITY_HERFINDAHL: 0.992014±0.0001, COVERAGE_ITEM: 0.023087±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.293017±0.0040, SHANNON_ENTROPY: 7.398353±0.0152, 
CrossSearchBayesianSkopt: Config 67 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 2, 'n_iter': 12, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035250±0.0017, PRECISION: 0.005361±0.0001, PRECISION_RECALL_MIN_DEN: 0.053613±0.0013, RECALL: 0.053613±0.0013, MAP: 0.023649±0.0014, MRR: 0.023649±0.0014, NDCG: 0.030656±0.0013, F1: 0.009748±0.0002, HIT_RATE: 0.053613±0.0013, ARHR: 0.023649±0.0014, RMSE: 0.858016±0.0045, NOVELTY: 0.005482±0.0000, AVERAGE_POPULARITY: 0.516206±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.942089±0.0005, DIVERSITY_HERFINDAHL: 0.994188±0.0000, COVERAGE_ITEM: 0.022471±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.387178±0.0036, SHANNON_ENTROPY: 7.739993±0.0095, 
CrossSearchBayesianSkopt: Config 68 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 14, 'feature_weighting': 'none'} - results: ROC_AUC: 0.013711±0.0012, PRECISION: 0.002525±0.0002, PRECISION_RECALL_MIN_DEN: 0.025248±0.0016, RECALL: 0.025248±0.0016, MAP: 0.008479±0.0009, MRR: 0.008479±0.0009, NDCG: 0.012325±0.0010, F1: 0.004591±0.0003, HIT_RATE: 0.025248±0.0016, ARHR: 0.008479±0.0009, RMSE: 0.909789±0.0011, NOVELTY: 0.005133±0.0000, AVERAGE_POPULARITY: 0.760549±0.0040, DIVERSITY_MEAN_INTER_LIST: 0.676317±0.0011, DIVERSITY_HERFINDAHL: 0.967616±0.0001, COVERAGE_ITEM: 0.022871±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.078596±0.0007, SHANNON_ENTROPY: 5.338377±0.0048, 
CrossSearchBayesianSkopt: Config 69 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 12, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.034508±0.0012, PRECISION: 0.005370±0.0002, PRECISION_RECALL_MIN_DEN: 0.053704±0.0016, RECALL: 0.053704±0.0016, MAP: 0.023391±0.0013, MRR: 0.023391±0.0013, NDCG: 0.030450±0.0010, F1: 0.009764±0.0003, HIT_RATE: 0.053704±0.0016, ARHR: 0.023391±0.0013, RMSE: 0.858264±0.0043, NOVELTY: 0.005478±0.0000, AVERAGE_POPULARITY: 0.517380±0.0031, DIVERSITY_MEAN_INTER_LIST: 0.941771±0.0004, DIVERSITY_HERFINDAHL: 0.994156±0.0000, COVERAGE_ITEM: 0.022482±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.383984±0.0060, SHANNON_ENTROPY: 7.728972±0.0079, 
CrossSearchBayesianSkopt: Config 70 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 14, 'feature_weighting': 'none'} - results: ROC_AUC: 0.013681±0.0013, PRECISION: 0.002534±0.0002, PRECISION_RECALL_MIN_DEN: 0.025339±0.0016, RECALL: 0.025339±0.0016, MAP: 0.008441±0.0009, MRR: 0.008441±0.0009, NDCG: 0.012315±0.0010, F1: 0.004607±0.0003, HIT_RATE: 0.025339±0.0016, ARHR: 0.008441±0.0009, RMSE: 0.909797±0.0011, NOVELTY: 0.005133±0.0000, AVERAGE_POPULARITY: 0.760515±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.676320±0.0011, DIVERSITY_HERFINDAHL: 0.967617±0.0001, COVERAGE_ITEM: 0.023066±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.078054±0.0005, SHANNON_ENTROPY: 5.338503±0.0047, 
CrossSearchBayesianSkopt: Config 71 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 29, 'n_iter': 13, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035436±0.0006, PRECISION: 0.005366±0.0001, PRECISION_RECALL_MIN_DEN: 0.053659±0.0006, RECALL: 0.053659±0.0006, MAP: 0.023966±0.0009, MRR: 0.023966±0.0009, NDCG: 0.030908±0.0008, F1: 0.009756±0.0001, HIT_RATE: 0.053659±0.0006, ARHR: 0.023966±0.0009, RMSE: 0.858600±0.0046, NOVELTY: 0.005499±0.0000, AVERAGE_POPULARITY: 0.506848±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.943221±0.0004, DIVERSITY_HERFINDAHL: 0.994301±0.0000, COVERAGE_ITEM: 0.022817±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.387988±0.0020, SHANNON_ENTROPY: 7.764978±0.0096, 
CrossSearchBayesianSkopt: Config 72 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 13, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035230±0.0014, PRECISION: 0.005388±0.0001, PRECISION_RECALL_MIN_DEN: 0.053884±0.0013, RECALL: 0.053884±0.0013, MAP: 0.023853±0.0011, MRR: 0.023853±0.0011, NDCG: 0.030866±0.0011, F1: 0.009797±0.0002, HIT_RATE: 0.053884±0.0013, ARHR: 0.023853±0.0011, RMSE: 0.859283±0.0047, NOVELTY: 0.005501±0.0000, AVERAGE_POPULARITY: 0.506042±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.943329±0.0003, DIVERSITY_HERFINDAHL: 0.994312±0.0000, COVERAGE_ITEM: 0.022828±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.388747±0.0022, SHANNON_ENTROPY: 7.768707±0.0074, 
CrossSearchBayesianSkopt: Config 73 is suboptimal. Config: {'num_factors': 11, 'n_oversamples': 29, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.015909±0.0016, PRECISION: 0.002782±0.0002, PRECISION_RECALL_MIN_DEN: 0.027823±0.0022, RECALL: 0.027823±0.0022, MAP: 0.010395±0.0017, MRR: 0.010395±0.0017, NDCG: 0.014402±0.0017, F1: 0.005059±0.0004, HIT_RATE: 0.027823±0.0022, ARHR: 0.010395±0.0017, RMSE: 0.868030±0.0017, NOVELTY: 0.005261±0.0000, AVERAGE_POPULARITY: 0.652738±0.0098, DIVERSITY_MEAN_INTER_LIST: 0.859227±0.0035, DIVERSITY_HERFINDAHL: 0.985903±0.0003, COVERAGE_ITEM: 0.010846±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.338849±0.0096, SHANNON_ENTROPY: 6.499942±0.0288, 
CrossSearchBayesianSkopt: Config 74 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 13, 'feature_weighting': 'none'} - results: ROC_AUC: 0.013937±0.0008, PRECISION: 0.002547±0.0001, PRECISION_RECALL_MIN_DEN: 0.025474±0.0012, RECALL: 0.025474±0.0012, MAP: 0.008768±0.0007, MRR: 0.008768±0.0007, NDCG: 0.012600±0.0007, F1: 0.004632±0.0002, HIT_RATE: 0.025474±0.0012, ARHR: 0.008768±0.0007, RMSE: 0.909884±0.0009, NOVELTY: 0.005129±0.0000, AVERAGE_POPULARITY: 0.763193±0.0041, DIVERSITY_MEAN_INTER_LIST: 0.677522±0.0030, DIVERSITY_HERFINDAHL: 0.967737±0.0003, COVERAGE_ITEM: 0.022341±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.080196±0.0022, SHANNON_ENTROPY: 5.333037±0.0145, 
CrossSearchBayesianSkopt: Config 75 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 13, 'feature_weighting': 'none'} - results: ROC_AUC: 0.013620±0.0013, PRECISION: 0.002534±0.0002, PRECISION_RECALL_MIN_DEN: 0.025339±0.0017, RECALL: 0.025339±0.0017, MAP: 0.008311±0.0009, MRR: 0.008311±0.0009, NDCG: 0.012218±0.0010, F1: 0.004607±0.0003, HIT_RATE: 0.025339±0.0017, ARHR: 0.008311±0.0009, RMSE: 0.909781±0.0011, NOVELTY: 0.005133±0.0000, AVERAGE_POPULARITY: 0.760386±0.0038, DIVERSITY_MEAN_INTER_LIST: 0.676698±0.0013, DIVERSITY_HERFINDAHL: 0.967655±0.0001, COVERAGE_ITEM: 0.023066±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.078157±0.0004, SHANNON_ENTROPY: 5.340783±0.0047, 
CrossSearchBayesianSkopt: Config 76 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 3, 'n_iter': 10, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.034583±0.0011, PRECISION: 0.005330±0.0002, PRECISION_RECALL_MIN_DEN: 0.053297±0.0016, RECALL: 0.053297±0.0016, MAP: 0.023255±0.0013, MRR: 0.023255±0.0013, NDCG: 0.030265±0.0013, F1: 0.009690±0.0003, HIT_RATE: 0.053297±0.0016, ARHR: 0.023255±0.0013, RMSE: 0.856806±0.0025, NOVELTY: 0.005477±0.0000, AVERAGE_POPULARITY: 0.518279±0.0033, DIVERSITY_MEAN_INTER_LIST: 0.941499±0.0004, DIVERSITY_HERFINDAHL: 0.994129±0.0000, COVERAGE_ITEM: 0.022320±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.385861±0.0021, SHANNON_ENTROPY: 7.725695±0.0056, 
CrossSearchBayesianSkopt: Config 77 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 29, 'n_iter': 13, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035757±0.0009, PRECISION: 0.005519±0.0001, PRECISION_RECALL_MIN_DEN: 0.055194±0.0011, RECALL: 0.055194±0.0011, MAP: 0.024208±0.0010, MRR: 0.024208±0.0010, NDCG: 0.031432±0.0009, F1: 0.010035±0.0002, HIT_RATE: 0.055194±0.0011, ARHR: 0.024208±0.0010, RMSE: 0.859863±0.0046, NOVELTY: 0.005500±0.0000, AVERAGE_POPULARITY: 0.506456±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.943171±0.0003, DIVERSITY_HERFINDAHL: 0.994296±0.0000, COVERAGE_ITEM: 0.022785±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.388293±0.0030, SHANNON_ENTROPY: 7.763925±0.0064, 
CrossSearchBayesianSkopt: Config 78 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 13, 'feature_weighting': 'none'} - results: ROC_AUC: 0.013987±0.0013, PRECISION: 0.002552±0.0001, PRECISION_RECALL_MIN_DEN: 0.025519±0.0014, RECALL: 0.025519±0.0014, MAP: 0.008592±0.0010, MRR: 0.008592±0.0010, NDCG: 0.012482±0.0011, F1: 0.004640±0.0003, HIT_RATE: 0.025519±0.0014, ARHR: 0.008592±0.0010, RMSE: 0.910174±0.0013, NOVELTY: 0.005127±0.0000, AVERAGE_POPULARITY: 0.764512±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.674934±0.0054, DIVERSITY_HERFINDAHL: 0.967478±0.0005, COVERAGE_ITEM: 0.021757±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.081094±0.0020, SHANNON_ENTROPY: 5.316849±0.0259, 
CrossSearchBayesianSkopt: Config 79 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 3, 'n_iter': 13, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035436±0.0009, PRECISION: 0.005443±0.0002, PRECISION_RECALL_MIN_DEN: 0.054426±0.0023, RECALL: 0.054426±0.0023, MAP: 0.023820±0.0010, MRR: 0.023820±0.0010, NDCG: 0.030970±0.0010, F1: 0.009896±0.0004, HIT_RATE: 0.054426±0.0023, ARHR: 0.023820±0.0010, RMSE: 0.857205±0.0035, NOVELTY: 0.005483±0.0000, AVERAGE_POPULARITY: 0.515288±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.942073±0.0002, DIVERSITY_HERFINDAHL: 0.994186±0.0000, COVERAGE_ITEM: 0.022471±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.386241±0.0044, SHANNON_ENTROPY: 7.735376±0.0051, 
CrossSearchBayesianSkopt: Config 80 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 28, 'n_iter': 10, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035245±0.0007, PRECISION: 0.005402±0.0001, PRECISION_RECALL_MIN_DEN: 0.054020±0.0012, RECALL: 0.054020±0.0012, MAP: 0.023795±0.0010, MRR: 0.023795±0.0010, NDCG: 0.030849±0.0007, F1: 0.009822±0.0002, HIT_RATE: 0.054020±0.0012, ARHR: 0.023795±0.0010, RMSE: 0.859001±0.0040, NOVELTY: 0.005494±0.0000, AVERAGE_POPULARITY: 0.509584±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.942868±0.0002, DIVERSITY_HERFINDAHL: 0.994265±0.0000, COVERAGE_ITEM: 0.022493±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.391001±0.0055, SHANNON_ENTROPY: 7.755185±0.0049, 
CrossSearchBayesianSkopt: Config 81 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 13, 'feature_weighting': 'none'} - results: ROC_AUC: 0.013756±0.0012, PRECISION: 0.002547±0.0002, PRECISION_RECALL_MIN_DEN: 0.025474±0.0016, RECALL: 0.025474±0.0016, MAP: 0.008523±0.0009, MRR: 0.008523±0.0009, NDCG: 0.012408±0.0010, F1: 0.004632±0.0003, HIT_RATE: 0.025474±0.0016, ARHR: 0.008523±0.0009, RMSE: 0.909804±0.0011, NOVELTY: 0.005133±0.0000, AVERAGE_POPULARITY: 0.760694±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.676021±0.0012, DIVERSITY_HERFINDAHL: 0.967587±0.0001, COVERAGE_ITEM: 0.022849±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.078607±0.0008, SHANNON_ENTROPY: 5.336676±0.0057, 
CrossSearchBayesianSkopt: Config 82 is suboptimal. Config: {'num_factors': 10, 'n_oversamples': 29, 'n_iter': 9, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.025263±0.0012, PRECISION: 0.003993±0.0002, PRECISION_RECALL_MIN_DEN: 0.039928±0.0017, RECALL: 0.039928±0.0017, MAP: 0.017267±0.0011, MRR: 0.017267±0.0011, NDCG: 0.022522±0.0012, F1: 0.007260±0.0003, HIT_RATE: 0.039928±0.0017, ARHR: 0.017267±0.0011, RMSE: 0.856556±0.0006, NOVELTY: 0.005325±0.0000, AVERAGE_POPULARITY: 0.614959±0.0027, DIVERSITY_MEAN_INTER_LIST: 0.878971±0.0008, DIVERSITY_HERFINDAHL: 0.987877±0.0001, COVERAGE_ITEM: 0.009884±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.419440±0.0025, SHANNON_ENTROPY: 6.650897±0.0083, 
CrossSearchBayesianSkopt: Config 83 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 14, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035542±0.0010, PRECISION: 0.005488±0.0001, PRECISION_RECALL_MIN_DEN: 0.054878±0.0010, RECALL: 0.054878±0.0010, MAP: 0.024042±0.0011, MRR: 0.024042±0.0011, NDCG: 0.031228±0.0010, F1: 0.009978±0.0002, HIT_RATE: 0.054878±0.0010, ARHR: 0.024042±0.0011, RMSE: 0.860050±0.0050, NOVELTY: 0.005500±0.0000, AVERAGE_POPULARITY: 0.506278±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.943182±0.0003, DIVERSITY_HERFINDAHL: 0.994297±0.0000, COVERAGE_ITEM: 0.022666±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.390100±0.0033, SHANNON_ENTROPY: 7.761935±0.0107, 
