CrossSearchBayesianSkopt: New best config found. Config 0: {'num_factors': 409, 'n_oversamples': 29, 'n_iter': 10, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.039789±0.0010, PRECISION: 0.005313±0.0001, PRECISION_RECALL_MIN_DEN: 0.053128±0.0010, RECALL: 0.053128±0.0010, MAP: 0.029224±0.0010, MRR: 0.029224±0.0010, NDCG: 0.034901±0.0009, F1: 0.009660±0.0002, HIT_RATE: 0.053128±0.0010, ARHR: 0.029224±0.0010, RMSE: 0.950915±0.0009, NOVELTY: 0.006065±0.0000, AVERAGE_POPULARITY: 0.205914±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.985660±0.0001, DIVERSITY_HERFINDAHL: 0.998562±0.0000, COVERAGE_ITEM: 0.098437±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.357013±0.0030, SHANNON_ENTROPY: 9.767135±0.0048, 
CrossSearchBayesianSkopt: Config 56 is suboptimal. Config: {'num_factors': 558, 'n_oversamples': 30, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.038394±0.0011, PRECISION: 0.005064±0.0001, PRECISION_RECALL_MIN_DEN: 0.050642±0.0011, RECALL: 0.050642±0.0011, MAP: 0.028707±0.0010, MRR: 0.028707±0.0010, NDCG: 0.033916±0.0010, F1: 0.009208±0.0002, HIT_RATE: 0.050642±0.0011, ARHR: 0.028707±0.0010, RMSE: 0.941847±0.0007, NOVELTY: 0.005827±0.0000, AVERAGE_POPULARITY: 0.293688±0.0037, DIVERSITY_MEAN_INTER_LIST: 0.984998±0.0000, DIVERSITY_HERFINDAHL: 0.998495±0.0000, COVERAGE_ITEM: 0.094339±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.351180±0.0019, SHANNON_ENTROPY: 9.670955±0.0047, 
CrossSearchBayesianSkopt: Config 57 is suboptimal. Config: {'num_factors': 583, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.037891±0.0010, PRECISION: 0.004997±0.0001, PRECISION_RECALL_MIN_DEN: 0.049967±0.0013, RECALL: 0.049967±0.0013, MAP: 0.028178±0.0008, MRR: 0.028178±0.0008, NDCG: 0.033356±0.0009, F1: 0.009085±0.0002, HIT_RATE: 0.049967±0.0013, ARHR: 0.028178±0.0008, RMSE: 0.954985±0.0007, NOVELTY: 0.006274±0.0000, AVERAGE_POPULARITY: 0.159262±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.989587±0.0000, DIVERSITY_HERFINDAHL: 0.998954±0.0000, COVERAGE_ITEM: 0.139692±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.348794±0.0020, SHANNON_ENTROPY: 10.243432±0.0066, 
CrossSearchBayesianSkopt: Config 58 is suboptimal. Config: {'num_factors': 794, 'n_oversamples': 7, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.046581±0.0007, PRECISION: 0.005985±0.0001, PRECISION_RECALL_MIN_DEN: 0.059852±0.0013, RECALL: 0.059852±0.0013, MAP: 0.034529±0.0007, MRR: 0.034529±0.0007, NDCG: 0.040589±0.0008, F1: 0.010882±0.0002, HIT_RATE: 0.059852±0.0013, ARHR: 0.034529±0.0007, RMSE: 0.939627±0.0008, NOVELTY: 0.006331±0.0000, AVERAGE_POPULARITY: 0.154619±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.992987±0.0000, DIVERSITY_HERFINDAHL: 0.999294±0.0000, COVERAGE_ITEM: 0.190322±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.372901±0.0023, SHANNON_ENTROPY: 10.770649±0.0022, 
CrossSearchBayesianSkopt: Config 59 is suboptimal. Config: {'num_factors': 796, 'n_oversamples': 2, 'n_iter': 19, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.046520±0.0008, PRECISION: 0.005991±0.0001, PRECISION_RECALL_MIN_DEN: 0.059914±0.0010, RECALL: 0.059914±0.0010, MAP: 0.034510±0.0007, MRR: 0.034510±0.0007, NDCG: 0.040587±0.0007, F1: 0.010893±0.0002, HIT_RATE: 0.059914±0.0010, ARHR: 0.034510±0.0007, RMSE: 0.939655±0.0012, NOVELTY: 0.006332±0.0000, AVERAGE_POPULARITY: 0.154483±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.992998±0.0000, DIVERSITY_HERFINDAHL: 0.999295±0.0000, COVERAGE_ITEM: 0.190365±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.373403±0.0022, SHANNON_ENTROPY: 10.772950±0.0038, 
CrossSearchBayesianSkopt: Config 60 is suboptimal. Config: {'num_factors': 794, 'n_oversamples': 30, 'n_iter': 17, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.046591±0.0006, PRECISION: 0.006025±0.0001, PRECISION_RECALL_MIN_DEN: 0.060251±0.0010, RECALL: 0.060251±0.0010, MAP: 0.034652±0.0005, MRR: 0.034652±0.0005, NDCG: 0.040768±0.0006, F1: 0.010955±0.0002, HIT_RATE: 0.060251±0.0010, ARHR: 0.034652±0.0005, RMSE: 0.939554±0.0010, NOVELTY: 0.006331±0.0000, AVERAGE_POPULARITY: 0.154566±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.992976±0.0000, DIVERSITY_HERFINDAHL: 0.999293±0.0000, COVERAGE_ITEM: 0.190257±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.372515±0.0024, SHANNON_ENTROPY: 10.768896±0.0027, 
CrossSearchBayesianSkopt: Config 61 is suboptimal. Config: {'num_factors': 385, 'n_oversamples': 1, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.041469±0.0009, PRECISION: 0.005664±0.0001, PRECISION_RECALL_MIN_DEN: 0.056637±0.0012, RECALL: 0.056637±0.0012, MAP: 0.030444±0.0007, MRR: 0.030444±0.0007, NDCG: 0.036628±0.0008, F1: 0.010298±0.0002, HIT_RATE: 0.056637±0.0012, ARHR: 0.030444±0.0007, RMSE: 0.932584±0.0012, NOVELTY: 0.005598±0.0000, AVERAGE_POPULARITY: 0.396024±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.976073±0.0002, DIVERSITY_HERFINDAHL: 0.997603±0.0000, COVERAGE_ITEM: 0.086531±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.263343±0.0017, SHANNON_ENTROPY: 9.157844±0.0085, 
CrossSearchBayesianSkopt: Config 62 is suboptimal. Config: {'num_factors': 795, 'n_oversamples': 27, 'n_iter': 19, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.046522±0.0007, PRECISION: 0.006016±0.0001, PRECISION_RECALL_MIN_DEN: 0.060163±0.0009, RECALL: 0.060163±0.0009, MAP: 0.034578±0.0007, MRR: 0.034578±0.0007, NDCG: 0.040690±0.0006, F1: 0.010939±0.0002, HIT_RATE: 0.060163±0.0009, ARHR: 0.034578±0.0007, RMSE: 0.939804±0.0011, NOVELTY: 0.006332±0.0000, AVERAGE_POPULARITY: 0.154400±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.992992±0.0000, DIVERSITY_HERFINDAHL: 0.999295±0.0000, COVERAGE_ITEM: 0.190570±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.372667±0.0026, SHANNON_ENTROPY: 10.771480±0.0038, 
CrossSearchBayesianSkopt: Config 63 is suboptimal. Config: {'num_factors': 603, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.037678±0.0008, PRECISION: 0.004915±0.0001, PRECISION_RECALL_MIN_DEN: 0.049150±0.0010, RECALL: 0.049150±0.0010, MAP: 0.027943±0.0007, MRR: 0.027943±0.0007, NDCG: 0.032999±0.0007, F1: 0.008936±0.0002, HIT_RATE: 0.049150±0.0010, ARHR: 0.027943±0.0007, RMSE: 0.955279±0.0007, NOVELTY: 0.006295±0.0000, AVERAGE_POPULARITY: 0.155240±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.989910±0.0000, DIVERSITY_HERFINDAHL: 0.998987±0.0000, COVERAGE_ITEM: 0.144298±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.348763±0.0028, SHANNON_ENTROPY: 10.290514±0.0050, 
CrossSearchBayesianSkopt: Config 64 is suboptimal. Config: {'num_factors': 798, 'n_oversamples': 1, 'n_iter': 19, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.046410±0.0010, PRECISION: 0.005986±0.0001, PRECISION_RECALL_MIN_DEN: 0.059861±0.0014, RECALL: 0.059861±0.0014, MAP: 0.034456±0.0007, MRR: 0.034456±0.0007, NDCG: 0.040532±0.0008, F1: 0.010884±0.0003, HIT_RATE: 0.059861±0.0014, ARHR: 0.034456±0.0007, RMSE: 0.939507±0.0010, NOVELTY: 0.006333±0.0000, AVERAGE_POPULARITY: 0.154194±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.993007±0.0000, DIVERSITY_HERFINDAHL: 0.999296±0.0000, COVERAGE_ITEM: 0.191068±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.372519±0.0016, SHANNON_ENTROPY: 10.774903±0.0031, 
CrossSearchBayesianSkopt: Config 65 is suboptimal. Config: {'num_factors': 602, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.037626±0.0006, PRECISION: 0.004920±0.0001, PRECISION_RECALL_MIN_DEN: 0.049203±0.0008, RECALL: 0.049203±0.0008, MAP: 0.027925±0.0005, MRR: 0.027925±0.0005, NDCG: 0.032994±0.0005, F1: 0.008946±0.0001, HIT_RATE: 0.049203±0.0008, ARHR: 0.027925±0.0005, RMSE: 0.955294±0.0006, NOVELTY: 0.006294±0.0000, AVERAGE_POPULARITY: 0.155422±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.989899±0.0000, DIVERSITY_HERFINDAHL: 0.998985±0.0000, COVERAGE_ITEM: 0.144223±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.348503±0.0020, SHANNON_ENTROPY: 10.288662±0.0037, 
CrossSearchBayesianSkopt: Config 66 is suboptimal. Config: {'num_factors': 620, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.035465±0.0008, PRECISION: 0.004568±0.0001, PRECISION_RECALL_MIN_DEN: 0.045677±0.0007, RECALL: 0.045677±0.0007, MAP: 0.026562±0.0005, MRR: 0.026562±0.0005, NDCG: 0.031128±0.0005, F1: 0.008305±0.0001, HIT_RATE: 0.045677±0.0007, ARHR: 0.026562±0.0005, RMSE: 0.989401±0.0002, NOVELTY: 0.006267±0.0000, AVERAGE_POPULARITY: 0.154427±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.988590±0.0001, DIVERSITY_HERFINDAHL: 0.998855±0.0000, COVERAGE_ITEM: 0.119838±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.367580±0.0015, SHANNON_ENTROPY: 10.091421±0.0051, 
CrossSearchBayesianSkopt: Config 67 is suboptimal. Config: {'num_factors': 610, 'n_oversamples': 30, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.038773±0.0009, PRECISION: 0.005085±0.0001, PRECISION_RECALL_MIN_DEN: 0.050846±0.0012, RECALL: 0.050846±0.0012, MAP: 0.029218±0.0007, MRR: 0.029218±0.0007, NDCG: 0.034354±0.0008, F1: 0.009245±0.0002, HIT_RATE: 0.050846±0.0012, ARHR: 0.029218±0.0007, RMSE: 0.942867±0.0011, NOVELTY: 0.005876±0.0000, AVERAGE_POPULARITY: 0.276688±0.0040, DIVERSITY_MEAN_INTER_LIST: 0.986358±0.0000, DIVERSITY_HERFINDAHL: 0.998631±0.0000, COVERAGE_ITEM: 0.103131±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.352769±0.0019, SHANNON_ENTROPY: 9.804840±0.0026, 
CrossSearchBayesianSkopt: Config 68 is suboptimal. Config: {'num_factors': 53, 'n_oversamples': 29, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.041905±0.0009, PRECISION: 0.006148±0.0001, PRECISION_RECALL_MIN_DEN: 0.061477±0.0014, RECALL: 0.061477±0.0014, MAP: 0.029144±0.0008, MRR: 0.029144±0.0008, NDCG: 0.036724±0.0009, F1: 0.011178±0.0003, HIT_RATE: 0.061477±0.0014, ARHR: 0.029144±0.0008, RMSE: 0.934481±0.0009, NOVELTY: 0.005313±0.0000, AVERAGE_POPULARITY: 0.546138±0.0073, DIVERSITY_MEAN_INTER_LIST: 0.932864±0.0002, DIVERSITY_HERFINDAHL: 0.993282±0.0000, COVERAGE_ITEM: 0.043915±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.189900±0.0026, SHANNON_ENTROPY: 7.696466±0.0040, 
CrossSearchBayesianSkopt: Config 69 is suboptimal. Config: {'num_factors': 526, 'n_oversamples': 30, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044521±0.0004, PRECISION: 0.005943±0.0001, PRECISION_RECALL_MIN_DEN: 0.059434±0.0006, RECALL: 0.059434±0.0006, MAP: 0.033110±0.0004, MRR: 0.033110±0.0004, NDCG: 0.039345±0.0004, F1: 0.010806±0.0001, HIT_RATE: 0.059434±0.0006, ARHR: 0.033110±0.0004, RMSE: 0.931488±0.0013, NOVELTY: 0.005744±0.0000, AVERAGE_POPULARITY: 0.334888±0.0037, DIVERSITY_MEAN_INTER_LIST: 0.983435±0.0001, DIVERSITY_HERFINDAHL: 0.998339±0.0000, COVERAGE_ITEM: 0.108245±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.291940±0.0012, SHANNON_ENTROPY: 9.628118±0.0054, 
CrossSearchBayesianSkopt: Config 70 is suboptimal. Config: {'num_factors': 790, 'n_oversamples': 28, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.046626±0.0007, PRECISION: 0.006009±0.0001, PRECISION_RECALL_MIN_DEN: 0.060091±0.0008, RECALL: 0.060091±0.0008, MAP: 0.034621±0.0006, MRR: 0.034621±0.0006, NDCG: 0.040712±0.0006, F1: 0.010926±0.0002, HIT_RATE: 0.060091±0.0008, ARHR: 0.034621±0.0006, RMSE: 0.939614±0.0009, NOVELTY: 0.006329±0.0000, AVERAGE_POPULARITY: 0.155118±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.992951±0.0000, DIVERSITY_HERFINDAHL: 0.999291±0.0000, COVERAGE_ITEM: 0.190181±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.371400±0.0018, SHANNON_ENTROPY: 10.764021±0.0025, 
CrossSearchBayesianSkopt: Config 71 is suboptimal. Config: {'num_factors': 794, 'n_oversamples': 29, 'n_iter': 2, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.047220±0.0006, PRECISION: 0.006082±0.0001, PRECISION_RECALL_MIN_DEN: 0.060820±0.0006, RECALL: 0.060820±0.0006, MAP: 0.035282±0.0007, MRR: 0.035282±0.0007, NDCG: 0.041386±0.0005, F1: 0.011058±0.0001, HIT_RATE: 0.060820±0.0006, ARHR: 0.035282±0.0007, RMSE: 0.936231±0.0007, NOVELTY: 0.006194±0.0000, AVERAGE_POPULARITY: 0.187115±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.992123±0.0000, DIVERSITY_HERFINDAHL: 0.999208±0.0000, COVERAGE_ITEM: 0.175399±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.360650±0.0034, SHANNON_ENTROPY: 10.607984±0.0021, 
CrossSearchBayesianSkopt: Config 72 is suboptimal. Config: {'num_factors': 52, 'n_oversamples': 1, 'n_iter': 19, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.041403±0.0010, PRECISION: 0.006098±0.0001, PRECISION_RECALL_MIN_DEN: 0.060980±0.0009, RECALL: 0.060980±0.0009, MAP: 0.028832±0.0007, MRR: 0.028832±0.0007, NDCG: 0.036361±0.0007, F1: 0.011087±0.0002, HIT_RATE: 0.060980±0.0009, ARHR: 0.028832±0.0007, RMSE: 0.934724±0.0013, NOVELTY: 0.005308±0.0000, AVERAGE_POPULARITY: 0.548633±0.0057, DIVERSITY_MEAN_INTER_LIST: 0.932104±0.0004, DIVERSITY_HERFINDAHL: 0.993206±0.0000, COVERAGE_ITEM: 0.043255±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.189869±0.0032, SHANNON_ENTROPY: 7.675000±0.0085, 
CrossSearchBayesianSkopt: Config 73 is suboptimal. Config: {'num_factors': 780, 'n_oversamples': 29, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044852±0.0009, PRECISION: 0.005837±0.0001, PRECISION_RECALL_MIN_DEN: 0.058368±0.0009, RECALL: 0.058368±0.0009, MAP: 0.033605±0.0009, MRR: 0.033605±0.0009, NDCG: 0.039503±0.0009, F1: 0.010612±0.0002, HIT_RATE: 0.058368±0.0009, ARHR: 0.033605±0.0009, RMSE: 0.935322±0.0011, NOVELTY: 0.005967±0.0000, AVERAGE_POPULARITY: 0.256887±0.0033, DIVERSITY_MEAN_INTER_LIST: 0.989606±0.0000, DIVERSITY_HERFINDAHL: 0.998956±0.0000, COVERAGE_ITEM: 0.149002±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.327332±0.0021, SHANNON_ENTROPY: 10.244070±0.0020, 
CrossSearchBayesianSkopt: Config 74 is suboptimal. Config: {'num_factors': 599, 'n_oversamples': 30, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.038801±0.0005, PRECISION: 0.005097±0.0001, PRECISION_RECALL_MIN_DEN: 0.050970±0.0006, RECALL: 0.050970±0.0006, MAP: 0.029055±0.0005, MRR: 0.029055±0.0005, NDCG: 0.034263±0.0004, F1: 0.009267±0.0001, HIT_RATE: 0.050970±0.0006, ARHR: 0.029055±0.0005, RMSE: 0.942653±0.0013, NOVELTY: 0.005867±0.0000, AVERAGE_POPULARITY: 0.279661±0.0037, DIVERSITY_MEAN_INTER_LIST: 0.986102±0.0000, DIVERSITY_HERFINDAHL: 0.998606±0.0000, COVERAGE_ITEM: 0.101487±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.351961±0.0019, SHANNON_ENTROPY: 9.778661±0.0033, 
CrossSearchBayesianSkopt: Config 75 is suboptimal. Config: {'num_factors': 617, 'n_oversamples': 30, 'n_iter': 1, 'feature_weighting': 'none'} - results: ROC_AUC: 0.035715±0.0009, PRECISION: 0.004585±0.0001, PRECISION_RECALL_MIN_DEN: 0.045855±0.0012, RECALL: 0.045855±0.0012, MAP: 0.027161±0.0006, MRR: 0.027161±0.0006, NDCG: 0.031617±0.0007, F1: 0.008337±0.0002, HIT_RATE: 0.045855±0.0012, ARHR: 0.027161±0.0006, RMSE: 0.989181±0.0001, NOVELTY: 0.006009±0.0000, AVERAGE_POPULARITY: 0.219135±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.986794±0.0000, DIVERSITY_HERFINDAHL: 0.998675±0.0000, COVERAGE_ITEM: 0.095474±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.390295±0.0026, SHANNON_ENTROPY: 9.829424±0.0029, 
CrossSearchBayesianSkopt: Config 76 is suboptimal. Config: {'num_factors': 600, 'n_oversamples': 30, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.038225±0.0007, PRECISION: 0.004982±0.0001, PRECISION_RECALL_MIN_DEN: 0.049816±0.0007, RECALL: 0.049816±0.0007, MAP: 0.028953±0.0007, MRR: 0.028953±0.0007, NDCG: 0.033909±0.0006, F1: 0.009057±0.0001, HIT_RATE: 0.049816±0.0007, ARHR: 0.028953±0.0007, RMSE: 0.943081±0.0006, NOVELTY: 0.005867±0.0000, AVERAGE_POPULARITY: 0.279623±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.986110±0.0001, DIVERSITY_HERFINDAHL: 0.998607±0.0000, COVERAGE_ITEM: 0.101714±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.351386±0.0015, SHANNON_ENTROPY: 9.779364±0.0065, 
CrossSearchBayesianSkopt: Config 77 is suboptimal. Config: {'num_factors': 618, 'n_oversamples': 30, 'n_iter': 1, 'feature_weighting': 'none'} - results: ROC_AUC: 0.035075±0.0007, PRECISION: 0.004557±0.0001, PRECISION_RECALL_MIN_DEN: 0.045570±0.0009, RECALL: 0.045570±0.0009, MAP: 0.026832±0.0008, MRR: 0.026832±0.0008, NDCG: 0.031281±0.0008, F1: 0.008286±0.0002, HIT_RATE: 0.045570±0.0009, ARHR: 0.026832±0.0008, RMSE: 0.988993±0.0001, NOVELTY: 0.006011±0.0000, AVERAGE_POPULARITY: 0.218461±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.986824±0.0001, DIVERSITY_HERFINDAHL: 0.998678±0.0000, COVERAGE_ITEM: 0.095626±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.390555±0.0022, SHANNON_ENTROPY: 9.832743±0.0046, 
CrossSearchBayesianSkopt: Config 78 is suboptimal. Config: {'num_factors': 792, 'n_oversamples': 1, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044523±0.0006, PRECISION: 0.005779±0.0001, PRECISION_RECALL_MIN_DEN: 0.057791±0.0010, RECALL: 0.057791±0.0010, MAP: 0.033468±0.0004, MRR: 0.033468±0.0004, NDCG: 0.039261±0.0005, F1: 0.010507±0.0002, HIT_RATE: 0.057791±0.0010, ARHR: 0.033468±0.0004, RMSE: 0.934993±0.0011, NOVELTY: 0.005960±0.0000, AVERAGE_POPULARITY: 0.259286±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.989511±0.0000, DIVERSITY_HERFINDAHL: 0.998947±0.0000, COVERAGE_ITEM: 0.150430±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.321987±0.0015, SHANNON_ENTROPY: 10.234755±0.0025, 
CrossSearchBayesianSkopt: Config 79 is suboptimal. Config: {'num_factors': 436, 'n_oversamples': 1, 'n_iter': 19, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.049366±0.0006, PRECISION: 0.006531±0.0001, PRECISION_RECALL_MIN_DEN: 0.065314±0.0008, RECALL: 0.065314±0.0008, MAP: 0.035991±0.0005, MRR: 0.035991±0.0005, NDCG: 0.042975±0.0005, F1: 0.011875±0.0001, HIT_RATE: 0.065314±0.0008, ARHR: 0.035991±0.0005, RMSE: 0.931293±0.0010, NOVELTY: 0.005980±0.0000, AVERAGE_POPULARITY: 0.239467±0.0031, DIVERSITY_MEAN_INTER_LIST: 0.987759±0.0000, DIVERSITY_HERFINDAHL: 0.998771±0.0000, COVERAGE_ITEM: 0.120692±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.337985±0.0023, SHANNON_ENTROPY: 9.976676±0.0023, 
CrossSearchBayesianSkopt: Config 80 is suboptimal. Config: {'num_factors': 583, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.037924±0.0009, PRECISION: 0.004955±0.0001, PRECISION_RECALL_MIN_DEN: 0.049549±0.0010, RECALL: 0.049549±0.0010, MAP: 0.028049±0.0007, MRR: 0.028049±0.0007, NDCG: 0.033174±0.0007, F1: 0.009009±0.0002, HIT_RATE: 0.049549±0.0010, ARHR: 0.028049±0.0007, RMSE: 0.955078±0.0008, NOVELTY: 0.006275±0.0000, AVERAGE_POPULARITY: 0.159230±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.989606±0.0000, DIVERSITY_HERFINDAHL: 0.998956±0.0000, COVERAGE_ITEM: 0.140254±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.348033±0.0027, SHANNON_ENTROPY: 10.246081±0.0053, 
CrossSearchBayesianSkopt: Config 81 is suboptimal. Config: {'num_factors': 597, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.035579±0.0009, PRECISION: 0.004594±0.0001, PRECISION_RECALL_MIN_DEN: 0.045943±0.0011, RECALL: 0.045943±0.0011, MAP: 0.026766±0.0005, MRR: 0.026766±0.0005, NDCG: 0.031342±0.0007, F1: 0.008353±0.0002, HIT_RATE: 0.045943±0.0011, ARHR: 0.026766±0.0005, RMSE: 0.989212±0.0002, NOVELTY: 0.006245±0.0000, AVERAGE_POPULARITY: 0.158808±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.988174±0.0000, DIVERSITY_HERFINDAHL: 0.998813±0.0000, COVERAGE_ITEM: 0.116075±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.366575±0.0020, SHANNON_ENTROPY: 10.042054±0.0041, 
CrossSearchBayesianSkopt: Config 82 is suboptimal. Config: {'num_factors': 585, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.037892±0.0008, PRECISION: 0.004965±0.0001, PRECISION_RECALL_MIN_DEN: 0.049647±0.0011, RECALL: 0.049647±0.0011, MAP: 0.028079±0.0006, MRR: 0.028079±0.0006, NDCG: 0.033217±0.0007, F1: 0.009027±0.0002, HIT_RATE: 0.049647±0.0011, ARHR: 0.028079±0.0006, RMSE: 0.954846±0.0008, NOVELTY: 0.006277±0.0000, AVERAGE_POPULARITY: 0.158812±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.989621±0.0000, DIVERSITY_HERFINDAHL: 0.998958±0.0000, COVERAGE_ITEM: 0.140157±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.348907±0.0019, SHANNON_ENTROPY: 10.248860±0.0062, 
CrossSearchBayesianSkopt: Config 83 is suboptimal. Config: {'num_factors': 497, 'n_oversamples': 30, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044036±0.0005, PRECISION: 0.005867±0.0001, PRECISION_RECALL_MIN_DEN: 0.058670±0.0009, RECALL: 0.058670±0.0009, MAP: 0.032585±0.0004, MRR: 0.032585±0.0004, NDCG: 0.038770±0.0004, F1: 0.010667±0.0002, HIT_RATE: 0.058670±0.0009, ARHR: 0.032585±0.0004, RMSE: 0.931159±0.0014, NOVELTY: 0.005718±0.0000, AVERAGE_POPULARITY: 0.345141±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.982383±0.0001, DIVERSITY_HERFINDAHL: 0.998234±0.0000, COVERAGE_ITEM: 0.104050±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.287266±0.0007, SHANNON_ENTROPY: 9.548552±0.0038, 
