CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 26, 'shrink': 1826, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.067079±0.0014, PRECISION: 0.009093±0.0001, PRECISION_RECALL_MIN_DEN: 0.090933±0.0011, RECALL: 0.090933±0.0011, MAP: 0.049468±0.0013, MRR: 0.049468±0.0013, NDCG: 0.059264±0.0013, F1: 0.016533±0.0002, HIT_RATE: 0.090933±0.0011, ARHR: 0.049468±0.0013, RMSE: 0.963358±0.0005, NOVELTY: 0.005828±0.0000, AVERAGE_POPULARITY: 0.396305±0.0037, DIVERSITY_MEAN_INTER_LIST: 0.969320±0.0002, DIVERSITY_HERFINDAHL: 0.996927±0.0000, COVERAGE_ITEM: 0.520443±0.0030, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.143937±0.0005, SHANNON_ENTROPY: 10.040493±0.0038, 
CrossSearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 153, 'shrink': 1193, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.077159±0.0009, PRECISION: 0.010368±0.0001, PRECISION_RECALL_MIN_DEN: 0.103679±0.0011, RECALL: 0.103679±0.0011, MAP: 0.056662±0.0008, MRR: 0.056662±0.0008, NDCG: 0.067802±0.0008, F1: 0.018851±0.0002, HIT_RATE: 0.103679±0.0011, ARHR: 0.056662±0.0008, RMSE: 0.986926±0.0001, NOVELTY: 0.006345±0.0000, AVERAGE_POPULARITY: 0.308201±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.981441±0.0001, DIVERSITY_HERFINDAHL: 0.998138±0.0000, COVERAGE_ITEM: 0.723806±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.237302±0.0007, SHANNON_ENTROPY: 11.193508±0.0041, 
CrossSearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 37, 'shrink': 436, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.072046±0.0012, PRECISION: 0.009785±0.0001, PRECISION_RECALL_MIN_DEN: 0.097847±0.0008, RECALL: 0.097847±0.0008, MAP: 0.052626±0.0013, MRR: 0.052626±0.0013, NDCG: 0.063326±0.0011, F1: 0.017790±0.0001, HIT_RATE: 0.097847±0.0008, ARHR: 0.052626±0.0013, RMSE: 0.925645±0.0009, NOVELTY: 0.005846±0.0000, AVERAGE_POPULARITY: 0.378488±0.0033, DIVERSITY_MEAN_INTER_LIST: 0.974254±0.0001, DIVERSITY_HERFINDAHL: 0.997420±0.0000, COVERAGE_ITEM: 0.483882±0.0032, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.139761±0.0003, SHANNON_ENTROPY: 10.078419±0.0025, 
CrossSearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 85, 'shrink': 639, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.069588±0.0011, PRECISION: 0.009433±0.0001, PRECISION_RECALL_MIN_DEN: 0.094327±0.0013, RECALL: 0.094327±0.0013, MAP: 0.050982±0.0011, MRR: 0.050982±0.0011, NDCG: 0.061238±0.0011, F1: 0.017150±0.0002, HIT_RATE: 0.094327±0.0013, ARHR: 0.050982±0.0011, RMSE: 0.916754±0.0009, NOVELTY: 0.005702±0.0000, AVERAGE_POPULARITY: 0.441210±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.959293±0.0003, DIVERSITY_HERFINDAHL: 0.995924±0.0000, COVERAGE_ITEM: 0.469175±0.0039, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.120997±0.0004, SHANNON_ENTROPY: 9.571489±0.0072, 
CrossSearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 109, 'shrink': 1340, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.066296±0.0011, PRECISION: 0.008998±0.0001, PRECISION_RECALL_MIN_DEN: 0.089976±0.0007, RECALL: 0.089976±0.0007, MAP: 0.048637±0.0010, MRR: 0.048637±0.0010, NDCG: 0.058411±0.0008, F1: 0.016359±0.0001, HIT_RATE: 0.089976±0.0007, ARHR: 0.048637±0.0010, RMSE: 0.991018±0.0001, NOVELTY: 0.005601±0.0000, AVERAGE_POPULARITY: 0.492494±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.940802±0.0004, DIVERSITY_HERFINDAHL: 0.994075±0.0000, COVERAGE_ITEM: 0.464558±0.0045, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.110650±0.0005, SHANNON_ENTROPY: 9.163526±0.0093, 
CrossSearchBayesianSkopt: New best config found. Config 60: {'topK': 22, 'shrink': 1981, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.079691±0.0010, PRECISION: 0.010500±0.0001, PRECISION_RECALL_MIN_DEN: 0.105001±0.0009, RECALL: 0.105001±0.0009, MAP: 0.058615±0.0009, MRR: 0.058615±0.0009, NDCG: 0.069656±0.0008, F1: 0.019091±0.0002, HIT_RATE: 0.105001±0.0009, ARHR: 0.058615±0.0009, RMSE: 0.994467±0.0001, NOVELTY: 0.006677±0.0000, AVERAGE_POPULARITY: 0.210537±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.992011±0.0000, DIVERSITY_HERFINDAHL: 0.999195±0.0000, COVERAGE_ITEM: 0.773020±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.296738±0.0005, SHANNON_ENTROPY: 11.980764±0.0026, 
CrossSearchBayesianSkopt: Config 61 is suboptimal. Config: {'topK': 84, 'shrink': 1272, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.079037±0.0011, PRECISION: 0.010548±0.0001, PRECISION_RECALL_MIN_DEN: 0.105479±0.0012, RECALL: 0.105479±0.0012, MAP: 0.058000±0.0009, MRR: 0.058000±0.0009, NDCG: 0.069271±0.0009, F1: 0.019178±0.0002, HIT_RATE: 0.105479±0.0012, ARHR: 0.058000±0.0009, RMSE: 0.989442±0.0001, NOVELTY: 0.006492±0.0000, AVERAGE_POPULARITY: 0.264090±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.987242±0.0001, DIVERSITY_HERFINDAHL: 0.998719±0.0000, COVERAGE_ITEM: 0.744104±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.261161±0.0005, SHANNON_ENTROPY: 11.563557±0.0037, 
CrossSearchBayesianSkopt: Config 62 is suboptimal. Config: {'topK': 177, 'shrink': 567, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.068741±0.0012, PRECISION: 0.009306±0.0001, PRECISION_RECALL_MIN_DEN: 0.093063±0.0008, RECALL: 0.093063±0.0008, MAP: 0.050329±0.0010, MRR: 0.050329±0.0010, NDCG: 0.060441±0.0010, F1: 0.016921±0.0001, HIT_RATE: 0.093063±0.0008, ARHR: 0.050329±0.0010, RMSE: 0.894659±0.0009, NOVELTY: 0.005616±0.0000, AVERAGE_POPULARITY: 0.481878±0.0044, DIVERSITY_MEAN_INTER_LIST: 0.945304±0.0004, DIVERSITY_HERFINDAHL: 0.994525±0.0000, COVERAGE_ITEM: 0.458589±0.0031, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.109356±0.0006, SHANNON_ENTROPY: 9.202531±0.0075, 
CrossSearchBayesianSkopt: Config 63 is suboptimal. Config: {'topK': 56, 'shrink': 1624, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.079538±0.0011, PRECISION: 0.010556±0.0001, PRECISION_RECALL_MIN_DEN: 0.105559±0.0008, RECALL: 0.105559±0.0008, MAP: 0.058489±0.0009, MRR: 0.058489±0.0009, NDCG: 0.069673±0.0008, F1: 0.019192±0.0001, HIT_RATE: 0.105559±0.0008, ARHR: 0.058489±0.0009, RMSE: 0.992083±0.0001, NOVELTY: 0.006533±0.0000, AVERAGE_POPULARITY: 0.251937±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.988501±0.0000, DIVERSITY_HERFINDAHL: 0.998844±0.0000, COVERAGE_ITEM: 0.751587±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.267829±0.0004, SHANNON_ENTROPY: 11.660821±0.0035, 
CrossSearchBayesianSkopt: Config 64 is suboptimal. Config: {'topK': 6, 'shrink': 1653, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.068274±0.0014, PRECISION: 0.009180±0.0001, PRECISION_RECALL_MIN_DEN: 0.091799±0.0013, RECALL: 0.091799±0.0013, MAP: 0.049811±0.0013, MRR: 0.049811±0.0013, NDCG: 0.059763±0.0013, F1: 0.016691±0.0002, HIT_RATE: 0.091799±0.0013, ARHR: 0.049811±0.0013, RMSE: 0.972225±0.0004, NOVELTY: 0.006125±0.0000, AVERAGE_POPULARITY: 0.306391±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.980314±0.0002, DIVERSITY_HERFINDAHL: 0.998026±0.0000, COVERAGE_ITEM: 0.502806±0.0029, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.164398±0.0006, SHANNON_ENTROPY: 10.453292±0.0090, 
CrossSearchBayesianSkopt: Config 65 is suboptimal. Config: {'topK': 91, 'shrink': 755, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.077582±0.0008, PRECISION: 0.010354±0.0001, PRECISION_RECALL_MIN_DEN: 0.103543±0.0008, RECALL: 0.103543±0.0008, MAP: 0.056953±0.0007, MRR: 0.056953±0.0007, NDCG: 0.068010±0.0007, F1: 0.018826±0.0001, HIT_RATE: 0.103543±0.0008, ARHR: 0.056953±0.0007, RMSE: 0.984470±0.0001, NOVELTY: 0.006639±0.0000, AVERAGE_POPULARITY: 0.228170±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.990856±0.0000, DIVERSITY_HERFINDAHL: 0.999080±0.0000, COVERAGE_ITEM: 0.764974±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.289129±0.0006, SHANNON_ENTROPY: 11.886515±0.0023, 
CrossSearchBayesianSkopt: Config 66 is suboptimal. Config: {'topK': 108, 'shrink': 1700, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.065650±0.0011, PRECISION: 0.008911±0.0001, PRECISION_RECALL_MIN_DEN: 0.089110±0.0008, RECALL: 0.089110±0.0008, MAP: 0.048156±0.0009, MRR: 0.048156±0.0009, NDCG: 0.057840±0.0009, F1: 0.016202±0.0002, HIT_RATE: 0.089110±0.0008, ARHR: 0.048156±0.0009, RMSE: 0.944191±0.0005, NOVELTY: 0.005588±0.0000, AVERAGE_POPULARITY: 0.500468±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.937023±0.0005, DIVERSITY_HERFINDAHL: 0.993697±0.0000, COVERAGE_ITEM: 0.465174±0.0044, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.109987±0.0005, SHANNON_ENTROPY: 9.106440±0.0109, 
CrossSearchBayesianSkopt: Config 67 is suboptimal. Config: {'topK': 127, 'shrink': 1904, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.064731±0.0012, PRECISION: 0.008836±0.0001, PRECISION_RECALL_MIN_DEN: 0.088359±0.0012, RECALL: 0.088359±0.0012, MAP: 0.047606±0.0010, MRR: 0.047606±0.0010, NDCG: 0.057225±0.0010, F1: 0.016065±0.0002, HIT_RATE: 0.088359±0.0012, ARHR: 0.047606±0.0010, RMSE: 0.945925±0.0005, NOVELTY: 0.005555±0.0000, AVERAGE_POPULARITY: 0.517613±0.0049, DIVERSITY_MEAN_INTER_LIST: 0.929299±0.0007, DIVERSITY_HERFINDAHL: 0.992925±0.0001, COVERAGE_ITEM: 0.461454±0.0041, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.105938±0.0004, SHANNON_ENTROPY: 8.951494±0.0117, 
CrossSearchBayesianSkopt: Config 68 is suboptimal. Config: {'topK': 1, 'shrink': 1257, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.061579±0.0010, PRECISION: 0.007381±0.0001, PRECISION_RECALL_MIN_DEN: 0.073813±0.0012, RECALL: 0.073813±0.0012, MAP: 0.048023±0.0006, MRR: 0.048023±0.0006, NDCG: 0.054274±0.0007, F1: 0.013420±0.0002, HIT_RATE: 0.073813±0.0012, ARHR: 0.048023±0.0006, RMSE: 0.996506±0.0001, NOVELTY: 0.006905±0.0000, AVERAGE_POPULARITY: 0.127920±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.952469±0.0004, DIVERSITY_HERFINDAHL: 0.995242±0.0000, COVERAGE_ITEM: 0.573128±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.245013±0.0007, SHANNON_ENTROPY: 10.925522±0.0058, 
CrossSearchBayesianSkopt: Config 69 is suboptimal. Config: {'topK': 90, 'shrink': 1448, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.066359±0.0013, PRECISION: 0.009030±0.0001, PRECISION_RECALL_MIN_DEN: 0.090295±0.0009, RECALL: 0.090295±0.0009, MAP: 0.048729±0.0011, MRR: 0.048729±0.0011, NDCG: 0.058552±0.0011, F1: 0.016417±0.0002, HIT_RATE: 0.090295±0.0009, ARHR: 0.048729±0.0011, RMSE: 0.941506±0.0006, NOVELTY: 0.005629±0.0000, AVERAGE_POPULARITY: 0.479995±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.945632±0.0004, DIVERSITY_HERFINDAHL: 0.994558±0.0000, COVERAGE_ITEM: 0.469640±0.0039, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.114681±0.0003, SHANNON_ENTROPY: 9.284463±0.0084, 
CrossSearchBayesianSkopt: New best config found. Config 70: {'topK': 19, 'shrink': 1779, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.079733±0.0009, PRECISION: 0.010475±0.0001, PRECISION_RECALL_MIN_DEN: 0.104750±0.0012, RECALL: 0.104750±0.0012, MAP: 0.058622±0.0009, MRR: 0.058622±0.0009, NDCG: 0.069608±0.0008, F1: 0.019045±0.0002, HIT_RATE: 0.104750±0.0012, ARHR: 0.058622±0.0009, RMSE: 0.994117±0.0000, NOVELTY: 0.006715±0.0000, AVERAGE_POPULARITY: 0.200150±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.992709±0.0000, DIVERSITY_HERFINDAHL: 0.999265±0.0000, COVERAGE_ITEM: 0.776091±0.0026, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.304984±0.0005, SHANNON_ENTROPY: 12.056771±0.0042, 
CrossSearchBayesianSkopt: Config 71 is suboptimal. Config: {'topK': 145, 'shrink': 114, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.074903±0.0012, PRECISION: 0.010043±0.0001, PRECISION_RECALL_MIN_DEN: 0.100433±0.0011, RECALL: 0.100433±0.0011, MAP: 0.054531±0.0011, MRR: 0.054531±0.0011, NDCG: 0.065428±0.0011, F1: 0.018261±0.0002, HIT_RATE: 0.100433±0.0011, ARHR: 0.054531±0.0011, RMSE: 0.975299±0.0002, NOVELTY: 0.005956±0.0000, AVERAGE_POPULARITY: 0.366321±0.0032, DIVERSITY_MEAN_INTER_LIST: 0.974087±0.0001, DIVERSITY_HERFINDAHL: 0.997403±0.0000, COVERAGE_ITEM: 0.577724±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.156406±0.0008, SHANNON_ENTROPY: 10.311223±0.0048, 
CrossSearchBayesianSkopt: Config 72 is suboptimal. Config: {'topK': 51, 'shrink': 666, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.069956±0.0012, PRECISION: 0.009539±0.0001, PRECISION_RECALL_MIN_DEN: 0.095387±0.0010, RECALL: 0.095387±0.0010, MAP: 0.051241±0.0012, MRR: 0.051241±0.0012, NDCG: 0.061674±0.0011, F1: 0.017343±0.0002, HIT_RATE: 0.095387±0.0010, ARHR: 0.051241±0.0012, RMSE: 0.928650±0.0009, NOVELTY: 0.005768±0.0000, AVERAGE_POPULARITY: 0.412035±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.966982±0.0002, DIVERSITY_HERFINDAHL: 0.996693±0.0000, COVERAGE_ITEM: 0.479211±0.0037, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.130304±0.0004, SHANNON_ENTROPY: 9.823074±0.0053, 
CrossSearchBayesianSkopt: Config 73 is suboptimal. Config: {'topK': 27, 'shrink': 1762, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.067075±0.0013, PRECISION: 0.009102±0.0001, PRECISION_RECALL_MIN_DEN: 0.091024±0.0009, RECALL: 0.091024±0.0009, MAP: 0.049453±0.0013, MRR: 0.049453±0.0013, NDCG: 0.059272±0.0012, F1: 0.016550±0.0002, HIT_RATE: 0.091024±0.0009, ARHR: 0.049453±0.0013, RMSE: 0.994848±0.0001, NOVELTY: 0.005822±0.0000, AVERAGE_POPULARITY: 0.398087±0.0037, DIVERSITY_MEAN_INTER_LIST: 0.968984±0.0002, DIVERSITY_HERFINDAHL: 0.996893±0.0000, COVERAGE_ITEM: 0.518994±0.0031, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.142953±0.0005, SHANNON_ENTROPY: 10.023588±0.0048, 
CrossSearchBayesianSkopt: Config 74 is suboptimal. Config: {'topK': 185, 'shrink': 1650, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.076219±0.0008, PRECISION: 0.010255±0.0001, PRECISION_RECALL_MIN_DEN: 0.102552±0.0008, RECALL: 0.102552±0.0008, MAP: 0.055787±0.0006, MRR: 0.055787±0.0006, NDCG: 0.066869±0.0006, F1: 0.018646±0.0001, HIT_RATE: 0.102552±0.0008, ARHR: 0.055787±0.0006, RMSE: 0.989149±0.0001, NOVELTY: 0.006191±0.0000, AVERAGE_POPULARITY: 0.353236±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.973521±0.0001, DIVERSITY_HERFINDAHL: 0.997347±0.0000, COVERAGE_ITEM: 0.700773±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.210591±0.0007, SHANNON_ENTROPY: 10.780621±0.0061, 
CrossSearchBayesianSkopt: Config 75 is suboptimal. Config: {'topK': 165, 'shrink': 1944, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.076478±0.0008, PRECISION: 0.010294±0.0001, PRECISION_RECALL_MIN_DEN: 0.102939±0.0008, RECALL: 0.102939±0.0008, MAP: 0.056033±0.0007, MRR: 0.056033±0.0007, NDCG: 0.067146±0.0007, F1: 0.018716±0.0001, HIT_RATE: 0.102939±0.0008, ARHR: 0.056033±0.0007, RMSE: 0.990773±0.0001, NOVELTY: 0.006186±0.0000, AVERAGE_POPULARITY: 0.354338±0.0028, DIVERSITY_MEAN_INTER_LIST: 0.973174±0.0002, DIVERSITY_HERFINDAHL: 0.997312±0.0000, COVERAGE_ITEM: 0.700622±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.209798±0.0008, SHANNON_ENTROPY: 10.770620±0.0081, 
CrossSearchBayesianSkopt: Config 76 is suboptimal. Config: {'topK': 12, 'shrink': 1327, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.069050±0.0015, PRECISION: 0.009369±0.0001, PRECISION_RECALL_MIN_DEN: 0.093689±0.0009, RECALL: 0.093689±0.0009, MAP: 0.050521±0.0014, MRR: 0.050521±0.0014, NDCG: 0.060729±0.0013, F1: 0.017034±0.0002, HIT_RATE: 0.093689±0.0009, ARHR: 0.050521±0.0014, RMSE: 0.963482±0.0005, NOVELTY: 0.005975±0.0000, AVERAGE_POPULARITY: 0.343404±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.978768±0.0002, DIVERSITY_HERFINDAHL: 0.997871±0.0000, COVERAGE_ITEM: 0.523763±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.157787±0.0008, SHANNON_ENTROPY: 10.377976±0.0063, 
CrossSearchBayesianSkopt: Config 77 is suboptimal. Config: {'topK': 95, 'shrink': 106, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.075508±0.0011, PRECISION: 0.010166±0.0001, PRECISION_RECALL_MIN_DEN: 0.101663±0.0010, RECALL: 0.101663±0.0010, MAP: 0.055018±0.0011, MRR: 0.055018±0.0011, NDCG: 0.066080±0.0010, F1: 0.018484±0.0002, HIT_RATE: 0.101663±0.0010, ARHR: 0.055018±0.0011, RMSE: 0.977592±0.0002, NOVELTY: 0.006009±0.0000, AVERAGE_POPULARITY: 0.347192±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.977884±0.0001, DIVERSITY_HERFINDAHL: 0.997783±0.0000, COVERAGE_ITEM: 0.589705±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.163253±0.0005, SHANNON_ENTROPY: 10.478859±0.0038, 
CrossSearchBayesianSkopt: Config 78 is suboptimal. Config: {'topK': 118, 'shrink': 1669, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.065472±0.0012, PRECISION: 0.008903±0.0001, PRECISION_RECALL_MIN_DEN: 0.089031±0.0012, RECALL: 0.089031±0.0012, MAP: 0.047947±0.0010, MRR: 0.047947±0.0010, NDCG: 0.057659±0.0010, F1: 0.016187±0.0002, HIT_RATE: 0.089031±0.0012, ARHR: 0.047947±0.0010, RMSE: 0.992070±0.0001, NOVELTY: 0.005575±0.0000, AVERAGE_POPULARITY: 0.506850±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.934428±0.0006, DIVERSITY_HERFINDAHL: 0.993438±0.0001, COVERAGE_ITEM: 0.462438±0.0038, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.108078±0.0005, SHANNON_ENTROPY: 9.044984±0.0124, 
CrossSearchBayesianSkopt: Config 79 is suboptimal. Config: {'topK': 82, 'shrink': 404, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.074148±0.0009, PRECISION: 0.009830±0.0001, PRECISION_RECALL_MIN_DEN: 0.098303±0.0012, RECALL: 0.098303±0.0012, MAP: 0.054616±0.0009, MRR: 0.054616±0.0009, NDCG: 0.064996±0.0009, F1: 0.017873±0.0002, HIT_RATE: 0.098303±0.0012, ARHR: 0.054616±0.0009, RMSE: 0.977896±0.0002, NOVELTY: 0.006900±0.0000, AVERAGE_POPULARITY: 0.171415±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.994841±0.0000, DIVERSITY_HERFINDAHL: 0.999478±0.0000, COVERAGE_ITEM: 0.799265±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.342108±0.0012, SHANNON_ENTROPY: 12.392306±0.0019, 
CrossSearchBayesianSkopt: Config 80 is suboptimal. Config: {'topK': 1, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.061276±0.0010, PRECISION: 0.007309±0.0001, PRECISION_RECALL_MIN_DEN: 0.073095±0.0014, RECALL: 0.073095±0.0014, MAP: 0.047847±0.0006, MRR: 0.047847±0.0006, NDCG: 0.053977±0.0008, F1: 0.013290±0.0003, HIT_RATE: 0.073095±0.0014, ARHR: 0.047847±0.0006, RMSE: 0.997601±0.0000, NOVELTY: 0.006893±0.0000, AVERAGE_POPULARITY: 0.131959±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.949602±0.0004, DIVERSITY_HERFINDAHL: 0.994955±0.0000, COVERAGE_ITEM: 0.550073±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.234084±0.0008, SHANNON_ENTROPY: 10.787793±0.0053, 
CrossSearchBayesianSkopt: Config 81 is suboptimal. Config: {'topK': 2, 'shrink': 9, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.058364±0.0006, PRECISION: 0.008445±0.0001, PRECISION_RECALL_MIN_DEN: 0.084452±0.0015, RECALL: 0.084452±0.0015, MAP: 0.039596±0.0002, MRR: 0.039596±0.0002, NDCG: 0.050163±0.0004, F1: 0.015355±0.0003, HIT_RATE: 0.084452±0.0015, ARHR: 0.039596±0.0002, RMSE: 0.972041±0.0004, NOVELTY: 0.007160±0.0000, AVERAGE_POPULARITY: 0.113941±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.933298±0.0005, DIVERSITY_HERFINDAHL: 0.993324±0.0001, COVERAGE_ITEM: 0.672733±0.0024, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.242262±0.0003, SHANNON_ENTROPY: 10.850872±0.0051, 
CrossSearchBayesianSkopt: Config 82 is suboptimal. Config: {'topK': 191, 'shrink': 1982, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.075640±0.0007, PRECISION: 0.010177±0.0000, PRECISION_RECALL_MIN_DEN: 0.101766±0.0005, RECALL: 0.101766±0.0005, MAP: 0.055282±0.0007, MRR: 0.055282±0.0007, NDCG: 0.066299±0.0006, F1: 0.018503±0.0001, HIT_RATE: 0.101766±0.0005, ARHR: 0.055282±0.0007, RMSE: 0.990516±0.0000, NOVELTY: 0.006136±0.0000, AVERAGE_POPULARITY: 0.369933±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.969952±0.0002, DIVERSITY_HERFINDAHL: 0.996990±0.0000, COVERAGE_ITEM: 0.692566±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.201339±0.0007, SHANNON_ENTROPY: 10.624921±0.0062, 
CrossSearchBayesianSkopt: Config 83 is suboptimal. Config: {'topK': 1, 'shrink': 12, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.061075±0.0008, PRECISION: 0.007336±0.0001, PRECISION_RECALL_MIN_DEN: 0.073357±0.0010, RECALL: 0.073357±0.0010, MAP: 0.046923±0.0006, MRR: 0.046923±0.0006, NDCG: 0.053343±0.0006, F1: 0.013338±0.0002, HIT_RATE: 0.073357±0.0010, ARHR: 0.046923±0.0006, RMSE: 0.990712±0.0001, NOVELTY: 0.007318±0.0000, AVERAGE_POPULARITY: 0.114651±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.813961±0.0014, DIVERSITY_HERFINDAHL: 0.981392±0.0001, COVERAGE_ITEM: 0.540979±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.158472±0.0008, SHANNON_ENTROPY: 9.047996±0.0154, 
