SearchBayesianSkopt: New best config found. Config 0: {'topK': 2065, 'shrink': 736, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0420684, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0301997, RECALL: 0.0301997, MAP: 0.0103421, MRR: 0.0259361, NDCG: 0.0197417, F1: 0.0125145, HIT_RATE: 0.0789256, ARHR: 0.0265429, RMSE: 0.9805530, NOVELTY: 0.0049473, AVERAGE_POPULARITY: 0.8224781, DIVERSITY_MEAN_INTER_LIST: 0.6498458, DIVERSITY_HERFINDAHL: 0.9649711, COVERAGE_ITEM: 0.0060557, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2532283, SHANNON_ENTROPY: 5.2173553, 
SearchBayesianSkopt: Config 98 is suboptimal. Config: {'topK': 1592, 'shrink': 2555, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0420487, PRECISION: 0.0079132, PRECISION_RECALL_MIN_DEN: 0.0299587, RECALL: 0.0299587, MAP: 0.0099349, MRR: 0.0249273, NDCG: 0.0193030, F1: 0.0125196, HIT_RATE: 0.0791322, ARHR: 0.0255654, RMSE: 0.9954771, NOVELTY: 0.0049616, AVERAGE_POPULARITY: 0.8101436, DIVERSITY_MEAN_INTER_LIST: 0.6832843, DIVERSITY_HERFINDAHL: 0.9683143, COVERAGE_ITEM: 0.0076237, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2262437, SHANNON_ENTROPY: 5.3929169, 
SearchBayesianSkopt: Config 99 is suboptimal. Config: {'topK': 3250, 'shrink': 529, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0428194, PRECISION: 0.0079959, PRECISION_RECALL_MIN_DEN: 0.0304063, RECALL: 0.0304063, MAP: 0.0106489, MRR: 0.0267407, NDCG: 0.0201378, F1: 0.0126620, HIT_RATE: 0.0799587, ARHR: 0.0274391, RMSE: 0.9608171, NOVELTY: 0.0049294, AVERAGE_POPULARITY: 0.8391905, DIVERSITY_MEAN_INTER_LIST: 0.5923675, DIVERSITY_HERFINDAHL: 0.9592245, COVERAGE_ITEM: 0.0040552, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3207520, SHANNON_ENTROPY: 4.9654078, 
SearchBayesianSkopt: Config 100 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428967, PRECISION: 0.0079959, PRECISION_RECALL_MIN_DEN: 0.0306818, RECALL: 0.0306818, MAP: 0.0106821, MRR: 0.0266359, NDCG: 0.0201939, F1: 0.0126858, HIT_RATE: 0.0799587, ARHR: 0.0272910, RMSE: 0.9916107, NOVELTY: 0.0049225, AVERAGE_POPULARITY: 0.8456576, DIVERSITY_MEAN_INTER_LIST: 0.5676875, DIVERSITY_HERFINDAHL: 0.9567570, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3220068, SHANNON_ENTROPY: 4.8645346, 
SearchBayesianSkopt: Config 101 is suboptimal. Config: {'topK': 3977, 'shrink': 27, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428508, PRECISION: 0.0080165, PRECISION_RECALL_MIN_DEN: 0.0307163, RECALL: 0.0307163, MAP: 0.0106936, MRR: 0.0267045, NDCG: 0.0202225, F1: 0.0127147, HIT_RATE: 0.0801653, ARHR: 0.0273424, RMSE: 0.9392637, NOVELTY: 0.0049229, AVERAGE_POPULARITY: 0.8452981, DIVERSITY_MEAN_INTER_LIST: 0.5689719, DIVERSITY_HERFINDAHL: 0.9568854, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3228268, SHANNON_ENTROPY: 4.8683660, 
SearchBayesianSkopt: Config 102 is suboptimal. Config: {'topK': 3961, 'shrink': 2990, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0426628, PRECISION: 0.0081198, PRECISION_RECALL_MIN_DEN: 0.0310262, RECALL: 0.0310262, MAP: 0.0107351, MRR: 0.0268317, NDCG: 0.0203581, F1: 0.0128712, HIT_RATE: 0.0811983, ARHR: 0.0274902, RMSE: 0.9916433, NOVELTY: 0.0049229, AVERAGE_POPULARITY: 0.8453178, DIVERSITY_MEAN_INTER_LIST: 0.5690851, DIVERSITY_HERFINDAHL: 0.9568967, COVERAGE_ITEM: 0.0038389, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3183448, SHANNON_ENTROPY: 4.8684628, 
SearchBayesianSkopt: Config 103 is suboptimal. Config: {'topK': 3990, 'shrink': 25, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0427948, PRECISION: 0.0080372, PRECISION_RECALL_MIN_DEN: 0.0308196, RECALL: 0.0308196, MAP: 0.0107182, MRR: 0.0267262, NDCG: 0.0202672, F1: 0.0127495, HIT_RATE: 0.0803719, ARHR: 0.0273813, RMSE: 0.9727964, NOVELTY: 0.0049227, AVERAGE_POPULARITY: 0.8454512, DIVERSITY_MEAN_INTER_LIST: 0.5684578, DIVERSITY_HERFINDAHL: 0.9568340, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3225567, SHANNON_ENTROPY: 4.8672308, 
SearchBayesianSkopt: Config 104 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428967, PRECISION: 0.0079959, PRECISION_RECALL_MIN_DEN: 0.0306818, RECALL: 0.0306818, MAP: 0.0106821, MRR: 0.0266359, NDCG: 0.0201939, F1: 0.0126858, HIT_RATE: 0.0799587, ARHR: 0.0272910, RMSE: 0.9916107, NOVELTY: 0.0049225, AVERAGE_POPULARITY: 0.8456576, DIVERSITY_MEAN_INTER_LIST: 0.5676875, DIVERSITY_HERFINDAHL: 0.9567570, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3220068, SHANNON_ENTROPY: 4.8645346, 
SearchBayesianSkopt: Config 105 is suboptimal. Config: {'topK': 3974, 'shrink': 13, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428737, PRECISION: 0.0080785, PRECISION_RECALL_MIN_DEN: 0.0309229, RECALL: 0.0309229, MAP: 0.0106761, MRR: 0.0266925, NDCG: 0.0202743, F1: 0.0128104, HIT_RATE: 0.0807851, ARHR: 0.0273304, RMSE: 1.4001299, NOVELTY: 0.0049228, AVERAGE_POPULARITY: 0.8453476, DIVERSITY_MEAN_INTER_LIST: 0.5689013, DIVERSITY_HERFINDAHL: 0.9568784, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3227948, SHANNON_ENTROPY: 4.8680642, 
SearchBayesianSkopt: Config 106 is suboptimal. Config: {'topK': 3962, 'shrink': 2985, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0426169, PRECISION: 0.0081198, PRECISION_RECALL_MIN_DEN: 0.0310262, RECALL: 0.0310262, MAP: 0.0106787, MRR: 0.0267213, NDCG: 0.0203064, F1: 0.0128712, HIT_RATE: 0.0811983, ARHR: 0.0273798, RMSE: 0.9916275, NOVELTY: 0.0049228, AVERAGE_POPULARITY: 0.8453350, DIVERSITY_MEAN_INTER_LIST: 0.5691201, DIVERSITY_HERFINDAHL: 0.9569003, COVERAGE_ITEM: 0.0038389, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3183810, SHANNON_ENTROPY: 4.8684303, 
SearchBayesianSkopt: Config 107 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428967, PRECISION: 0.0079959, PRECISION_RECALL_MIN_DEN: 0.0306818, RECALL: 0.0306818, MAP: 0.0106821, MRR: 0.0266359, NDCG: 0.0201939, F1: 0.0126858, HIT_RATE: 0.0799587, ARHR: 0.0272910, RMSE: 0.9916107, NOVELTY: 0.0049225, AVERAGE_POPULARITY: 0.8456576, DIVERSITY_MEAN_INTER_LIST: 0.5676875, DIVERSITY_HERFINDAHL: 0.9567570, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3220068, SHANNON_ENTROPY: 4.8645346, 
SearchBayesianSkopt: Config 108 is suboptimal. Config: {'topK': 3985, 'shrink': 2945, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0428465, PRECISION: 0.0080579, PRECISION_RECALL_MIN_DEN: 0.0308884, RECALL: 0.0308884, MAP: 0.0106900, MRR: 0.0266513, NDCG: 0.0202616, F1: 0.0127814, HIT_RATE: 0.0805785, ARHR: 0.0273270, RMSE: 0.9914788, NOVELTY: 0.0049227, AVERAGE_POPULARITY: 0.8454693, DIVERSITY_MEAN_INTER_LIST: 0.5685050, DIVERSITY_HERFINDAHL: 0.9568388, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3225952, SHANNON_ENTROPY: 4.8672393, 
SearchBayesianSkopt: Config 109 is suboptimal. Config: {'topK': 3996, 'shrink': 50, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0427360, PRECISION: 0.0080165, PRECISION_RECALL_MIN_DEN: 0.0307507, RECALL: 0.0307507, MAP: 0.0106996, MRR: 0.0266743, NDCG: 0.0202255, F1: 0.0127176, HIT_RATE: 0.0801653, ARHR: 0.0273294, RMSE: 0.8013690, NOVELTY: 0.0049226, AVERAGE_POPULARITY: 0.8456031, DIVERSITY_MEAN_INTER_LIST: 0.5677827, DIVERSITY_HERFINDAHL: 0.9567665, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3219520, SHANNON_ENTROPY: 4.8641637, 
SearchBayesianSkopt: Config 110 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428967, PRECISION: 0.0079959, PRECISION_RECALL_MIN_DEN: 0.0306818, RECALL: 0.0306818, MAP: 0.0106821, MRR: 0.0266359, NDCG: 0.0201939, F1: 0.0126858, HIT_RATE: 0.0799587, ARHR: 0.0272910, RMSE: 0.9916107, NOVELTY: 0.0049225, AVERAGE_POPULARITY: 0.8456576, DIVERSITY_MEAN_INTER_LIST: 0.5676875, DIVERSITY_HERFINDAHL: 0.9567570, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3220068, SHANNON_ENTROPY: 4.8645346, 
SearchBayesianSkopt: Config 111 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428850, PRECISION: 0.0080785, PRECISION_RECALL_MIN_DEN: 0.0309917, RECALL: 0.0309917, MAP: 0.0106562, MRR: 0.0266894, NDCG: 0.0202758, F1: 0.0128163, HIT_RATE: 0.0807851, ARHR: 0.0273112, RMSE: 4.8362828, NOVELTY: 0.0049231, AVERAGE_POPULARITY: 0.8450448, DIVERSITY_MEAN_INTER_LIST: 0.5694591, DIVERSITY_HERFINDAHL: 0.9569341, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3231516, SHANNON_ENTROPY: 4.8690561, 
SearchBayesianSkopt: Config 112 is suboptimal. Config: {'topK': 3947, 'shrink': 2996, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0430244, PRECISION: 0.0081198, PRECISION_RECALL_MIN_DEN: 0.0310606, RECALL: 0.0310606, MAP: 0.0106488, MRR: 0.0266985, NDCG: 0.0203001, F1: 0.0128741, HIT_RATE: 0.0811983, ARHR: 0.0273364, RMSE: 0.9916816, NOVELTY: 0.0049230, AVERAGE_POPULARITY: 0.8452270, DIVERSITY_MEAN_INTER_LIST: 0.5695111, DIVERSITY_HERFINDAHL: 0.9569393, COVERAGE_ITEM: 0.0038389, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3186628, SHANNON_ENTROPY: 4.8700131, 
SearchBayesianSkopt: Config 113 is suboptimal. Config: {'topK': 3950, 'shrink': 48, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428178, PRECISION: 0.0081405, PRECISION_RECALL_MIN_DEN: 0.0311295, RECALL: 0.0311295, MAP: 0.0106931, MRR: 0.0267901, NDCG: 0.0203562, F1: 0.0129060, HIT_RATE: 0.0814050, ARHR: 0.0274280, RMSE: 0.8039251, NOVELTY: 0.0049230, AVERAGE_POPULARITY: 0.8452312, DIVERSITY_MEAN_INTER_LIST: 0.5693369, DIVERSITY_HERFINDAHL: 0.9569219, COVERAGE_ITEM: 0.0038389, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3186989, SHANNON_ENTROPY: 4.8703981, 
SearchBayesianSkopt: Config 114 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0428967, PRECISION: 0.0079959, PRECISION_RECALL_MIN_DEN: 0.0306818, RECALL: 0.0306818, MAP: 0.0106821, MRR: 0.0266359, NDCG: 0.0201939, F1: 0.0126858, HIT_RATE: 0.0799587, ARHR: 0.0272910, RMSE: 0.9916107, NOVELTY: 0.0049225, AVERAGE_POPULARITY: 0.8456576, DIVERSITY_MEAN_INTER_LIST: 0.5676875, DIVERSITY_HERFINDAHL: 0.9567570, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3220068, SHANNON_ENTROPY: 4.8645346, 
SearchBayesianSkopt: Config 115 is suboptimal. Config: {'topK': 3994, 'shrink': 12, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0427819, PRECISION: 0.0080372, PRECISION_RECALL_MIN_DEN: 0.0308196, RECALL: 0.0308196, MAP: 0.0106632, MRR: 0.0266175, NDCG: 0.0202174, F1: 0.0127495, HIT_RATE: 0.0803719, ARHR: 0.0272726, RMSE: 1.4756738, NOVELTY: 0.0049226, AVERAGE_POPULARITY: 0.8455555, DIVERSITY_MEAN_INTER_LIST: 0.5680696, DIVERSITY_HERFINDAHL: 0.9567952, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3222238, SHANNON_ENTROPY: 4.8657183, 
SearchBayesianSkopt: Config 116 is suboptimal. Config: {'topK': 3994, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428850, PRECISION: 0.0080579, PRECISION_RECALL_MIN_DEN: 0.0309229, RECALL: 0.0309229, MAP: 0.0106240, MRR: 0.0266156, NDCG: 0.0202231, F1: 0.0127844, HIT_RATE: 0.0805785, ARHR: 0.0272374, RMSE: 4.8298885, NOVELTY: 0.0049232, AVERAGE_POPULARITY: 0.8449742, DIVERSITY_MEAN_INTER_LIST: 0.5696628, DIVERSITY_HERFINDAHL: 0.9569545, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3232953, SHANNON_ENTROPY: 4.8698937, 
SearchBayesianSkopt: Config 117 is suboptimal. Config: {'topK': 3953, 'shrink': 2953, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0428637, PRECISION: 0.0081198, PRECISION_RECALL_MIN_DEN: 0.0310606, RECALL: 0.0310606, MAP: 0.0107491, MRR: 0.0269052, NDCG: 0.0203876, F1: 0.0128741, HIT_RATE: 0.0811983, ARHR: 0.0275430, RMSE: 0.9915524, NOVELTY: 0.0049230, AVERAGE_POPULARITY: 0.8451979, DIVERSITY_MEAN_INTER_LIST: 0.5695094, DIVERSITY_HERFINDAHL: 0.9569392, COVERAGE_ITEM: 0.0038389, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3187609, SHANNON_ENTROPY: 4.8704926, 
SearchBayesianSkopt: Config 118 is suboptimal. Config: {'topK': 3968, 'shrink': 18, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0428967, PRECISION: 0.0080992, PRECISION_RECALL_MIN_DEN: 0.0309573, RECALL: 0.0309573, MAP: 0.0107604, MRR: 0.0269058, NDCG: 0.0203703, F1: 0.0128393, HIT_RATE: 0.0809917, ARHR: 0.0275437, RMSE: 1.1509698, NOVELTY: 0.0049229, AVERAGE_POPULARITY: 0.8452997, DIVERSITY_MEAN_INTER_LIST: 0.5691714, DIVERSITY_HERFINDAHL: 0.9569054, COVERAGE_ITEM: 0.0038389, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3184039, SHANNON_ENTROPY: 4.8684158, 
SearchBayesianSkopt: Config 119 is suboptimal. Config: {'topK': 3997, 'shrink': 27, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0427130, PRECISION: 0.0080165, PRECISION_RECALL_MIN_DEN: 0.0307507, RECALL: 0.0307507, MAP: 0.0107014, MRR: 0.0266757, NDCG: 0.0202265, F1: 0.0127176, HIT_RATE: 0.0801653, ARHR: 0.0273308, RMSE: 0.9410494, NOVELTY: 0.0049227, AVERAGE_POPULARITY: 0.8455263, DIVERSITY_MEAN_INTER_LIST: 0.5680099, DIVERSITY_HERFINDAHL: 0.9567893, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3221726, SHANNON_ENTROPY: 4.8653866, 
SearchBayesianSkopt: Config 120 is suboptimal. Config: {'topK': 3935, 'shrink': 2996, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0430244, PRECISION: 0.0081612, PRECISION_RECALL_MIN_DEN: 0.0311983, RECALL: 0.0311983, MAP: 0.0107041, MRR: 0.0268620, NDCG: 0.0203990, F1: 0.0129379, HIT_RATE: 0.0816116, ARHR: 0.0274999, RMSE: 0.9917007, NOVELTY: 0.0049230, AVERAGE_POPULARITY: 0.8451853, DIVERSITY_MEAN_INTER_LIST: 0.5697741, DIVERSITY_HERFINDAHL: 0.9569656, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3232662, SHANNON_ENTROPY: 4.8702700, 
SearchBayesianSkopt: Config 121 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428967, PRECISION: 0.0079959, PRECISION_RECALL_MIN_DEN: 0.0306818, RECALL: 0.0306818, MAP: 0.0106821, MRR: 0.0266359, NDCG: 0.0201939, F1: 0.0126858, HIT_RATE: 0.0799587, ARHR: 0.0272910, RMSE: 0.9916107, NOVELTY: 0.0049225, AVERAGE_POPULARITY: 0.8456576, DIVERSITY_MEAN_INTER_LIST: 0.5676875, DIVERSITY_HERFINDAHL: 0.9567570, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3220068, SHANNON_ENTROPY: 4.8645346, 
SearchBayesianSkopt: Config 122 is suboptimal. Config: {'topK': 41, 'shrink': 2998, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0103521, PRECISION: 0.0020041, PRECISION_RECALL_MIN_DEN: 0.0076791, RECALL: 0.0076791, MAP: 0.0028720, MRR: 0.0072344, NDCG: 0.0052548, F1: 0.0031787, HIT_RATE: 0.0200413, ARHR: 0.0073745, RMSE: 0.9999221, NOVELTY: 0.0067573, AVERAGE_POPULARITY: 0.2066371, DIVERSITY_MEAN_INTER_LIST: 0.8129871, DIVERSITY_HERFINDAHL: 0.9812819, COVERAGE_ITEM: 0.1712895, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1814981, SHANNON_ENTROPY: 8.1956268, 
SearchBayesianSkopt: Config 123 is suboptimal. Config: {'topK': 3976, 'shrink': 11, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428967, PRECISION: 0.0080165, PRECISION_RECALL_MIN_DEN: 0.0307163, RECALL: 0.0307163, MAP: 0.0106540, MRR: 0.0266286, NDCG: 0.0201895, F1: 0.0127147, HIT_RATE: 0.0801653, ARHR: 0.0272665, RMSE: 1.5530648, NOVELTY: 0.0049229, AVERAGE_POPULARITY: 0.8453142, DIVERSITY_MEAN_INTER_LIST: 0.5688436, DIVERSITY_HERFINDAHL: 0.9568726, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3227855, SHANNON_ENTROPY: 4.8682591, 
SearchBayesianSkopt: Config 124 is suboptimal. Config: {'topK': 3993, 'shrink': 2997, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0427317, PRECISION: 0.0080372, PRECISION_RECALL_MIN_DEN: 0.0308196, RECALL: 0.0308196, MAP: 0.0107223, MRR: 0.0267001, NDCG: 0.0202645, F1: 0.0127495, HIT_RATE: 0.0803719, ARHR: 0.0273759, RMSE: 0.9916144, NOVELTY: 0.0049226, AVERAGE_POPULARITY: 0.8455378, DIVERSITY_MEAN_INTER_LIST: 0.5680485, DIVERSITY_HERFINDAHL: 0.9567931, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3222582, SHANNON_ENTROPY: 4.8659118, 
SearchBayesianSkopt: Config 125 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428850, PRECISION: 0.0080785, PRECISION_RECALL_MIN_DEN: 0.0309917, RECALL: 0.0309917, MAP: 0.0106562, MRR: 0.0266894, NDCG: 0.0202758, F1: 0.0128163, HIT_RATE: 0.0807851, ARHR: 0.0273112, RMSE: 4.8362828, NOVELTY: 0.0049231, AVERAGE_POPULARITY: 0.8450448, DIVERSITY_MEAN_INTER_LIST: 0.5694591, DIVERSITY_HERFINDAHL: 0.9569341, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3231516, SHANNON_ENTROPY: 4.8690561, 
SearchBayesianSkopt: Config 126 is suboptimal. Config: {'topK': 3984, 'shrink': 4, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0428104, PRECISION: 0.0080372, PRECISION_RECALL_MIN_DEN: 0.0308540, RECALL: 0.0308540, MAP: 0.0106703, MRR: 0.0265757, NDCG: 0.0202216, F1: 0.0127525, HIT_RATE: 0.0803719, ARHR: 0.0272584, RMSE: 2.7033439, NOVELTY: 0.0049231, AVERAGE_POPULARITY: 0.8450394, DIVERSITY_MEAN_INTER_LIST: 0.5700453, DIVERSITY_HERFINDAHL: 0.9569928, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3235915, SHANNON_ENTROPY: 4.8718589, 
SearchBayesianSkopt: Config 127 is suboptimal. Config: {'topK': 3983, 'shrink': 30, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0428407, PRECISION: 0.0080579, PRECISION_RECALL_MIN_DEN: 0.0308884, RECALL: 0.0308884, MAP: 0.0106638, MRR: 0.0266249, NDCG: 0.0202400, F1: 0.0127814, HIT_RATE: 0.0805785, ARHR: 0.0272799, RMSE: 0.9013511, NOVELTY: 0.0049228, AVERAGE_POPULARITY: 0.8454002, DIVERSITY_MEAN_INTER_LIST: 0.5687678, DIVERSITY_HERFINDAHL: 0.9568650, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3227674, SHANNON_ENTROPY: 4.8681068, 
SearchBayesianSkopt: Config 128 is suboptimal. Config: {'topK': 3978, 'shrink': 2956, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428565, PRECISION: 0.0080579, PRECISION_RECALL_MIN_DEN: 0.0308540, RECALL: 0.0308540, MAP: 0.0106728, MRR: 0.0266449, NDCG: 0.0202439, F1: 0.0127785, HIT_RATE: 0.0805785, ARHR: 0.0273035, RMSE: 0.9915212, NOVELTY: 0.0049228, AVERAGE_POPULARITY: 0.8453922, DIVERSITY_MEAN_INTER_LIST: 0.5686062, DIVERSITY_HERFINDAHL: 0.9568489, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3225637, SHANNON_ENTROPY: 4.8670375, 
SearchBayesianSkopt: Config 129 is suboptimal. Config: {'topK': 3956, 'shrink': 2975, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0428867, PRECISION: 0.0080992, PRECISION_RECALL_MIN_DEN: 0.0309917, RECALL: 0.0309917, MAP: 0.0107516, MRR: 0.0269075, NDCG: 0.0203701, F1: 0.0128422, HIT_RATE: 0.0809917, ARHR: 0.0275454, RMSE: 0.9916100, NOVELTY: 0.0049230, AVERAGE_POPULARITY: 0.8452076, DIVERSITY_MEAN_INTER_LIST: 0.5693893, DIVERSITY_HERFINDAHL: 0.9569272, COVERAGE_ITEM: 0.0038389, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3186702, SHANNON_ENTROPY: 4.8700796, 
SearchBayesianSkopt: Config 130 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428850, PRECISION: 0.0080785, PRECISION_RECALL_MIN_DEN: 0.0309917, RECALL: 0.0309917, MAP: 0.0106562, MRR: 0.0266894, NDCG: 0.0202758, F1: 0.0128163, HIT_RATE: 0.0807851, ARHR: 0.0273112, RMSE: 4.8362828, NOVELTY: 0.0049231, AVERAGE_POPULARITY: 0.8450448, DIVERSITY_MEAN_INTER_LIST: 0.5694591, DIVERSITY_HERFINDAHL: 0.9569341, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3231516, SHANNON_ENTROPY: 4.8690561, 
SearchBayesianSkopt: Config 131 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428850, PRECISION: 0.0080785, PRECISION_RECALL_MIN_DEN: 0.0309917, RECALL: 0.0309917, MAP: 0.0106562, MRR: 0.0266894, NDCG: 0.0202758, F1: 0.0128163, HIT_RATE: 0.0807851, ARHR: 0.0273112, RMSE: 4.8362828, NOVELTY: 0.0049231, AVERAGE_POPULARITY: 0.8450448, DIVERSITY_MEAN_INTER_LIST: 0.5694591, DIVERSITY_HERFINDAHL: 0.9569341, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3231516, SHANNON_ENTROPY: 4.8690561, 
SearchBayesianSkopt: Config 132 is suboptimal. Config: {'topK': 3994, 'shrink': 2998, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0427590, PRECISION: 0.0080165, PRECISION_RECALL_MIN_DEN: 0.0307507, RECALL: 0.0307507, MAP: 0.0107009, MRR: 0.0266835, NDCG: 0.0202278, F1: 0.0127176, HIT_RATE: 0.0801653, ARHR: 0.0273386, RMSE: 0.9916159, NOVELTY: 0.0049226, AVERAGE_POPULARITY: 0.8455732, DIVERSITY_MEAN_INTER_LIST: 0.5678709, DIVERSITY_HERFINDAHL: 0.9567754, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3220306, SHANNON_ENTROPY: 4.8646196, 
