CrossSearchBayesianSkopt: New best config found. Config 0: {'num_factors': 232, 'n_oversamples': 28, 'n_iter': 14, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.036011±0.0008, PRECISION: 0.004901±0.0001, PRECISION_RECALL_MIN_DEN: 0.049011±0.0008, RECALL: 0.049011±0.0008, MAP: 0.026052±0.0008, MRR: 0.026052±0.0008, NDCG: 0.031489±0.0007, F1: 0.008911±0.0001, HIT_RATE: 0.049011±0.0008, ARHR: 0.026052±0.0008, RMSE: 0.952762±0.0003, NOVELTY: 0.005952±0.0000, AVERAGE_POPULARITY: 0.261076±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.974472±0.0002, DIVERSITY_HERFINDAHL: 0.997443±0.0000, COVERAGE_ITEM: 0.061303±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.349489±0.0031, SHANNON_ENTROPY: 9.044959±0.0109, 
CrossSearchBayesianSkopt: Config 56 is suboptimal. Config: {'num_factors': 63, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.037920±0.0010, PRECISION: 0.005548±0.0001, PRECISION_RECALL_MIN_DEN: 0.055485±0.0011, RECALL: 0.055485±0.0011, MAP: 0.026400±0.0008, MRR: 0.026400±0.0008, NDCG: 0.033221±0.0008, F1: 0.010088±0.0002, HIT_RATE: 0.055485±0.0011, ARHR: 0.026400±0.0008, RMSE: 0.939872±0.0011, NOVELTY: 0.005503±0.0000, AVERAGE_POPULARITY: 0.493782±0.0064, DIVERSITY_MEAN_INTER_LIST: 0.941363±0.0003, DIVERSITY_HERFINDAHL: 0.994132±0.0000, COVERAGE_ITEM: 0.046088±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.200631±0.0016, SHANNON_ENTROPY: 7.850901±0.0066, 
CrossSearchBayesianSkopt: Config 57 is suboptimal. Config: {'num_factors': 507, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035391±0.0009, PRECISION: 0.004661±0.0001, PRECISION_RECALL_MIN_DEN: 0.046608±0.0008, RECALL: 0.046608±0.0008, MAP: 0.026190±0.0008, MRR: 0.026190±0.0008, NDCG: 0.031047±0.0007, F1: 0.008474±0.0002, HIT_RATE: 0.046608±0.0008, ARHR: 0.026190±0.0008, RMSE: 0.957214±0.0007, NOVELTY: 0.006292±0.0000, AVERAGE_POPULARITY: 0.164394±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.984217±0.0000, DIVERSITY_HERFINDAHL: 0.998417±0.0000, COVERAGE_ITEM: 0.121546±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.333802±0.0015, SHANNON_ENTROPY: 9.930044±0.0057, 
CrossSearchBayesianSkopt: Config 58 is suboptimal. Config: {'num_factors': 508, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035517±0.0010, PRECISION: 0.004648±0.0001, PRECISION_RECALL_MIN_DEN: 0.046484±0.0010, RECALL: 0.046484±0.0010, MAP: 0.026209±0.0009, MRR: 0.026209±0.0009, NDCG: 0.031043±0.0009, F1: 0.008452±0.0002, HIT_RATE: 0.046484±0.0010, ARHR: 0.026209±0.0009, RMSE: 0.957126±0.0005, NOVELTY: 0.006293±0.0000, AVERAGE_POPULARITY: 0.164282±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.984240±0.0000, DIVERSITY_HERFINDAHL: 0.998420±0.0000, COVERAGE_ITEM: 0.121795±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.333861±0.0015, SHANNON_ENTROPY: 9.933156±0.0052, 
CrossSearchBayesianSkopt: Config 59 is suboptimal. Config: {'num_factors': 509, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035323±0.0008, PRECISION: 0.004637±0.0001, PRECISION_RECALL_MIN_DEN: 0.046369±0.0006, RECALL: 0.046369±0.0006, MAP: 0.026054±0.0008, MRR: 0.026054±0.0008, NDCG: 0.030894±0.0007, F1: 0.008431±0.0001, HIT_RATE: 0.046369±0.0006, ARHR: 0.026054±0.0008, RMSE: 0.957235±0.0005, NOVELTY: 0.006295±0.0000, AVERAGE_POPULARITY: 0.163918±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.984259±0.0000, DIVERSITY_HERFINDAHL: 0.998422±0.0000, COVERAGE_ITEM: 0.122174±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.333427±0.0024, SHANNON_ENTROPY: 9.935605±0.0073, 
CrossSearchBayesianSkopt: Config 60 is suboptimal. Config: {'num_factors': 508, 'n_oversamples': 1, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.033595±0.0010, PRECISION: 0.004506±0.0001, PRECISION_RECALL_MIN_DEN: 0.045056±0.0012, RECALL: 0.045056±0.0012, MAP: 0.025256±0.0008, MRR: 0.025256±0.0008, NDCG: 0.029933±0.0009, F1: 0.008192±0.0002, HIT_RATE: 0.045056±0.0012, ARHR: 0.025256±0.0008, RMSE: 0.947249±0.0007, NOVELTY: 0.005892±0.0000, AVERAGE_POPULARITY: 0.297847±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.979514±0.0000, DIVERSITY_HERFINDAHL: 0.997947±0.0000, COVERAGE_ITEM: 0.085483±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.324514±0.0033, SHANNON_ENTROPY: 9.398844±0.0033, 
CrossSearchBayesianSkopt: Config 61 is suboptimal. Config: {'num_factors': 489, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044448±0.0007, PRECISION: 0.005893±0.0001, PRECISION_RECALL_MIN_DEN: 0.058934±0.0009, RECALL: 0.058934±0.0009, MAP: 0.032421±0.0007, MRR: 0.032421±0.0007, NDCG: 0.038733±0.0008, F1: 0.010715±0.0002, HIT_RATE: 0.058934±0.0009, ARHR: 0.032421±0.0007, RMSE: 0.938347±0.0011, NOVELTY: 0.006158±0.0000, AVERAGE_POPULARITY: 0.205325±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.984889±0.0000, DIVERSITY_HERFINDAHL: 0.998485±0.0000, COVERAGE_ITEM: 0.130143±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.329261±0.0031, SHANNON_ENTROPY: 9.996554±0.0020, 
CrossSearchBayesianSkopt: Config 62 is suboptimal. Config: {'num_factors': 495, 'n_oversamples': 1, 'n_iter': 2, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.043463±0.0006, PRECISION: 0.005742±0.0001, PRECISION_RECALL_MIN_DEN: 0.057418±0.0006, RECALL: 0.057418±0.0006, MAP: 0.032136±0.0006, MRR: 0.032136±0.0006, NDCG: 0.038146±0.0005, F1: 0.010440±0.0001, HIT_RATE: 0.057418±0.0006, ARHR: 0.032136±0.0006, RMSE: 0.936057±0.0007, NOVELTY: 0.006015±0.0000, AVERAGE_POPULARITY: 0.255368±0.0035, DIVERSITY_MEAN_INTER_LIST: 0.983197±0.0000, DIVERSITY_HERFINDAHL: 0.998315±0.0000, COVERAGE_ITEM: 0.119740±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.307809±0.0019, SHANNON_ENTROPY: 9.796668±0.0052, 
CrossSearchBayesianSkopt: Config 63 is suboptimal. Config: {'num_factors': 519, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.032957±0.0005, PRECISION: 0.004325±0.0001, PRECISION_RECALL_MIN_DEN: 0.043247±0.0009, RECALL: 0.043247±0.0009, MAP: 0.024541±0.0006, MRR: 0.024541±0.0006, NDCG: 0.028990±0.0006, F1: 0.007863±0.0002, HIT_RATE: 0.043247±0.0009, ARHR: 0.024541±0.0006, RMSE: 0.989548±0.0003, NOVELTY: 0.006271±0.0000, AVERAGE_POPULARITY: 0.163014±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.982700±0.0000, DIVERSITY_HERFINDAHL: 0.998266±0.0000, COVERAGE_ITEM: 0.102666±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.345594±0.0025, SHANNON_ENTROPY: 9.745206±0.0020, 
CrossSearchBayesianSkopt: Config 64 is suboptimal. Config: {'num_factors': 516, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044358±0.0007, PRECISION: 0.005829±0.0001, PRECISION_RECALL_MIN_DEN: 0.058287±0.0009, RECALL: 0.058287±0.0009, MAP: 0.032422±0.0006, MRR: 0.032422±0.0006, NDCG: 0.038589±0.0007, F1: 0.010598±0.0002, HIT_RATE: 0.058287±0.0009, ARHR: 0.032422±0.0006, RMSE: 0.938974±0.0011, NOVELTY: 0.006184±0.0000, AVERAGE_POPULARITY: 0.198231±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.985316±0.0000, DIVERSITY_HERFINDAHL: 0.998527±0.0000, COVERAGE_ITEM: 0.135085±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.332037±0.0024, SHANNON_ENTROPY: 10.059020±0.0024, 
CrossSearchBayesianSkopt: Config 65 is suboptimal. Config: {'num_factors': 520, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.033083±0.0003, PRECISION: 0.004314±0.0000, PRECISION_RECALL_MIN_DEN: 0.043141±0.0005, RECALL: 0.043141±0.0005, MAP: 0.024653±0.0004, MRR: 0.024653±0.0004, NDCG: 0.029058±0.0004, F1: 0.007844±0.0001, HIT_RATE: 0.043141±0.0005, ARHR: 0.024653±0.0004, RMSE: 0.989548±0.0003, NOVELTY: 0.006272±0.0000, AVERAGE_POPULARITY: 0.162789±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.982720±0.0000, DIVERSITY_HERFINDAHL: 0.998268±0.0000, COVERAGE_ITEM: 0.102860±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.345494±0.0022, SHANNON_ENTROPY: 9.747463±0.0011, 
CrossSearchBayesianSkopt: Config 66 is suboptimal. Config: {'num_factors': 456, 'n_oversamples': 29, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.038773±0.0006, PRECISION: 0.005210±0.0001, PRECISION_RECALL_MIN_DEN: 0.052097±0.0006, RECALL: 0.052097±0.0006, MAP: 0.028391±0.0005, MRR: 0.028391±0.0005, NDCG: 0.034013±0.0005, F1: 0.009472±0.0001, HIT_RATE: 0.052097±0.0006, ARHR: 0.028391±0.0005, RMSE: 0.937951±0.0018, NOVELTY: 0.005824±0.0000, AVERAGE_POPULARITY: 0.333518±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.977788±0.0001, DIVERSITY_HERFINDAHL: 0.997774±0.0000, COVERAGE_ITEM: 0.097583±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.271022±0.0010, SHANNON_ENTROPY: 9.352913±0.0031, 
CrossSearchBayesianSkopt: Config 67 is suboptimal. Config: {'num_factors': 444, 'n_oversamples': 1, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.038379±0.0008, PRECISION: 0.005174±0.0001, PRECISION_RECALL_MIN_DEN: 0.051742±0.0013, RECALL: 0.051742±0.0013, MAP: 0.028269±0.0007, MRR: 0.028269±0.0007, NDCG: 0.033824±0.0008, F1: 0.009408±0.0002, HIT_RATE: 0.051742±0.0013, ARHR: 0.028269±0.0007, RMSE: 0.938344±0.0006, NOVELTY: 0.005799±0.0000, AVERAGE_POPULARITY: 0.344389±0.0037, DIVERSITY_MEAN_INTER_LIST: 0.976656±0.0001, DIVERSITY_HERFINDAHL: 0.997661±0.0000, COVERAGE_ITEM: 0.095442±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.262891±0.0012, SHANNON_ENTROPY: 9.280144±0.0028, 
CrossSearchBayesianSkopt: Config 68 is suboptimal. Config: {'num_factors': 507, 'n_oversamples': 28, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044346±0.0007, PRECISION: 0.005879±0.0001, PRECISION_RECALL_MIN_DEN: 0.058792±0.0010, RECALL: 0.058792±0.0010, MAP: 0.032408±0.0007, MRR: 0.032408±0.0007, NDCG: 0.038687±0.0008, F1: 0.010689±0.0002, HIT_RATE: 0.058792±0.0010, ARHR: 0.032408±0.0007, RMSE: 0.938804±0.0011, NOVELTY: 0.006176±0.0000, AVERAGE_POPULARITY: 0.200351±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.985199±0.0000, DIVERSITY_HERFINDAHL: 0.998515±0.0000, COVERAGE_ITEM: 0.133636±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.330979±0.0025, SHANNON_ENTROPY: 10.040159±0.0023, 
CrossSearchBayesianSkopt: Config 69 is suboptimal. Config: {'num_factors': 550, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.032755±0.0005, PRECISION: 0.004287±0.0001, PRECISION_RECALL_MIN_DEN: 0.042866±0.0006, RECALL: 0.042866±0.0006, MAP: 0.024486±0.0005, MRR: 0.024486±0.0005, NDCG: 0.028859±0.0005, F1: 0.007794±0.0001, HIT_RATE: 0.042866±0.0006, ARHR: 0.024486±0.0005, RMSE: 0.989756±0.0003, NOVELTY: 0.006300±0.0000, AVERAGE_POPULARITY: 0.156737±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.983356±0.0000, DIVERSITY_HERFINDAHL: 0.998331±0.0000, COVERAGE_ITEM: 0.107889±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.346701±0.0013, SHANNON_ENTROPY: 9.817161±0.0026, 
CrossSearchBayesianSkopt: Config 70 is suboptimal. Config: {'num_factors': 550, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.033085±0.0006, PRECISION: 0.004301±0.0001, PRECISION_RECALL_MIN_DEN: 0.043008±0.0006, RECALL: 0.043008±0.0006, MAP: 0.024672±0.0007, MRR: 0.024672±0.0007, NDCG: 0.029043±0.0006, F1: 0.007820±0.0001, HIT_RATE: 0.043008±0.0006, ARHR: 0.024672±0.0007, RMSE: 0.989736±0.0003, NOVELTY: 0.006300±0.0000, AVERAGE_POPULARITY: 0.156754±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.983346±0.0000, DIVERSITY_HERFINDAHL: 0.998330±0.0000, COVERAGE_ITEM: 0.108062±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.345903±0.0008, SHANNON_ENTROPY: 9.816248±0.0022, 
CrossSearchBayesianSkopt: Config 71 is suboptimal. Config: {'num_factors': 411, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044799±0.0007, PRECISION: 0.006000±0.0001, PRECISION_RECALL_MIN_DEN: 0.059998±0.0010, RECALL: 0.059998±0.0010, MAP: 0.032573±0.0007, MRR: 0.032573±0.0007, NDCG: 0.039087±0.0008, F1: 0.010909±0.0002, HIT_RATE: 0.059998±0.0010, ARHR: 0.032573±0.0007, RMSE: 0.936600±0.0011, NOVELTY: 0.006076±0.0000, AVERAGE_POPULARITY: 0.229598±0.0032, DIVERSITY_MEAN_INTER_LIST: 0.983317±0.0000, DIVERSITY_HERFINDAHL: 0.998327±0.0000, COVERAGE_ITEM: 0.115577±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.319858±0.0020, SHANNON_ENTROPY: 9.795387±0.0027, 
CrossSearchBayesianSkopt: Config 72 is suboptimal. Config: {'num_factors': 55, 'n_oversamples': 1, 'n_iter': 4, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.035028±0.0006, PRECISION: 0.005160±0.0001, PRECISION_RECALL_MIN_DEN: 0.051601±0.0005, RECALL: 0.051601±0.0005, MAP: 0.024410±0.0005, MRR: 0.024410±0.0005, NDCG: 0.030777±0.0004, F1: 0.009382±0.0001, HIT_RATE: 0.051601±0.0005, ARHR: 0.024410±0.0005, RMSE: 0.942197±0.0010, NOVELTY: 0.005461±0.0000, AVERAGE_POPULARITY: 0.515879±0.0063, DIVERSITY_MEAN_INTER_LIST: 0.935838±0.0003, DIVERSITY_HERFINDAHL: 0.993580±0.0000, COVERAGE_ITEM: 0.038875±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.214758±0.0056, SHANNON_ENTROPY: 7.699737±0.0069, 
CrossSearchBayesianSkopt: Config 73 is suboptimal. Config: {'num_factors': 54, 'n_oversamples': 29, 'n_iter': 19, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.034539±0.0005, PRECISION: 0.004988±0.0001, PRECISION_RECALL_MIN_DEN: 0.049880±0.0009, RECALL: 0.049880±0.0009, MAP: 0.024421±0.0005, MRR: 0.024421±0.0005, NDCG: 0.030395±0.0004, F1: 0.009069±0.0002, HIT_RATE: 0.049880±0.0009, ARHR: 0.024421±0.0005, RMSE: 0.956333±0.0005, NOVELTY: 0.005508±0.0000, AVERAGE_POPULARITY: 0.478180±0.0056, DIVERSITY_MEAN_INTER_LIST: 0.934234±0.0007, DIVERSITY_HERFINDAHL: 0.993419±0.0001, COVERAGE_ITEM: 0.022568±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.346725±0.0027, SHANNON_ENTROPY: 7.590883±0.0187, 
CrossSearchBayesianSkopt: Config 74 is suboptimal. Config: {'num_factors': 539, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035001±0.0009, PRECISION: 0.004591±0.0001, PRECISION_RECALL_MIN_DEN: 0.045908±0.0009, RECALL: 0.045908±0.0009, MAP: 0.025846±0.0008, MRR: 0.025846±0.0008, NDCG: 0.030626±0.0008, F1: 0.008347±0.0002, HIT_RATE: 0.045908±0.0009, ARHR: 0.025846±0.0008, RMSE: 0.957897±0.0005, NOVELTY: 0.006327±0.0000, AVERAGE_POPULARITY: 0.157015±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.984773±0.0000, DIVERSITY_HERFINDAHL: 0.998473±0.0000, COVERAGE_ITEM: 0.128943±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.332223±0.0014, SHANNON_ENTROPY: 10.006134±0.0045, 
CrossSearchBayesianSkopt: Config 75 is suboptimal. Config: {'num_factors': 489, 'n_oversamples': 29, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.038997±0.0005, PRECISION: 0.005276±0.0001, PRECISION_RECALL_MIN_DEN: 0.052762±0.0014, RECALL: 0.052762±0.0014, MAP: 0.028928±0.0002, MRR: 0.028928±0.0002, NDCG: 0.034558±0.0003, F1: 0.009593±0.0003, HIT_RATE: 0.052762±0.0014, ARHR: 0.028928±0.0002, RMSE: 0.937958±0.0013, NOVELTY: 0.005852±0.0000, AVERAGE_POPULARITY: 0.322296±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.978982±0.0001, DIVERSITY_HERFINDAHL: 0.997894±0.0000, COVERAGE_ITEM: 0.102147±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.276420±0.0010, SHANNON_ENTROPY: 9.443152±0.0056, 
CrossSearchBayesianSkopt: Config 76 is suboptimal. Config: {'num_factors': 793, 'n_oversamples': 30, 'n_iter': 19, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042355±0.0005, PRECISION: 0.005491±0.0001, PRECISION_RECALL_MIN_DEN: 0.054908±0.0006, RECALL: 0.054908±0.0006, MAP: 0.031496±0.0006, MRR: 0.031496±0.0006, NDCG: 0.037085±0.0005, F1: 0.009983±0.0001, HIT_RATE: 0.054908±0.0006, ARHR: 0.031496±0.0006, RMSE: 0.944389±0.0011, NOVELTY: 0.006423±0.0000, AVERAGE_POPULARITY: 0.143877±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.988488±0.0000, DIVERSITY_HERFINDAHL: 0.998844±0.0000, COVERAGE_ITEM: 0.188689±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.352951±0.0018, SHANNON_ENTROPY: 10.596279±0.0021, 
CrossSearchBayesianSkopt: Config 77 is suboptimal. Config: {'num_factors': 562, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.032802±0.0006, PRECISION: 0.004281±0.0001, PRECISION_RECALL_MIN_DEN: 0.042813±0.0008, RECALL: 0.042813±0.0008, MAP: 0.024597±0.0005, MRR: 0.024597±0.0005, NDCG: 0.028932±0.0006, F1: 0.007784±0.0001, HIT_RATE: 0.042813±0.0008, ARHR: 0.024597±0.0005, RMSE: 0.989843±0.0002, NOVELTY: 0.006311±0.0000, AVERAGE_POPULARITY: 0.154416±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.983593±0.0000, DIVERSITY_HERFINDAHL: 0.998355±0.0000, COVERAGE_ITEM: 0.109403±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.348551±0.0018, SHANNON_ENTROPY: 9.843104±0.0022, 
CrossSearchBayesianSkopt: Config 78 is suboptimal. Config: {'num_factors': 561, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.032737±0.0008, PRECISION: 0.004265±0.0001, PRECISION_RECALL_MIN_DEN: 0.042653±0.0010, RECALL: 0.042653±0.0010, MAP: 0.024477±0.0007, MRR: 0.024477±0.0007, NDCG: 0.028807±0.0007, F1: 0.007755±0.0002, HIT_RATE: 0.042653±0.0010, ARHR: 0.024477±0.0007, RMSE: 0.989853±0.0002, NOVELTY: 0.006311±0.0000, AVERAGE_POPULARITY: 0.154466±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.983590±0.0000, DIVERSITY_HERFINDAHL: 0.998355±0.0000, COVERAGE_ITEM: 0.109392±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.347967±0.0012, SHANNON_ENTROPY: 9.841494±0.0031, 
CrossSearchBayesianSkopt: Config 79 is suboptimal. Config: {'num_factors': 487, 'n_oversamples': 1, 'n_iter': 19, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044474±0.0007, PRECISION: 0.005889±0.0001, PRECISION_RECALL_MIN_DEN: 0.058890±0.0011, RECALL: 0.058890±0.0011, MAP: 0.032501±0.0007, MRR: 0.032501±0.0007, NDCG: 0.038784±0.0007, F1: 0.010707±0.0002, HIT_RATE: 0.058890±0.0011, ARHR: 0.032501±0.0007, RMSE: 0.938298±0.0010, NOVELTY: 0.006155±0.0000, AVERAGE_POPULARITY: 0.206357±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.984833±0.0000, DIVERSITY_HERFINDAHL: 0.998479±0.0000, COVERAGE_ITEM: 0.129581±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.329071±0.0021, SHANNON_ENTROPY: 9.990065±0.0024, 
CrossSearchBayesianSkopt: Config 80 is suboptimal. Config: {'num_factors': 785, 'n_oversamples': 1, 'n_iter': 19, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042331±0.0006, PRECISION: 0.005487±0.0001, PRECISION_RECALL_MIN_DEN: 0.054873±0.0008, RECALL: 0.054873±0.0008, MAP: 0.031329±0.0005, MRR: 0.031329±0.0005, NDCG: 0.036953±0.0005, F1: 0.009977±0.0001, HIT_RATE: 0.054873±0.0008, ARHR: 0.031329±0.0005, RMSE: 0.944335±0.0012, NOVELTY: 0.006416±0.0000, AVERAGE_POPULARITY: 0.145229±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.988403±0.0000, DIVERSITY_HERFINDAHL: 0.998836±0.0000, COVERAGE_ITEM: 0.187175±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.352196±0.0027, SHANNON_ENTROPY: 10.581761±0.0034, 
CrossSearchBayesianSkopt: Config 81 is suboptimal. Config: {'num_factors': 429, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044682±0.0009, PRECISION: 0.005923±0.0001, PRECISION_RECALL_MIN_DEN: 0.059227±0.0009, RECALL: 0.059227±0.0009, MAP: 0.032475±0.0006, MRR: 0.032475±0.0006, NDCG: 0.038845±0.0006, F1: 0.010768±0.0002, HIT_RATE: 0.059227±0.0009, ARHR: 0.032475±0.0006, RMSE: 0.937095±0.0010, NOVELTY: 0.006096±0.0000, AVERAGE_POPULARITY: 0.223438±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.983737±0.0000, DIVERSITY_HERFINDAHL: 0.998369±0.0000, COVERAGE_ITEM: 0.118367±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.324209±0.0025, SHANNON_ENTROPY: 9.846179±0.0023, 
CrossSearchBayesianSkopt: Config 82 is suboptimal. Config: {'num_factors': 470, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044605±0.0008, PRECISION: 0.005894±0.0001, PRECISION_RECALL_MIN_DEN: 0.058943±0.0007, RECALL: 0.058943±0.0007, MAP: 0.032574±0.0006, MRR: 0.032574±0.0006, NDCG: 0.038854±0.0006, F1: 0.010717±0.0001, HIT_RATE: 0.058943±0.0007, ARHR: 0.032574±0.0006, RMSE: 0.937794±0.0013, NOVELTY: 0.006138±0.0000, AVERAGE_POPULARITY: 0.211120±0.0027, DIVERSITY_MEAN_INTER_LIST: 0.984521±0.0000, DIVERSITY_HERFINDAHL: 0.998448±0.0000, COVERAGE_ITEM: 0.126672±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.326477±0.0026, SHANNON_ENTROPY: 9.948449±0.0009, 
CrossSearchBayesianSkopt: Config 83 is suboptimal. Config: {'num_factors': 51, 'n_oversamples': 29, 'n_iter': 19, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.037084±0.0010, PRECISION: 0.005475±0.0001, PRECISION_RECALL_MIN_DEN: 0.054749±0.0010, RECALL: 0.054749±0.0010, MAP: 0.025708±0.0007, MRR: 0.025708±0.0007, NDCG: 0.032511±0.0007, F1: 0.009954±0.0002, HIT_RATE: 0.054749±0.0010, ARHR: 0.025708±0.0007, RMSE: 0.940938±0.0012, NOVELTY: 0.005484±0.0000, AVERAGE_POPULARITY: 0.506440±0.0060, DIVERSITY_MEAN_INTER_LIST: 0.936105±0.0002, DIVERSITY_HERFINDAHL: 0.993606±0.0000, COVERAGE_ITEM: 0.042952±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.199045±0.0019, SHANNON_ENTROPY: 7.734638±0.0021, 
