CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 195, 'shrink': 161, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.2594949699655607, 'tversky_beta': 1.8796558071589524} - results: ROC_AUC: 0.053529±0.0007, PRECISION: 0.007530±0.0002, PRECISION_RECALL_MIN_DEN: 0.075302±0.0024, RECALL: 0.075302±0.0024, MAP: 0.038184±0.0010, MRR: 0.038184±0.0010, NDCG: 0.046929±0.0010, F1: 0.013691±0.0004, HIT_RATE: 0.075302±0.0024, ARHR: 0.038184±0.0010, RMSE: 0.946386±0.0011, NOVELTY: 0.006811±0.0000, AVERAGE_POPULARITY: 0.231272±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.989697±0.0001, DIVERSITY_HERFINDAHL: 0.998949±0.0000, COVERAGE_ITEM: 0.564996±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.377207±0.0010, SHANNON_ENTROPY: 11.804890±0.0061, 
CrossSearchBayesianSkopt: Config 52 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057675±0.0024, PRECISION: 0.008038±0.0003, PRECISION_RECALL_MIN_DEN: 0.080383±0.0032, RECALL: 0.080383±0.0032, MAP: 0.041452±0.0018, MRR: 0.041452±0.0018, NDCG: 0.050628±0.0021, F1: 0.014615±0.0006, HIT_RATE: 0.080383±0.0032, ARHR: 0.041452±0.0018, RMSE: 0.997585±0.0001, NOVELTY: 0.006139±0.0000, AVERAGE_POPULARITY: 0.288171±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.980840±0.0001, DIVERSITY_HERFINDAHL: 0.998064±0.0000, COVERAGE_ITEM: 0.260103±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.233179±0.0009, SHANNON_ENTROPY: 10.222426±0.0088, 
CrossSearchBayesianSkopt: Config 53 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057675±0.0024, PRECISION: 0.008038±0.0003, PRECISION_RECALL_MIN_DEN: 0.080383±0.0032, RECALL: 0.080383±0.0032, MAP: 0.041452±0.0018, MRR: 0.041452±0.0018, NDCG: 0.050628±0.0021, F1: 0.014615±0.0006, HIT_RATE: 0.080383±0.0032, ARHR: 0.041452±0.0018, RMSE: 0.997585±0.0001, NOVELTY: 0.006139±0.0000, AVERAGE_POPULARITY: 0.288171±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.980840±0.0001, DIVERSITY_HERFINDAHL: 0.998064±0.0000, COVERAGE_ITEM: 0.260103±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.233179±0.0009, SHANNON_ENTROPY: 10.222426±0.0088, 
CrossSearchBayesianSkopt: New best config found. Config 54: {'topK': 22, 'shrink': 1979, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9994337067038583, 'tversky_beta': 0.5196723254808783} - results: ROC_AUC: 0.066042±0.0021, PRECISION: 0.009130±0.0004, PRECISION_RECALL_MIN_DEN: 0.091295±0.0036, RECALL: 0.091295±0.0036, MAP: 0.047000±0.0013, MRR: 0.047000±0.0013, NDCG: 0.057466±0.0015, F1: 0.016599±0.0007, HIT_RATE: 0.091295±0.0036, ARHR: 0.047000±0.0013, RMSE: 0.994492±0.0001, NOVELTY: 0.006662±0.0000, AVERAGE_POPULARITY: 0.201912±0.0013, DIVERSITY_MEAN_INTER_LIST: 0.991406±0.0000, DIVERSITY_HERFINDAHL: 0.999120±0.0000, COVERAGE_ITEM: 0.515091±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.339139±0.0008, SHANNON_ENTROPY: 11.634714±0.0038, 
CrossSearchBayesianSkopt: Config 55 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057675±0.0024, PRECISION: 0.008038±0.0003, PRECISION_RECALL_MIN_DEN: 0.080383±0.0032, RECALL: 0.080383±0.0032, MAP: 0.041452±0.0018, MRR: 0.041452±0.0018, NDCG: 0.050628±0.0021, F1: 0.014615±0.0006, HIT_RATE: 0.080383±0.0032, ARHR: 0.041452±0.0018, RMSE: 0.997585±0.0001, NOVELTY: 0.006139±0.0000, AVERAGE_POPULARITY: 0.288171±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.980840±0.0001, DIVERSITY_HERFINDAHL: 0.998064±0.0000, COVERAGE_ITEM: 0.260103±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.233179±0.0009, SHANNON_ENTROPY: 10.222426±0.0088, 
CrossSearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 184, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.059211±0.0011, PRECISION: 0.008276±0.0002, PRECISION_RECALL_MIN_DEN: 0.082757±0.0017, RECALL: 0.082757±0.0017, MAP: 0.042420±0.0013, MRR: 0.042420±0.0013, NDCG: 0.051928±0.0013, F1: 0.015047±0.0003, HIT_RATE: 0.082757±0.0017, ARHR: 0.042420±0.0013, RMSE: 0.988665±0.0002, NOVELTY: 0.005879±0.0000, AVERAGE_POPULARITY: 0.454705±0.0032, DIVERSITY_MEAN_INTER_LIST: 0.943890±0.0005, DIVERSITY_HERFINDAHL: 0.994369±0.0001, COVERAGE_ITEM: 0.369646±0.0028, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.206978±0.0010, SHANNON_ENTROPY: 9.583066±0.0158, 
CrossSearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057675±0.0024, PRECISION: 0.008038±0.0003, PRECISION_RECALL_MIN_DEN: 0.080383±0.0032, RECALL: 0.080383±0.0032, MAP: 0.041452±0.0018, MRR: 0.041452±0.0018, NDCG: 0.050628±0.0021, F1: 0.014615±0.0006, HIT_RATE: 0.080383±0.0032, ARHR: 0.041452±0.0018, RMSE: 0.997585±0.0001, NOVELTY: 0.006139±0.0000, AVERAGE_POPULARITY: 0.288171±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.980840±0.0001, DIVERSITY_HERFINDAHL: 0.998064±0.0000, COVERAGE_ITEM: 0.260103±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.233179±0.0009, SHANNON_ENTROPY: 10.222426±0.0088, 
CrossSearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057675±0.0024, PRECISION: 0.008038±0.0003, PRECISION_RECALL_MIN_DEN: 0.080383±0.0032, RECALL: 0.080383±0.0032, MAP: 0.041452±0.0018, MRR: 0.041452±0.0018, NDCG: 0.050628±0.0021, F1: 0.014615±0.0006, HIT_RATE: 0.080383±0.0032, ARHR: 0.041452±0.0018, RMSE: 0.997585±0.0001, NOVELTY: 0.006139±0.0000, AVERAGE_POPULARITY: 0.288171±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.980840±0.0001, DIVERSITY_HERFINDAHL: 0.998064±0.0000, COVERAGE_ITEM: 0.260103±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.233179±0.0009, SHANNON_ENTROPY: 10.222426±0.0088, 
CrossSearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 3, 'shrink': 1605, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.6460021520381662, 'tversky_beta': 1.656660360162538} - results: ROC_AUC: 0.064779±0.0029, PRECISION: 0.008726±0.0004, PRECISION_RECALL_MIN_DEN: 0.087255±0.0036, RECALL: 0.087255±0.0036, MAP: 0.046485±0.0021, MRR: 0.046485±0.0021, NDCG: 0.056165±0.0021, F1: 0.015865±0.0007, HIT_RATE: 0.087255±0.0036, ARHR: 0.046485±0.0021, RMSE: 0.995969±0.0001, NOVELTY: 0.006773±0.0000, AVERAGE_POPULARITY: 0.156160±0.0005, DIVERSITY_MEAN_INTER_LIST: 0.989971±0.0001, DIVERSITY_HERFINDAHL: 0.998976±0.0000, COVERAGE_ITEM: 0.491571±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.350320±0.0010, SHANNON_ENTROPY: 11.671139±0.0091, 
CrossSearchBayesianSkopt: Config 60 is suboptimal. Config: {'topK': 5, 'shrink': 835, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.8740281107067982, 'tversky_beta': 1.6007525237883384} - results: ROC_AUC: 0.063589±0.0029, PRECISION: 0.008684±0.0003, PRECISION_RECALL_MIN_DEN: 0.086839±0.0031, RECALL: 0.086839±0.0031, MAP: 0.045426±0.0020, MRR: 0.045426±0.0020, NDCG: 0.055241±0.0020, F1: 0.015789±0.0006, HIT_RATE: 0.086839±0.0031, ARHR: 0.045426±0.0020, RMSE: 0.992747±0.0002, NOVELTY: 0.006923±0.0000, AVERAGE_POPULARITY: 0.133786±0.0006, DIVERSITY_MEAN_INTER_LIST: 0.994188±0.0001, DIVERSITY_HERFINDAHL: 0.999398±0.0000, COVERAGE_ITEM: 0.561655±0.0026, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.392790±0.0009, SHANNON_ENTROPY: 12.111392±0.0057, 
CrossSearchBayesianSkopt: Config 61 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057675±0.0024, PRECISION: 0.008038±0.0003, PRECISION_RECALL_MIN_DEN: 0.080383±0.0032, RECALL: 0.080383±0.0032, MAP: 0.041452±0.0018, MRR: 0.041452±0.0018, NDCG: 0.050628±0.0021, F1: 0.014615±0.0006, HIT_RATE: 0.080383±0.0032, ARHR: 0.041452±0.0018, RMSE: 0.997585±0.0001, NOVELTY: 0.006139±0.0000, AVERAGE_POPULARITY: 0.288171±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.980840±0.0001, DIVERSITY_HERFINDAHL: 0.998064±0.0000, COVERAGE_ITEM: 0.260103±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.233179±0.0009, SHANNON_ENTROPY: 10.222426±0.0088, 
CrossSearchBayesianSkopt: Config 62 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057675±0.0024, PRECISION: 0.008038±0.0003, PRECISION_RECALL_MIN_DEN: 0.080383±0.0032, RECALL: 0.080383±0.0032, MAP: 0.041452±0.0018, MRR: 0.041452±0.0018, NDCG: 0.050628±0.0021, F1: 0.014615±0.0006, HIT_RATE: 0.080383±0.0032, ARHR: 0.041452±0.0018, RMSE: 0.997585±0.0001, NOVELTY: 0.006139±0.0000, AVERAGE_POPULARITY: 0.288171±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.980840±0.0001, DIVERSITY_HERFINDAHL: 0.998064±0.0000, COVERAGE_ITEM: 0.260103±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.233179±0.0009, SHANNON_ENTROPY: 10.222426±0.0088, 
CrossSearchBayesianSkopt: Config 63 is suboptimal. Config: {'topK': 43, 'shrink': 1994, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9196466279280435, 'tversky_beta': 1.8126310108862373} - results: ROC_AUC: 0.064848±0.0019, PRECISION: 0.009055±0.0004, PRECISION_RECALL_MIN_DEN: 0.090546±0.0038, RECALL: 0.090546±0.0038, MAP: 0.046546±0.0014, MRR: 0.046546±0.0014, NDCG: 0.056918±0.0016, F1: 0.016463±0.0007, HIT_RATE: 0.090546±0.0038, ARHR: 0.046546±0.0014, RMSE: 0.993970±0.0002, NOVELTY: 0.006592±0.0000, AVERAGE_POPULARITY: 0.226036±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.989811±0.0001, DIVERSITY_HERFINDAHL: 0.998961±0.0000, COVERAGE_ITEM: 0.496112±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.327137±0.0010, SHANNON_ENTROPY: 11.485377±0.0078, 
CrossSearchBayesianSkopt: Config 64 is suboptimal. Config: {'topK': 198, 'shrink': 4, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.9756223317148511, 'tversky_beta': 1.5547234172177458} - results: ROC_AUC: 0.051243±0.0021, PRECISION: 0.007051±0.0004, PRECISION_RECALL_MIN_DEN: 0.070512±0.0036, RECALL: 0.070512±0.0036, MAP: 0.036339±0.0011, MRR: 0.036339±0.0011, NDCG: 0.044431±0.0014, F1: 0.012820±0.0007, HIT_RATE: 0.070512±0.0036, ARHR: 0.036339±0.0011, RMSE: 0.844735±0.0018, NOVELTY: 0.006861±0.0000, AVERAGE_POPULARITY: 0.176809±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.992377±0.0001, DIVERSITY_HERFINDAHL: 0.999217±0.0000, COVERAGE_ITEM: 0.623336±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.417618±0.0016, SHANNON_ENTROPY: 12.185675±0.0098, 
CrossSearchBayesianSkopt: Config 65 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057675±0.0024, PRECISION: 0.008038±0.0003, PRECISION_RECALL_MIN_DEN: 0.080383±0.0032, RECALL: 0.080383±0.0032, MAP: 0.041452±0.0018, MRR: 0.041452±0.0018, NDCG: 0.050628±0.0021, F1: 0.014615±0.0006, HIT_RATE: 0.080383±0.0032, ARHR: 0.041452±0.0018, RMSE: 0.997585±0.0001, NOVELTY: 0.006139±0.0000, AVERAGE_POPULARITY: 0.288171±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.980840±0.0001, DIVERSITY_HERFINDAHL: 0.998064±0.0000, COVERAGE_ITEM: 0.260103±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.233179±0.0009, SHANNON_ENTROPY: 10.222426±0.0088, 
CrossSearchBayesianSkopt: Config 66 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057675±0.0024, PRECISION: 0.008038±0.0003, PRECISION_RECALL_MIN_DEN: 0.080383±0.0032, RECALL: 0.080383±0.0032, MAP: 0.041452±0.0018, MRR: 0.041452±0.0018, NDCG: 0.050628±0.0021, F1: 0.014615±0.0006, HIT_RATE: 0.080383±0.0032, ARHR: 0.041452±0.0018, RMSE: 0.997585±0.0001, NOVELTY: 0.006139±0.0000, AVERAGE_POPULARITY: 0.288171±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.980840±0.0001, DIVERSITY_HERFINDAHL: 0.998064±0.0000, COVERAGE_ITEM: 0.260103±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.233179±0.0009, SHANNON_ENTROPY: 10.222426±0.0088, 
CrossSearchBayesianSkopt: Config 67 is suboptimal. Config: {'topK': 13, 'shrink': 1640, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.941078014929617, 'tversky_beta': 1.9700948471945012} - results: ROC_AUC: 0.065422±0.0022, PRECISION: 0.009009±0.0004, PRECISION_RECALL_MIN_DEN: 0.090087±0.0036, RECALL: 0.090087±0.0036, MAP: 0.046742±0.0017, MRR: 0.046742±0.0017, NDCG: 0.056988±0.0017, F1: 0.016380±0.0007, HIT_RATE: 0.090087±0.0036, ARHR: 0.046742±0.0017, RMSE: 0.994767±0.0001, NOVELTY: 0.006821±0.0000, AVERAGE_POPULARITY: 0.165395±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.993668±0.0001, DIVERSITY_HERFINDAHL: 0.999346±0.0000, COVERAGE_ITEM: 0.548689±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.371307±0.0014, SHANNON_ENTROPY: 11.944938±0.0056, 
CrossSearchBayesianSkopt: New best config found. Config 68: {'topK': 9, 'shrink': 1997, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9036804227715303, 'tversky_beta': 0.6456061765063629} - results: ROC_AUC: 0.065607±0.0026, PRECISION: 0.009055±0.0004, PRECISION_RECALL_MIN_DEN: 0.090546±0.0041, RECALL: 0.090546±0.0041, MAP: 0.047077±0.0015, MRR: 0.047077±0.0015, NDCG: 0.057345±0.0018, F1: 0.016463±0.0007, HIT_RATE: 0.090546±0.0041, ARHR: 0.047077±0.0015, RMSE: 0.995548±0.0001, NOVELTY: 0.006735±0.0000, AVERAGE_POPULARITY: 0.178441±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.992100±0.0001, DIVERSITY_HERFINDAHL: 0.999189±0.0000, COVERAGE_ITEM: 0.526175±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.345868±0.0017, SHANNON_ENTROPY: 11.720120±0.0098, 
CrossSearchBayesianSkopt: Config 69 is suboptimal. Config: {'topK': 3, 'shrink': 849, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.21923030556824746, 'tversky_beta': 1.622968978678826} - results: ROC_AUC: 0.065403±0.0027, PRECISION: 0.008813±0.0004, PRECISION_RECALL_MIN_DEN: 0.088130±0.0039, RECALL: 0.088130±0.0039, MAP: 0.046416±0.0019, MRR: 0.046416±0.0019, NDCG: 0.056341±0.0021, F1: 0.016024±0.0007, HIT_RATE: 0.088130±0.0039, ARHR: 0.046416±0.0019, RMSE: 0.992457±0.0002, NOVELTY: 0.006769±0.0000, AVERAGE_POPULARITY: 0.158155±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.990874±0.0001, DIVERSITY_HERFINDAHL: 0.999067±0.0000, COVERAGE_ITEM: 0.497518±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.356404±0.0014, SHANNON_ENTROPY: 11.738308±0.0102, 
CrossSearchBayesianSkopt: Config 70 is suboptimal. Config: {'topK': 5, 'shrink': 995, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.8810432153680385, 'tversky_beta': 1.8586724318976782} - results: ROC_AUC: 0.063936±0.0029, PRECISION: 0.008751±0.0004, PRECISION_RECALL_MIN_DEN: 0.087505±0.0035, RECALL: 0.087505±0.0035, MAP: 0.045647±0.0020, MRR: 0.045647±0.0020, NDCG: 0.055563±0.0020, F1: 0.015910±0.0006, HIT_RATE: 0.087505±0.0035, ARHR: 0.045647±0.0020, RMSE: 0.993687±0.0002, NOVELTY: 0.006897±0.0000, AVERAGE_POPULARITY: 0.138688±0.0006, DIVERSITY_MEAN_INTER_LIST: 0.993978±0.0001, DIVERSITY_HERFINDAHL: 0.999377±0.0000, COVERAGE_ITEM: 0.555328±0.0024, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.386931±0.0013, SHANNON_ENTROPY: 12.065589±0.0070, 
CrossSearchBayesianSkopt: Config 71 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057675±0.0024, PRECISION: 0.008038±0.0003, PRECISION_RECALL_MIN_DEN: 0.080383±0.0032, RECALL: 0.080383±0.0032, MAP: 0.041452±0.0018, MRR: 0.041452±0.0018, NDCG: 0.050628±0.0021, F1: 0.014615±0.0006, HIT_RATE: 0.080383±0.0032, ARHR: 0.041452±0.0018, RMSE: 0.997585±0.0001, NOVELTY: 0.006139±0.0000, AVERAGE_POPULARITY: 0.288171±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.980840±0.0001, DIVERSITY_HERFINDAHL: 0.998064±0.0000, COVERAGE_ITEM: 0.260103±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.233179±0.0009, SHANNON_ENTROPY: 10.222426±0.0088, 
CrossSearchBayesianSkopt: Config 72 is suboptimal. Config: {'topK': 199, 'shrink': 1995, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9180720595307845, 'tversky_beta': 0.9084314820011081} - results: ROC_AUC: 0.062696±0.0010, PRECISION: 0.008730±0.0002, PRECISION_RECALL_MIN_DEN: 0.087297±0.0016, RECALL: 0.087297±0.0016, MAP: 0.045085±0.0011, MRR: 0.045085±0.0011, NDCG: 0.055041±0.0008, F1: 0.015872±0.0003, HIT_RATE: 0.087297±0.0016, ARHR: 0.045085±0.0011, RMSE: 0.989072±0.0002, NOVELTY: 0.006120±0.0000, AVERAGE_POPULARITY: 0.367243±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.969218±0.0001, DIVERSITY_HERFINDAHL: 0.996902±0.0000, COVERAGE_ITEM: 0.416048±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.246166±0.0007, SHANNON_ENTROPY: 10.337019±0.0092, 
CrossSearchBayesianSkopt: Config 73 is suboptimal. Config: {'topK': 23, 'shrink': 1976, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.1777999557896819, 'tversky_beta': 0.03598269892440565} - results: ROC_AUC: 0.065792±0.0024, PRECISION: 0.009159±0.0004, PRECISION_RECALL_MIN_DEN: 0.091587±0.0037, RECALL: 0.091587±0.0037, MAP: 0.046932±0.0013, MRR: 0.046932±0.0013, NDCG: 0.057468±0.0017, F1: 0.016652±0.0007, HIT_RATE: 0.091587±0.0037, ARHR: 0.046932±0.0013, RMSE: 0.993251±0.0002, NOVELTY: 0.006392±0.0000, AVERAGE_POPULARITY: 0.275403±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.984699±0.0001, DIVERSITY_HERFINDAHL: 0.998449±0.0000, COVERAGE_ITEM: 0.462590±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.291977±0.0007, SHANNON_ENTROPY: 11.064327±0.0069, 
CrossSearchBayesianSkopt: Config 74 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057675±0.0024, PRECISION: 0.008038±0.0003, PRECISION_RECALL_MIN_DEN: 0.080383±0.0032, RECALL: 0.080383±0.0032, MAP: 0.041452±0.0018, MRR: 0.041452±0.0018, NDCG: 0.050628±0.0021, F1: 0.014615±0.0006, HIT_RATE: 0.080383±0.0032, ARHR: 0.041452±0.0018, RMSE: 0.997585±0.0001, NOVELTY: 0.006139±0.0000, AVERAGE_POPULARITY: 0.288171±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.980840±0.0001, DIVERSITY_HERFINDAHL: 0.998064±0.0000, COVERAGE_ITEM: 0.260103±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.233179±0.0009, SHANNON_ENTROPY: 10.222426±0.0088, 
CrossSearchBayesianSkopt: New best config found. Config 75: {'topK': 7, 'shrink': 1564, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.1291111477383984, 'tversky_beta': 1.7382826458880363} - results: ROC_AUC: 0.066537±0.0026, PRECISION: 0.009159±0.0004, PRECISION_RECALL_MIN_DEN: 0.091587±0.0041, RECALL: 0.091587±0.0041, MAP: 0.047647±0.0012, MRR: 0.047647±0.0012, NDCG: 0.058033±0.0017, F1: 0.016652±0.0007, HIT_RATE: 0.091587±0.0041, ARHR: 0.047647±0.0012, RMSE: 0.994395±0.0002, NOVELTY: 0.006678±0.0000, AVERAGE_POPULARITY: 0.191985±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.991605±0.0001, DIVERSITY_HERFINDAHL: 0.999140±0.0000, COVERAGE_ITEM: 0.512052±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.337598±0.0014, SHANNON_ENTROPY: 11.641790±0.0090, 
CrossSearchBayesianSkopt: Config 76 is suboptimal. Config: {'topK': 184, 'shrink': 833, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9864702800660112, 'tversky_beta': 1.9750203096173746} - results: ROC_AUC: 0.062219±0.0015, PRECISION: 0.008617±0.0003, PRECISION_RECALL_MIN_DEN: 0.086172±0.0026, RECALL: 0.086172±0.0026, MAP: 0.044919±0.0014, MRR: 0.044919±0.0014, NDCG: 0.054651±0.0013, F1: 0.015668±0.0005, HIT_RATE: 0.086172±0.0026, ARHR: 0.044919±0.0014, RMSE: 0.982994±0.0003, NOVELTY: 0.006601±0.0000, AVERAGE_POPULARITY: 0.243849±0.0013, DIVERSITY_MEAN_INTER_LIST: 0.988211±0.0001, DIVERSITY_HERFINDAHL: 0.998801±0.0000, COVERAGE_ITEM: 0.513090±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.334262±0.0008, SHANNON_ENTROPY: 11.479600±0.0025, 
CrossSearchBayesianSkopt: Config 77 is suboptimal. Config: {'topK': 5, 'shrink': 1394, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.7411647173392422, 'tversky_beta': 0.13592784421077878} - results: ROC_AUC: 0.064561±0.0026, PRECISION: 0.008721±0.0004, PRECISION_RECALL_MIN_DEN: 0.087214±0.0037, RECALL: 0.087214±0.0037, MAP: 0.046049±0.0018, MRR: 0.046049±0.0018, NDCG: 0.055829±0.0020, F1: 0.015857±0.0007, HIT_RATE: 0.087214±0.0037, ARHR: 0.046049±0.0018, RMSE: 0.994482±0.0002, NOVELTY: 0.006760±0.0000, AVERAGE_POPULARITY: 0.166129±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.990433±0.0001, DIVERSITY_HERFINDAHL: 0.999023±0.0000, COVERAGE_ITEM: 0.506007±0.0030, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.339792±0.0015, SHANNON_ENTROPY: 11.624559±0.0118, 
