SearchBayesianSkopt: New best config found. Config 0: {'topK': 746, 'shrink': 921, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.1105888687179275, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0447025, PRECISION: 0.0067453, PRECISION_RECALL_MIN_DEN: 0.0674530, RECALL: 0.0674530, MAP: 0.0292931, MRR: 0.0292931, NDCG: 0.0382386, F1: 0.0122642, HIT_RATE: 0.0674530, ARHR: 0.0292931, RMSE: 0.4779432, NOVELTY: 0.0162693, AVERAGE_POPULARITY: 0.5089275, DIVERSITY_MEAN_INTER_LIST: 0.9197790, DIVERSITY_HERFINDAHL: 0.9919609, COVERAGE_ITEM: 0.4626626, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1459854, SHANNON_ENTROPY: 8.4952586, 
SearchBayesianSkopt: Config 64 is suboptimal. Config: {'topK': 844, 'shrink': 805, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.905752419251469, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0306344, PRECISION: 0.0046443, PRECISION_RECALL_MIN_DEN: 0.0464431, RECALL: 0.0464431, MAP: 0.0203591, MRR: 0.0203591, NDCG: 0.0264650, F1: 0.0084442, HIT_RATE: 0.0464431, ARHR: 0.0203591, RMSE: 0.9215482, NOVELTY: 0.0150940, AVERAGE_POPULARITY: 0.6623735, DIVERSITY_MEAN_INTER_LIST: 0.8109772, DIVERSITY_HERFINDAHL: 0.9810828, COVERAGE_ITEM: 0.0690541, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1532610, SHANNON_ENTROPY: 6.4101268, 
SearchBayesianSkopt: Config 65 is suboptimal. Config: {'topK': 331, 'shrink': 635, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.6709400951761056, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0259450, PRECISION: 0.0042388, PRECISION_RECALL_MIN_DEN: 0.0423885, RECALL: 0.0423885, MAP: 0.0169557, MRR: 0.0169557, NDCG: 0.0228547, F1: 0.0077070, HIT_RATE: 0.0423885, ARHR: 0.0169557, RMSE: 0.9234593, NOVELTY: 0.0146817, AVERAGE_POPULARITY: 0.7796369, DIVERSITY_MEAN_INTER_LIST: 0.6693662, DIVERSITY_HERFINDAHL: 0.9669243, COVERAGE_ITEM: 0.0549221, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1104002, SHANNON_ENTROPY: 5.5643868, 
SearchBayesianSkopt: Config 66 is suboptimal. Config: {'topK': 250, 'shrink': 240, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.81354299478012, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0398288, PRECISION: 0.0060634, PRECISION_RECALL_MIN_DEN: 0.0606340, RECALL: 0.0606340, MAP: 0.0267488, MRR: 0.0267488, NDCG: 0.0346662, F1: 0.0110244, HIT_RATE: 0.0606340, ARHR: 0.0267488, RMSE: 0.6968115, NOVELTY: 0.0181408, AVERAGE_POPULARITY: 0.3515795, DIVERSITY_MEAN_INTER_LIST: 0.9661297, DIVERSITY_HERFINDAHL: 0.9965952, COVERAGE_ITEM: 0.7233018, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2463054, SHANNON_ENTROPY: 9.9441803, 
SearchBayesianSkopt: Config 67 is suboptimal. Config: {'topK': 58, 'shrink': 337, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.32045239036348333, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0319450, PRECISION: 0.0049945, PRECISION_RECALL_MIN_DEN: 0.0499447, RECALL: 0.0499447, MAP: 0.0207692, MRR: 0.0207692, NDCG: 0.0275941, F1: 0.0090809, HIT_RATE: 0.0499447, ARHR: 0.0207692, RMSE: 0.9423021, NOVELTY: 0.0152533, AVERAGE_POPULARITY: 0.6429820, DIVERSITY_MEAN_INTER_LIST: 0.8726123, DIVERSITY_HERFINDAHL: 0.9872451, COVERAGE_ITEM: 0.1267063, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1435875, SHANNON_ENTROPY: 7.1109521, 
SearchBayesianSkopt: Config 68 is suboptimal. Config: {'topK': 15, 'shrink': 500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.6215700323962794, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0357743, PRECISION: 0.0056395, PRECISION_RECALL_MIN_DEN: 0.0563951, RECALL: 0.0563951, MAP: 0.0232792, MRR: 0.0232792, NDCG: 0.0310112, F1: 0.0102537, HIT_RATE: 0.0563951, ARHR: 0.0232792, RMSE: 0.9730479, NOVELTY: 0.0160762, AVERAGE_POPULARITY: 0.4755251, DIVERSITY_MEAN_INTER_LIST: 0.9510700, DIVERSITY_HERFINDAHL: 0.9950895, COVERAGE_ITEM: 0.1914244, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2119893, SHANNON_ENTROPY: 8.3627197, 
SearchBayesianSkopt: Config 69 is suboptimal. Config: {'topK': 186, 'shrink': 796, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4983337739134791, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0424704, PRECISION: 0.0062846, PRECISION_RECALL_MIN_DEN: 0.0628456, RECALL: 0.0628456, MAP: 0.0285131, MRR: 0.0285131, NDCG: 0.0365791, F1: 0.0114265, HIT_RATE: 0.0628456, ARHR: 0.0285131, RMSE: 0.6583573, NOVELTY: 0.0161714, AVERAGE_POPULARITY: 0.5119455, DIVERSITY_MEAN_INTER_LIST: 0.9320670, DIVERSITY_HERFINDAHL: 0.9931895, COVERAGE_ITEM: 0.4175365, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1434526, SHANNON_ENTROPY: 8.4745094, 
SearchBayesianSkopt: Config 70 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0456240, PRECISION: 0.0068927, PRECISION_RECALL_MIN_DEN: 0.0689274, RECALL: 0.0689274, MAP: 0.0283188, MRR: 0.0283188, NDCG: 0.0378952, F1: 0.0125323, HIT_RATE: 0.0689274, ARHR: 0.0283188, RMSE: 0.8870240, NOVELTY: 0.0190411, AVERAGE_POPULARITY: 0.1858522, DIVERSITY_MEAN_INTER_LIST: 0.9860428, DIVERSITY_HERFINDAHL: 0.9985861, COVERAGE_ITEM: 0.7446604, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2743515, SHANNON_ENTROPY: 10.5321196, 
SearchBayesianSkopt: Config 71 is suboptimal. Config: {'topK': 56, 'shrink': 40, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.03167240325763244, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0370029, PRECISION: 0.0054736, PRECISION_RECALL_MIN_DEN: 0.0547365, RECALL: 0.0547365, MAP: 0.0252240, MRR: 0.0252240, NDCG: 0.0321447, F1: 0.0099521, HIT_RATE: 0.0547365, ARHR: 0.0252240, RMSE: 0.8846006, NOVELTY: 0.0201289, AVERAGE_POPULARITY: 0.1447211, DIVERSITY_MEAN_INTER_LIST: 0.9942303, DIVERSITY_HERFINDAHL: 0.9994047, COVERAGE_ITEM: 0.9696483, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4866995, SHANNON_ENTROPY: 11.7448272, 
SearchBayesianSkopt: Config 72 is suboptimal. Config: {'topK': 867, 'shrink': 990, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9951203813117178, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0454397, PRECISION: 0.0068743, PRECISION_RECALL_MIN_DEN: 0.0687431, RECALL: 0.0687431, MAP: 0.0289675, MRR: 0.0289675, NDCG: 0.0383176, F1: 0.0124987, HIT_RATE: 0.0687431, ARHR: 0.0289675, RMSE: 0.4499409, NOVELTY: 0.0180564, AVERAGE_POPULARITY: 0.2508843, DIVERSITY_MEAN_INTER_LIST: 0.9801452, DIVERSITY_HERFINDAHL: 0.9979965, COVERAGE_ITEM: 0.6177935, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2521234, SHANNON_ENTROPY: 10.1124316, 
SearchBayesianSkopt: Config 73 is suboptimal. Config: {'topK': 7, 'shrink': 982, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.1726196487997913, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0497604, PRECISION: 0.0075378, PRECISION_RECALL_MIN_DEN: 0.0753778, RECALL: 0.0753778, MAP: 0.0311564, MRR: 0.0311564, NDCG: 0.0415764, F1: 0.0137051, HIT_RATE: 0.0753778, ARHR: 0.0311564, RMSE: 0.8812456, NOVELTY: 0.0187143, AVERAGE_POPULARITY: 0.2151382, DIVERSITY_MEAN_INTER_LIST: 0.9852932, DIVERSITY_HERFINDAHL: 0.9985112, COVERAGE_ITEM: 0.7229806, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2613435, SHANNON_ENTROPY: 10.4245990, 
SearchBayesianSkopt: New best config found. Config 74: {'topK': 5, 'shrink': 628, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7050469461096035, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0521563, PRECISION: 0.0079248, PRECISION_RECALL_MIN_DEN: 0.0792481, RECALL: 0.0792481, MAP: 0.0337207, MRR: 0.0337207, NDCG: 0.0444119, F1: 0.0144087, HIT_RATE: 0.0792481, ARHR: 0.0337207, RMSE: 0.8970675, NOVELTY: 0.0189326, AVERAGE_POPULARITY: 0.2078699, DIVERSITY_MEAN_INTER_LIST: 0.9863468, DIVERSITY_HERFINDAHL: 0.9986165, COVERAGE_ITEM: 0.7096515, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2786310, SHANNON_ENTROPY: 10.5176112, 
SearchBayesianSkopt: Config 75 is suboptimal. Config: {'topK': 8, 'shrink': 985, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9184738220098103, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0354466, PRECISION: 0.0056395, PRECISION_RECALL_MIN_DEN: 0.0563951, RECALL: 0.0563951, MAP: 0.0233319, MRR: 0.0233319, NDCG: 0.0310298, F1: 0.0102537, HIT_RATE: 0.0563951, ARHR: 0.0233319, RMSE: 0.9891338, NOVELTY: 0.0160008, AVERAGE_POPULARITY: 0.4924851, DIVERSITY_MEAN_INTER_LIST: 0.9468902, DIVERSITY_HERFINDAHL: 0.9946716, COVERAGE_ITEM: 0.1941545, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1964274, SHANNON_ENTROPY: 8.2611043, 
SearchBayesianSkopt: Config 76 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.250428168118063, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0501904, PRECISION: 0.0076115, PRECISION_RECALL_MIN_DEN: 0.0761150, RECALL: 0.0761150, MAP: 0.0318684, MRR: 0.0318684, NDCG: 0.0422817, F1: 0.0138391, HIT_RATE: 0.0761150, ARHR: 0.0318684, RMSE: 0.8945157, NOVELTY: 0.0187925, AVERAGE_POPULARITY: 0.2092674, DIVERSITY_MEAN_INTER_LIST: 0.9853898, DIVERSITY_HERFINDAHL: 0.9985208, COVERAGE_ITEM: 0.7064397, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2646019, SHANNON_ENTROPY: 10.4241366, 
SearchBayesianSkopt: New best config found. Config 77: {'topK': 5, 'shrink': 626, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7128302501453272, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0519720, PRECISION: 0.0078695, PRECISION_RECALL_MIN_DEN: 0.0786952, RECALL: 0.0786952, MAP: 0.0337282, MRR: 0.0337282, NDCG: 0.0442889, F1: 0.0143082, HIT_RATE: 0.0786952, ARHR: 0.0337282, RMSE: 0.8968589, NOVELTY: 0.0189394, AVERAGE_POPULARITY: 0.2073897, DIVERSITY_MEAN_INTER_LIST: 0.9863733, DIVERSITY_HERFINDAHL: 0.9986191, COVERAGE_ITEM: 0.7099727, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2788475, SHANNON_ENTROPY: 10.5198072, 
SearchBayesianSkopt: Config 78 is suboptimal. Config: {'topK': 5, 'shrink': 630, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7201953633467133, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0519925, PRECISION: 0.0079064, PRECISION_RECALL_MIN_DEN: 0.0790638, RECALL: 0.0790638, MAP: 0.0336232, MRR: 0.0336232, NDCG: 0.0442910, F1: 0.0143752, HIT_RATE: 0.0790638, ARHR: 0.0336232, RMSE: 0.8966698, NOVELTY: 0.0189394, AVERAGE_POPULARITY: 0.2073079, DIVERSITY_MEAN_INTER_LIST: 0.9863667, DIVERSITY_HERFINDAHL: 0.9986185, COVERAGE_ITEM: 0.7107757, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2785863, SHANNON_ENTROPY: 10.5197013, 
SearchBayesianSkopt: New best config found. Config 79: {'topK': 17, 'shrink': 940, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0005480684015839455, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0540197, PRECISION: 0.0081275, PRECISION_RECALL_MIN_DEN: 0.0812753, RECALL: 0.0812753, MAP: 0.0356794, MRR: 0.0356794, NDCG: 0.0463793, F1: 0.0147773, HIT_RATE: 0.0812753, ARHR: 0.0356794, RMSE: 0.8868685, NOVELTY: 0.0177546, AVERAGE_POPULARITY: 0.3043088, DIVERSITY_MEAN_INTER_LIST: 0.9797431, DIVERSITY_HERFINDAHL: 0.9979563, COVERAGE_ITEM: 0.6438092, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2207947, SHANNON_ENTROPY: 9.9726093, 
SearchBayesianSkopt: Config 80 is suboptimal. Config: {'topK': 9, 'shrink': 8, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.034512363860757185, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0542450, PRECISION: 0.0081091, PRECISION_RECALL_MIN_DEN: 0.0810910, RECALL: 0.0810910, MAP: 0.0352650, MRR: 0.0352650, NDCG: 0.0460506, F1: 0.0147438, HIT_RATE: 0.0810910, ARHR: 0.0352650, RMSE: 0.9632070, NOVELTY: 0.0175788, AVERAGE_POPULARITY: 0.3008518, DIVERSITY_MEAN_INTER_LIST: 0.9778403, DIVERSITY_HERFINDAHL: 0.9977660, COVERAGE_ITEM: 0.4899631, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2485504, SHANNON_ENTROPY: 9.8302759, 
SearchBayesianSkopt: Config 81 is suboptimal. Config: {'topK': 5, 'shrink': 599, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4323654556647076, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0534873, PRECISION: 0.0080170, PRECISION_RECALL_MIN_DEN: 0.0801696, RECALL: 0.0801696, MAP: 0.0346820, MRR: 0.0346820, NDCG: 0.0453826, F1: 0.0145763, HIT_RATE: 0.0801696, ARHR: 0.0346820, RMSE: 0.9052266, NOVELTY: 0.0188105, AVERAGE_POPULARITY: 0.2172570, DIVERSITY_MEAN_INTER_LIST: 0.9860826, DIVERSITY_HERFINDAHL: 0.9985901, COVERAGE_ITEM: 0.7029067, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2792647, SHANNON_ENTROPY: 10.5021509, 
SearchBayesianSkopt: Config 82 is suboptimal. Config: {'topK': 5, 'shrink': 556, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0541631, PRECISION: 0.0082565, PRECISION_RECALL_MIN_DEN: 0.0825654, RECALL: 0.0825654, MAP: 0.0355310, MRR: 0.0355310, NDCG: 0.0465557, F1: 0.0150119, HIT_RATE: 0.0825654, ARHR: 0.0355310, RMSE: 0.9180723, NOVELTY: 0.0186730, AVERAGE_POPULARITY: 0.2240068, DIVERSITY_MEAN_INTER_LIST: 0.9864185, DIVERSITY_HERFINDAHL: 0.9986237, COVERAGE_ITEM: 0.7289224, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2890017, SHANNON_ENTROPY: 10.5831154, 
SearchBayesianSkopt: Config 83 is suboptimal. Config: {'topK': 69, 'shrink': 1, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9418706385756346, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0003891, PRECISION: 0.0000553, PRECISION_RECALL_MIN_DEN: 0.0005529, RECALL: 0.0005529, MAP: 0.0001751, MRR: 0.0001751, NDCG: 0.0002669, F1: 0.0001005, HIT_RATE: 0.0005529, ARHR: 0.0001751, RMSE: 1.2066013, NOVELTY: 0.0231305, AVERAGE_POPULARITY: 0.0211134, DIVERSITY_MEAN_INTER_LIST: 0.9731684, DIVERSITY_HERFINDAHL: 0.9972989, COVERAGE_ITEM: 0.4636261, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2681292, SHANNON_ENTROPY: 9.7908257, 
SearchBayesianSkopt: Config 84 is suboptimal. Config: {'topK': 137, 'shrink': 993, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.12596743730059415, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0250645, PRECISION: 0.0040177, PRECISION_RECALL_MIN_DEN: 0.0401769, RECALL: 0.0401769, MAP: 0.0169024, MRR: 0.0169024, NDCG: 0.0222876, F1: 0.0073049, HIT_RATE: 0.0401769, ARHR: 0.0169024, RMSE: 0.9613950, NOVELTY: 0.0147779, AVERAGE_POPULARITY: 0.7551298, DIVERSITY_MEAN_INTER_LIST: 0.7294224, DIVERSITY_HERFINDAHL: 0.9729288, COVERAGE_ITEM: 0.0770837, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1036623, SHANNON_ENTROPY: 5.9213664, 
SearchBayesianSkopt: Config 85 is suboptimal. Config: {'topK': 14, 'shrink': 989, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.19037597227848907, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0536102, PRECISION: 0.0081275, PRECISION_RECALL_MIN_DEN: 0.0812753, RECALL: 0.0812753, MAP: 0.0346233, MRR: 0.0346233, NDCG: 0.0455864, F1: 0.0147773, HIT_RATE: 0.0812753, ARHR: 0.0346233, RMSE: 0.8853411, NOVELTY: 0.0178616, AVERAGE_POPULARITY: 0.2922723, DIVERSITY_MEAN_INTER_LIST: 0.9808049, DIVERSITY_HERFINDAHL: 0.9980624, COVERAGE_ITEM: 0.6362614, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2245094, SHANNON_ENTROPY: 10.0087050, 
SearchBayesianSkopt: Config 86 is suboptimal. Config: {'topK': 13, 'shrink': 842, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0021325826014522158, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0537740, PRECISION: 0.0082197, PRECISION_RECALL_MIN_DEN: 0.0821968, RECALL: 0.0821968, MAP: 0.0354911, MRR: 0.0354911, NDCG: 0.0464273, F1: 0.0149449, HIT_RATE: 0.0821968, ARHR: 0.0354911, RMSE: 0.8948387, NOVELTY: 0.0179657, AVERAGE_POPULARITY: 0.2839841, DIVERSITY_MEAN_INTER_LIST: 0.9816457, DIVERSITY_HERFINDAHL: 0.9981465, COVERAGE_ITEM: 0.6687008, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2332144, SHANNON_ENTROPY: 10.1187569, 
SearchBayesianSkopt: Config 87 is suboptimal. Config: {'topK': 6, 'shrink': 24, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.011572481897869748, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0368186, PRECISION: 0.0054184, PRECISION_RECALL_MIN_DEN: 0.0541836, RECALL: 0.0541836, MAP: 0.0245869, MRR: 0.0245869, NDCG: 0.0315508, F1: 0.0098516, HIT_RATE: 0.0541836, ARHR: 0.0245869, RMSE: 0.9634025, NOVELTY: 0.0205795, AVERAGE_POPULARITY: 0.1213213, DIVERSITY_MEAN_INTER_LIST: 0.9946319, DIVERSITY_HERFINDAHL: 0.9994449, COVERAGE_ITEM: 0.9614582, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.5056810, SHANNON_ENTROPY: 11.7994286, 
SearchBayesianSkopt: Config 88 is suboptimal. Config: {'topK': 41, 'shrink': 3, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7611091459125923, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0351190, PRECISION: 0.0055105, PRECISION_RECALL_MIN_DEN: 0.0551050, RECALL: 0.0551050, MAP: 0.0220118, MRR: 0.0220118, NDCG: 0.0297643, F1: 0.0100191, HIT_RATE: 0.0551050, ARHR: 0.0220118, RMSE: 0.8145534, NOVELTY: 0.0197754, AVERAGE_POPULARITY: 0.1825172, DIVERSITY_MEAN_INTER_LIST: 0.9882847, DIVERSITY_HERFINDAHL: 0.9988103, COVERAGE_ITEM: 0.7711579, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3192489, SHANNON_ENTROPY: 10.8166244, 
SearchBayesianSkopt: Config 89 is suboptimal. Config: {'topK': 999, 'shrink': 973, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9754228064774046, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0458697, PRECISION: 0.0070586, PRECISION_RECALL_MIN_DEN: 0.0705861, RECALL: 0.0705861, MAP: 0.0290831, MRR: 0.0290831, NDCG: 0.0388208, F1: 0.0128338, HIT_RATE: 0.0705861, ARHR: 0.0290831, RMSE: 0.4587781, NOVELTY: 0.0180163, AVERAGE_POPULARITY: 0.2542193, DIVERSITY_MEAN_INTER_LIST: 0.9797040, DIVERSITY_HERFINDAHL: 0.9979523, COVERAGE_ITEM: 0.6041432, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2487197, SHANNON_ENTROPY: 10.0703758, 
SearchBayesianSkopt: New best config found. Config 90: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0562313, PRECISION: 0.0085146, PRECISION_RECALL_MIN_DEN: 0.0851456, RECALL: 0.0851456, MAP: 0.0363601, MRR: 0.0363601, NDCG: 0.0478291, F1: 0.0154810, HIT_RATE: 0.0851456, ARHR: 0.0363601, RMSE: 0.9149727, NOVELTY: 0.0181752, AVERAGE_POPULARITY: 0.2578903, DIVERSITY_MEAN_INTER_LIST: 0.9833629, DIVERSITY_HERFINDAHL: 0.9983182, COVERAGE_ITEM: 0.6035009, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2575071, SHANNON_ENTROPY: 10.1874110, 
SearchBayesianSkopt: Config 91 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0562313, PRECISION: 0.0085146, PRECISION_RECALL_MIN_DEN: 0.0851456, RECALL: 0.0851456, MAP: 0.0363601, MRR: 0.0363601, NDCG: 0.0478291, F1: 0.0154810, HIT_RATE: 0.0851456, ARHR: 0.0363601, RMSE: 0.9149727, NOVELTY: 0.0181752, AVERAGE_POPULARITY: 0.2578903, DIVERSITY_MEAN_INTER_LIST: 0.9833629, DIVERSITY_HERFINDAHL: 0.9983182, COVERAGE_ITEM: 0.6035009, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2575071, SHANNON_ENTROPY: 10.1874110, 
SearchBayesianSkopt: Config 92 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0562313, PRECISION: 0.0085146, PRECISION_RECALL_MIN_DEN: 0.0851456, RECALL: 0.0851456, MAP: 0.0363601, MRR: 0.0363601, NDCG: 0.0478291, F1: 0.0154810, HIT_RATE: 0.0851456, ARHR: 0.0363601, RMSE: 0.9149727, NOVELTY: 0.0181752, AVERAGE_POPULARITY: 0.2578903, DIVERSITY_MEAN_INTER_LIST: 0.9833629, DIVERSITY_HERFINDAHL: 0.9983182, COVERAGE_ITEM: 0.6035009, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2575071, SHANNON_ENTROPY: 10.1874110, 
SearchBayesianSkopt: Config 93 is suboptimal. Config: {'topK': 45, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.6771015374830843, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0495147, PRECISION: 0.0077774, PRECISION_RECALL_MIN_DEN: 0.0777737, RECALL: 0.0777737, MAP: 0.0328618, MRR: 0.0328618, NDCG: 0.0433282, F1: 0.0141407, HIT_RATE: 0.0777737, ARHR: 0.0328618, RMSE: 0.7818350, NOVELTY: 0.0175693, AVERAGE_POPULARITY: 0.3309988, DIVERSITY_MEAN_INTER_LIST: 0.9767724, DIVERSITY_HERFINDAHL: 0.9976592, COVERAGE_ITEM: 0.6560141, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2077377, SHANNON_ENTROPY: 9.8498336, 
SearchBayesianSkopt: Config 94 is suboptimal. Config: {'topK': 972, 'shrink': 975, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.005484404939792188, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0332146, PRECISION: 0.0052709, PRECISION_RECALL_MIN_DEN: 0.0527092, RECALL: 0.0527092, MAP: 0.0225548, MRR: 0.0225548, NDCG: 0.0295524, F1: 0.0095835, HIT_RATE: 0.0527092, ARHR: 0.0225548, RMSE: 0.5861291, NOVELTY: 0.0150641, AVERAGE_POPULARITY: 0.6927457, DIVERSITY_MEAN_INTER_LIST: 0.8204917, DIVERSITY_HERFINDAHL: 0.9820340, COVERAGE_ITEM: 0.1424442, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1041283, SHANNON_ENTROPY: 6.6861384, 
SearchBayesianSkopt: Config 95 is suboptimal. Config: {'topK': 5, 'shrink': 806, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0555965, PRECISION: 0.0085146, PRECISION_RECALL_MIN_DEN: 0.0851456, RECALL: 0.0851456, MAP: 0.0362272, MRR: 0.0362272, NDCG: 0.0476953, F1: 0.0154810, HIT_RATE: 0.0851456, ARHR: 0.0362272, RMSE: 0.9141792, NOVELTY: 0.0183428, AVERAGE_POPULARITY: 0.2461434, DIVERSITY_MEAN_INTER_LIST: 0.9843953, DIVERSITY_HERFINDAHL: 0.9984214, COVERAGE_ITEM: 0.6478240, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2658293, SHANNON_ENTROPY: 10.3179411, 
