CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 11, 'shrink': 1812, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.062068±0.0011, PRECISION: 0.008572±0.0001, PRECISION_RECALL_MIN_DEN: 0.085723±0.0012, RECALL: 0.085723±0.0012, MAP: 0.044824±0.0009, MRR: 0.044824±0.0009, NDCG: 0.054475±0.0009, F1: 0.015586±0.0002, HIT_RATE: 0.085723±0.0012, ARHR: 0.044824±0.0009, RMSE: 0.966751±0.0003, NOVELTY: 0.005870±0.0000, AVERAGE_POPULARITY: 0.376652±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.973165±0.0002, DIVERSITY_HERFINDAHL: 0.997312±0.0000, COVERAGE_ITEM: 0.529862±0.0029, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.130154±0.0007, SHANNON_ENTROPY: 10.018964±0.0075, 
CrossSearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 5, 'shrink': 1153, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.072326±0.0008, PRECISION: 0.009688±0.0001, PRECISION_RECALL_MIN_DEN: 0.096879±0.0009, RECALL: 0.096879±0.0009, MAP: 0.052459±0.0006, MRR: 0.052459±0.0006, NDCG: 0.063009±0.0007, F1: 0.017614±0.0002, HIT_RATE: 0.096879±0.0009, ARHR: 0.052459±0.0006, RMSE: 0.993054±0.0001, NOVELTY: 0.006754±0.0000, AVERAGE_POPULARITY: 0.168374±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.991607±0.0001, DIVERSITY_HERFINDAHL: 0.999156±0.0000, COVERAGE_ITEM: 0.782417±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.274733±0.0008, SHANNON_ENTROPY: 11.922464±0.0080, 
CrossSearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 3, 'shrink': 1068, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.062980±0.0006, PRECISION: 0.008594±0.0001, PRECISION_RECALL_MIN_DEN: 0.085936±0.0007, RECALL: 0.085936±0.0007, MAP: 0.045376±0.0007, MRR: 0.045376±0.0007, NDCG: 0.054975±0.0006, F1: 0.015625±0.0001, HIT_RATE: 0.085936±0.0007, ARHR: 0.045376±0.0007, RMSE: 0.995242±0.0001, NOVELTY: 0.006150±0.0000, AVERAGE_POPULARITY: 0.291159±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.980051±0.0001, DIVERSITY_HERFINDAHL: 0.998001±0.0000, COVERAGE_ITEM: 0.457367±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.150187±0.0009, SHANNON_ENTROPY: 10.305412±0.0096, 
CrossSearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 7, 'shrink': 1024, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.072314±0.0008, PRECISION: 0.009733±0.0001, PRECISION_RECALL_MIN_DEN: 0.097331±0.0009, RECALL: 0.097331±0.0009, MAP: 0.052380±0.0006, MRR: 0.052380±0.0006, NDCG: 0.063045±0.0006, F1: 0.017697±0.0002, HIT_RATE: 0.097331±0.0009, ARHR: 0.052380±0.0006, RMSE: 0.991900±0.0001, NOVELTY: 0.006781±0.0000, AVERAGE_POPULARITY: 0.166975±0.0013, DIVERSITY_MEAN_INTER_LIST: 0.992992±0.0000, DIVERSITY_HERFINDAHL: 0.999295±0.0000, COVERAGE_ITEM: 0.793479±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.288873±0.0006, SHANNON_ENTROPY: 12.042178±0.0034, 
CrossSearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 4, 'shrink': 1289, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.072049±0.0008, PRECISION: 0.009628±0.0001, PRECISION_RECALL_MIN_DEN: 0.096284±0.0010, RECALL: 0.096284±0.0010, MAP: 0.052337±0.0006, MRR: 0.052337±0.0006, NDCG: 0.062779±0.0007, F1: 0.017506±0.0002, HIT_RATE: 0.096284±0.0010, ARHR: 0.052337±0.0006, RMSE: 0.993934±0.0001, NOVELTY: 0.006735±0.0000, AVERAGE_POPULARITY: 0.170290±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.990159±0.0001, DIVERSITY_HERFINDAHL: 0.999012±0.0000, COVERAGE_ITEM: 0.771052±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.263116±0.0014, SHANNON_ENTROPY: 11.815497±0.0089, 
CrossSearchBayesianSkopt: Config 60 is suboptimal. Config: {'topK': 189, 'shrink': 11, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.063701±0.0010, PRECISION: 0.008638±0.0001, PRECISION_RECALL_MIN_DEN: 0.086379±0.0008, RECALL: 0.086379±0.0008, MAP: 0.046455±0.0010, MRR: 0.046455±0.0010, NDCG: 0.055905±0.0009, F1: 0.015705±0.0001, HIT_RATE: 0.086379±0.0008, ARHR: 0.046455±0.0010, RMSE: 0.954801±0.0003, NOVELTY: 0.006530±0.0000, AVERAGE_POPULARITY: 0.275564±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.982770±0.0001, DIVERSITY_HERFINDAHL: 0.998273±0.0000, COVERAGE_ITEM: 0.861876±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.268990±0.0006, SHANNON_ENTROPY: 11.550279±0.0035, 
CrossSearchBayesianSkopt: Config 61 is suboptimal. Config: {'topK': 3, 'shrink': 1057, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.063011±0.0006, PRECISION: 0.008597±0.0001, PRECISION_RECALL_MIN_DEN: 0.085971±0.0007, RECALL: 0.085971±0.0007, MAP: 0.045403±0.0006, MRR: 0.045403±0.0006, NDCG: 0.055004±0.0006, F1: 0.015631±0.0001, HIT_RATE: 0.085971±0.0007, ARHR: 0.045403±0.0006, RMSE: 0.995212±0.0001, NOVELTY: 0.006150±0.0000, AVERAGE_POPULARITY: 0.291049±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.980089±0.0001, DIVERSITY_HERFINDAHL: 0.998005±0.0000, COVERAGE_ITEM: 0.457291±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.150307±0.0009, SHANNON_ENTROPY: 10.307235±0.0094, 
CrossSearchBayesianSkopt: Config 62 is suboptimal. Config: {'topK': 200, 'shrink': 1166, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.068652±0.0006, PRECISION: 0.009386±0.0001, PRECISION_RECALL_MIN_DEN: 0.093864±0.0007, RECALL: 0.093864±0.0007, MAP: 0.049686±0.0005, MRR: 0.049686±0.0005, NDCG: 0.060132±0.0006, F1: 0.017066±0.0001, HIT_RATE: 0.093864±0.0007, ARHR: 0.049686±0.0005, RMSE: 0.981799±0.0001, NOVELTY: 0.006116±0.0000, AVERAGE_POPULARITY: 0.371723±0.0031, DIVERSITY_MEAN_INTER_LIST: 0.969039±0.0001, DIVERSITY_HERFINDAHL: 0.996900±0.0000, COVERAGE_ITEM: 0.718508±0.0026, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.186575±0.0008, SHANNON_ENTROPY: 10.541432±0.0050, 
CrossSearchBayesianSkopt: Config 63 is suboptimal. Config: {'topK': 198, 'shrink': 1035, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.068749±0.0007, PRECISION: 0.009393±0.0000, PRECISION_RECALL_MIN_DEN: 0.093926±0.0005, RECALL: 0.093926±0.0005, MAP: 0.049815±0.0006, MRR: 0.049815±0.0006, NDCG: 0.060244±0.0006, F1: 0.017077±0.0001, HIT_RATE: 0.093926±0.0005, ARHR: 0.049815±0.0006, RMSE: 0.980279±0.0001, NOVELTY: 0.006161±0.0000, AVERAGE_POPULARITY: 0.358218±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.971948±0.0001, DIVERSITY_HERFINDAHL: 0.997190±0.0000, COVERAGE_ITEM: 0.724261±0.0026, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.194045±0.0008, SHANNON_ENTROPY: 10.666893±0.0048, 
CrossSearchBayesianSkopt: Config 64 is suboptimal. Config: {'topK': 197, 'shrink': 4, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.059318±0.0011, PRECISION: 0.008055±0.0001, PRECISION_RECALL_MIN_DEN: 0.080553±0.0008, RECALL: 0.080553±0.0008, MAP: 0.043228±0.0011, MRR: 0.043228±0.0011, NDCG: 0.052061±0.0010, F1: 0.014646±0.0001, HIT_RATE: 0.080553±0.0008, ARHR: 0.043228±0.0011, RMSE: 0.952904±0.0003, NOVELTY: 0.006691±0.0000, AVERAGE_POPULARITY: 0.239586±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.986534±0.0000, DIVERSITY_HERFINDAHL: 0.998649±0.0000, COVERAGE_ITEM: 0.889505±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.309367±0.0008, SHANNON_ENTROPY: 11.941508±0.0044, 
CrossSearchBayesianSkopt: Config 65 is suboptimal. Config: {'topK': 3, 'shrink': 1395, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.070886±0.0007, PRECISION: 0.009389±0.0001, PRECISION_RECALL_MIN_DEN: 0.093890±0.0008, RECALL: 0.093890±0.0008, MAP: 0.051736±0.0006, MRR: 0.051736±0.0006, NDCG: 0.061766±0.0006, F1: 0.017071±0.0001, HIT_RATE: 0.093890±0.0008, ARHR: 0.051736±0.0006, RMSE: 0.994723±0.0001, NOVELTY: 0.006725±0.0000, AVERAGE_POPULARITY: 0.168337±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.988067±0.0001, DIVERSITY_HERFINDAHL: 0.998802±0.0000, COVERAGE_ITEM: 0.740341±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.253267±0.0011, SHANNON_ENTROPY: 11.692506±0.0108, 
CrossSearchBayesianSkopt: Config 66 is suboptimal. Config: {'topK': 4, 'shrink': 846, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.071379±0.0006, PRECISION: 0.009547±0.0001, PRECISION_RECALL_MIN_DEN: 0.095469±0.0010, RECALL: 0.095469±0.0010, MAP: 0.051794±0.0005, MRR: 0.051794±0.0005, NDCG: 0.062170±0.0006, F1: 0.017358±0.0002, HIT_RATE: 0.095469±0.0010, ARHR: 0.051794±0.0005, RMSE: 0.991666±0.0001, NOVELTY: 0.006795±0.0000, AVERAGE_POPULARITY: 0.156290±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.991620±0.0001, DIVERSITY_HERFINDAHL: 0.999158±0.0000, COVERAGE_ITEM: 0.784666±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.281568±0.0013, SHANNON_ENTROPY: 11.996358±0.0073, 
CrossSearchBayesianSkopt: Config 67 is suboptimal. Config: {'topK': 3, 'shrink': 1043, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.063022±0.0006, PRECISION: 0.008596±0.0001, PRECISION_RECALL_MIN_DEN: 0.085963±0.0007, RECALL: 0.085963±0.0007, MAP: 0.045419±0.0006, MRR: 0.045419±0.0006, NDCG: 0.055014±0.0006, F1: 0.015630±0.0001, HIT_RATE: 0.085963±0.0007, ARHR: 0.045419±0.0006, RMSE: 0.995172±0.0001, NOVELTY: 0.006150±0.0000, AVERAGE_POPULARITY: 0.290879±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.980139±0.0001, DIVERSITY_HERFINDAHL: 0.998010±0.0000, COVERAGE_ITEM: 0.457345±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.150437±0.0009, SHANNON_ENTROPY: 10.309853±0.0089, 
CrossSearchBayesianSkopt: Config 68 is suboptimal. Config: {'topK': 4, 'shrink': 1524, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.072151±0.0009, PRECISION: 0.009635±0.0001, PRECISION_RECALL_MIN_DEN: 0.096347±0.0011, RECALL: 0.096347±0.0011, MAP: 0.052429±0.0007, MRR: 0.052429±0.0007, NDCG: 0.062866±0.0008, F1: 0.017518±0.0002, HIT_RATE: 0.096347±0.0011, ARHR: 0.052429±0.0007, RMSE: 0.994689±0.0001, NOVELTY: 0.006715±0.0000, AVERAGE_POPULARITY: 0.175224±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.989609±0.0001, DIVERSITY_HERFINDAHL: 0.998957±0.0000, COVERAGE_ITEM: 0.765310±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.257401±0.0011, SHANNON_ENTROPY: 11.752565±0.0077, 
CrossSearchBayesianSkopt: Config 69 is suboptimal. Config: {'topK': 3, 'shrink': 1033, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.063060±0.0006, PRECISION: 0.008601±0.0001, PRECISION_RECALL_MIN_DEN: 0.086007±0.0006, RECALL: 0.086007±0.0006, MAP: 0.045435±0.0006, MRR: 0.045435±0.0006, NDCG: 0.055038±0.0005, F1: 0.015638±0.0001, HIT_RATE: 0.086007±0.0006, ARHR: 0.045435±0.0006, RMSE: 0.995144±0.0001, NOVELTY: 0.006150±0.0000, AVERAGE_POPULARITY: 0.290758±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.980174±0.0001, DIVERSITY_HERFINDAHL: 0.998013±0.0000, COVERAGE_ITEM: 0.457302±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.150527±0.0009, SHANNON_ENTROPY: 10.311383±0.0090, 
CrossSearchBayesianSkopt: Config 70 is suboptimal. Config: {'topK': 199, 'shrink': 938, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.068758±0.0007, PRECISION: 0.009389±0.0001, PRECISION_RECALL_MIN_DEN: 0.093890±0.0008, RECALL: 0.093890±0.0008, MAP: 0.049909±0.0007, MRR: 0.049909±0.0007, NDCG: 0.060306±0.0007, F1: 0.017071±0.0001, HIT_RATE: 0.093890±0.0008, ARHR: 0.049909±0.0007, RMSE: 0.978860±0.0001, NOVELTY: 0.006196±0.0000, AVERAGE_POPULARITY: 0.348079±0.0031, DIVERSITY_MEAN_INTER_LIST: 0.973965±0.0001, DIVERSITY_HERFINDAHL: 0.997392±0.0000, COVERAGE_ITEM: 0.729667±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.199697±0.0006, SHANNON_ENTROPY: 10.761065±0.0060, 
CrossSearchBayesianSkopt: Config 71 is suboptimal. Config: {'topK': 4, 'shrink': 363, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.068423±0.0008, PRECISION: 0.009424±0.0001, PRECISION_RECALL_MIN_DEN: 0.094236±0.0009, RECALL: 0.094236±0.0009, MAP: 0.049033±0.0008, MRR: 0.049033±0.0008, NDCG: 0.059720±0.0008, F1: 0.017134±0.0002, HIT_RATE: 0.094236±0.0009, ARHR: 0.049033±0.0008, RMSE: 0.949252±0.0008, NOVELTY: 0.006119±0.0000, AVERAGE_POPULARITY: 0.289581±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.983104±0.0001, DIVERSITY_HERFINDAHL: 0.998306±0.0000, COVERAGE_ITEM: 0.480508±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.149690±0.0004, SHANNON_ENTROPY: 10.425813±0.0038, 
CrossSearchBayesianSkopt: Config 72 is suboptimal. Config: {'topK': 5, 'shrink': 1516, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.072572±0.0010, PRECISION: 0.009716±0.0001, PRECISION_RECALL_MIN_DEN: 0.097162±0.0012, RECALL: 0.097162±0.0012, MAP: 0.052691±0.0007, MRR: 0.052691±0.0007, NDCG: 0.063255±0.0008, F1: 0.017666±0.0002, HIT_RATE: 0.097162±0.0012, ARHR: 0.052691±0.0007, RMSE: 0.994399±0.0001, NOVELTY: 0.006715±0.0000, AVERAGE_POPULARITY: 0.177559±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.990741±0.0001, DIVERSITY_HERFINDAHL: 0.999070±0.0000, COVERAGE_ITEM: 0.774058±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.264028±0.0008, SHANNON_ENTROPY: 11.813035±0.0085, 
CrossSearchBayesianSkopt: Config 73 is suboptimal. Config: {'topK': 4, 'shrink': 834, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.071355±0.0006, PRECISION: 0.009546±0.0001, PRECISION_RECALL_MIN_DEN: 0.095460±0.0011, RECALL: 0.095460±0.0011, MAP: 0.051760±0.0005, MRR: 0.051760±0.0005, NDCG: 0.062142±0.0006, F1: 0.017356±0.0002, HIT_RATE: 0.095460±0.0011, ARHR: 0.051760±0.0005, RMSE: 0.991578±0.0001, NOVELTY: 0.006797±0.0000, AVERAGE_POPULARITY: 0.155781±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.991667±0.0001, DIVERSITY_HERFINDAHL: 0.999162±0.0000, COVERAGE_ITEM: 0.785304±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.282247±0.0013, SHANNON_ENTROPY: 12.002840±0.0077, 
CrossSearchBayesianSkopt: Config 74 is suboptimal. Config: {'topK': 199, 'shrink': 1358, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.068518±0.0006, PRECISION: 0.009378±0.0001, PRECISION_RECALL_MIN_DEN: 0.093784±0.0008, RECALL: 0.093784±0.0008, MAP: 0.049597±0.0004, MRR: 0.049597±0.0004, NDCG: 0.060042±0.0005, F1: 0.017052±0.0001, HIT_RATE: 0.093784±0.0008, ARHR: 0.049597±0.0004, RMSE: 0.983734±0.0001, NOVELTY: 0.006068±0.0000, AVERAGE_POPULARITY: 0.386167±0.0031, DIVERSITY_MEAN_INTER_LIST: 0.965684±0.0001, DIVERSITY_HERFINDAHL: 0.996564±0.0000, COVERAGE_ITEM: 0.710289±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.179133±0.0008, SHANNON_ENTROPY: 10.405204±0.0036, 
CrossSearchBayesianSkopt: Config 75 is suboptimal. Config: {'topK': 3, 'shrink': 1082, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.062935±0.0006, PRECISION: 0.008592±0.0001, PRECISION_RECALL_MIN_DEN: 0.085918±0.0006, RECALL: 0.085918±0.0006, MAP: 0.045364±0.0006, MRR: 0.045364±0.0006, NDCG: 0.054960±0.0005, F1: 0.015621±0.0001, HIT_RATE: 0.085918±0.0006, ARHR: 0.045364±0.0006, RMSE: 0.995281±0.0001, NOVELTY: 0.006150±0.0000, AVERAGE_POPULARITY: 0.291300±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.980006±0.0001, DIVERSITY_HERFINDAHL: 0.997996±0.0000, COVERAGE_ITEM: 0.457291±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.150059±0.0009, SHANNON_ENTROPY: 10.303037±0.0098, 
CrossSearchBayesianSkopt: Config 76 is suboptimal. Config: {'topK': 3, 'shrink': 1084, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.062933±0.0006, PRECISION: 0.008593±0.0001, PRECISION_RECALL_MIN_DEN: 0.085927±0.0006, RECALL: 0.085927±0.0006, MAP: 0.045365±0.0006, MRR: 0.045365±0.0006, NDCG: 0.054963±0.0005, F1: 0.015623±0.0001, HIT_RATE: 0.085927±0.0006, ARHR: 0.045365±0.0006, RMSE: 0.995286±0.0001, NOVELTY: 0.006150±0.0000, AVERAGE_POPULARITY: 0.291316±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.980000±0.0001, DIVERSITY_HERFINDAHL: 0.997996±0.0000, COVERAGE_ITEM: 0.457324±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.150043±0.0009, SHANNON_ENTROPY: 10.302824±0.0097, 
CrossSearchBayesianSkopt: Config 77 is suboptimal. Config: {'topK': 4, 'shrink': 1985, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.072226±0.0010, PRECISION: 0.009641±0.0001, PRECISION_RECALL_MIN_DEN: 0.096409±0.0011, RECALL: 0.096409±0.0011, MAP: 0.052550±0.0007, MRR: 0.052550±0.0007, NDCG: 0.062971±0.0008, F1: 0.017529±0.0002, HIT_RATE: 0.096409±0.0011, ARHR: 0.052550±0.0007, RMSE: 0.995721±0.0000, NOVELTY: 0.006686±0.0000, AVERAGE_POPULARITY: 0.182559±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.988765±0.0001, DIVERSITY_HERFINDAHL: 0.998872±0.0000, COVERAGE_ITEM: 0.756258±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.249017±0.0010, SHANNON_ENTROPY: 11.658520±0.0062, 
CrossSearchBayesianSkopt: Config 78 is suboptimal. Config: {'topK': 12, 'shrink': 3, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.061404±0.0008, PRECISION: 0.008465±0.0001, PRECISION_RECALL_MIN_DEN: 0.084650±0.0014, RECALL: 0.084650±0.0014, MAP: 0.044352±0.0008, MRR: 0.044352±0.0008, NDCG: 0.053871±0.0008, F1: 0.015391±0.0003, HIT_RATE: 0.084650±0.0014, ARHR: 0.044352±0.0008, RMSE: 0.977955±0.0003, NOVELTY: 0.006932±0.0000, AVERAGE_POPULARITY: 0.158009±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.994099±0.0000, DIVERSITY_HERFINDAHL: 0.999405±0.0000, COVERAGE_ITEM: 0.891041±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.361825±0.0012, SHANNON_ENTROPY: 12.490913±0.0064, 
CrossSearchBayesianSkopt: Config 79 is suboptimal. Config: {'topK': 4, 'shrink': 754, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.071167±0.0006, PRECISION: 0.009511±0.0001, PRECISION_RECALL_MIN_DEN: 0.095105±0.0009, RECALL: 0.095105±0.0009, MAP: 0.051548±0.0004, MRR: 0.051548±0.0004, NDCG: 0.061899±0.0005, F1: 0.017292±0.0002, HIT_RATE: 0.095105±0.0009, ARHR: 0.051548±0.0004, RMSE: 0.990958±0.0001, NOVELTY: 0.006813±0.0000, AVERAGE_POPULARITY: 0.152202±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.992006±0.0001, DIVERSITY_HERFINDAHL: 0.999196±0.0000, COVERAGE_ITEM: 0.789046±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.287146±0.0015, SHANNON_ENTROPY: 12.048701±0.0076, 
CrossSearchBayesianSkopt: Config 80 is suboptimal. Config: {'topK': 5, 'shrink': 1669, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.072584±0.0010, PRECISION: 0.009699±0.0001, PRECISION_RECALL_MIN_DEN: 0.096994±0.0011, RECALL: 0.096994±0.0011, MAP: 0.052699±0.0007, MRR: 0.052699±0.0007, NDCG: 0.063225±0.0008, F1: 0.017635±0.0002, HIT_RATE: 0.096994±0.0011, ARHR: 0.052699±0.0007, RMSE: 0.994819±0.0001, NOVELTY: 0.006703±0.0000, AVERAGE_POPULARITY: 0.180450±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.990459±0.0001, DIVERSITY_HERFINDAHL: 0.999041±0.0000, COVERAGE_ITEM: 0.771300±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.260956±0.0009, SHANNON_ENTROPY: 11.779083±0.0088, 
CrossSearchBayesianSkopt: Config 81 is suboptimal. Config: {'topK': 200, 'shrink': 1999, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.067783±0.0006, PRECISION: 0.009290±0.0001, PRECISION_RECALL_MIN_DEN: 0.092897±0.0005, RECALL: 0.092897±0.0005, MAP: 0.049009±0.0005, MRR: 0.049009±0.0005, NDCG: 0.059382±0.0005, F1: 0.016890±0.0001, HIT_RATE: 0.092897±0.0005, ARHR: 0.049009±0.0005, RMSE: 0.987883±0.0001, NOVELTY: 0.005964±0.0000, AVERAGE_POPULARITY: 0.419542±0.0032, DIVERSITY_MEAN_INTER_LIST: 0.956655±0.0001, DIVERSITY_HERFINDAHL: 0.995661±0.0000, COVERAGE_ITEM: 0.693885±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.162955±0.0007, SHANNON_ENTROPY: 10.090878±0.0034, 
CrossSearchBayesianSkopt: Config 82 is suboptimal. Config: {'topK': 3, 'shrink': 1988, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.070822±0.0007, PRECISION: 0.009366±0.0001, PRECISION_RECALL_MIN_DEN: 0.093660±0.0006, RECALL: 0.093660±0.0006, MAP: 0.051840±0.0005, MRR: 0.051840±0.0005, NDCG: 0.061789±0.0005, F1: 0.017029±0.0001, HIT_RATE: 0.093660±0.0006, ARHR: 0.051840±0.0005, RMSE: 0.996045±0.0000, NOVELTY: 0.006691±0.0000, AVERAGE_POPULARITY: 0.176982±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.986813±0.0001, DIVERSITY_HERFINDAHL: 0.998677±0.0000, COVERAGE_ITEM: 0.728316±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.242426±0.0010, SHANNON_ENTROPY: 11.568622±0.0088, 
CrossSearchBayesianSkopt: Config 83 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.060832±0.0005, PRECISION: 0.008311±0.0000, PRECISION_RECALL_MIN_DEN: 0.083107±0.0002, RECALL: 0.083107±0.0002, MAP: 0.043840±0.0005, MRR: 0.043840±0.0005, NDCG: 0.053131±0.0004, F1: 0.015110±0.0000, HIT_RATE: 0.083107±0.0002, ARHR: 0.043840±0.0005, RMSE: 0.996894±0.0000, NOVELTY: 0.006150±0.0000, AVERAGE_POPULARITY: 0.297667±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.977769±0.0002, DIVERSITY_HERFINDAHL: 0.997773±0.0000, COVERAGE_ITEM: 0.457464±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.145500±0.0013, SHANNON_ENTROPY: 10.208568±0.0111, 
